code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
600600,青岛啤酒,龙头:600600,✗MACD | ✗ZJTJ,-0.61,-0.4796,-0.2607,-2.22,34.26,40.58,21.63,✗,✗,✗,✗,✗,0.45,0,-2.15,-2.36,-1.86,
000848,承德露露,龙头:000848,✗MACD | ✗ZJTJ,-0.0204,0.0385,-0.1178,-3.09,26.48,34.64,10.16,✗,✗,✗,✗,✗,0.25,0,-2.94,-3.76,-3.29,
601888,中国中免,龙头:601888,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.2437,-2.5979,0.7084,-3.03,39.59,38.04,42.7,✗,✗,✓,✗,✗,2.9,0,0.46,-3.99,0.97,
002481,双塔食品,龙头:002481,✗MACD | ✗ZJTJ,-0.1027,-0.0955,-0.0143,-4.11,33.55,40.26,20.13,✗,✗,✗,✗,✗,0.75,0,-3.35,-4.04,-2.18,
300894,火星人,龙头:300894,✗MACD | ✗ZJTJ,-0.3859,-0.2697,-0.2323,-10.18,12.7,13.51,11.07,✗,✗,✗,✗,✗,2.18,0,-2.52,-1.87,-11.17,
600770,综艺股份,龙头:600770,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2161,-0.0855,-0.2613,-11.34,13.89,12.36,16.95,✗,✗,✓,✗,✗,-1.31,0,0.17,-2.59,-11.08,
002584,西陇科学,龙头:002584,✗MACD | ✗ZJTJ,-0.1401,-0.0564,-0.1673,-6.65,25.73,27.61,21.97,✗,✗,✗,✗,✗,0.8,0,1.62,0.53,-9.04,
600171,上海贝岭,龙头:600171,✗MACD | ✗ZJTJ,-0.2996,-0.0083,-0.5825,-5.46,23.07,28.22,12.76,✗,✗,✗,✗,✗,-4.05,0,2.23,-5.01,-6.97,
002135,东南网架,龙头:002135,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2139,-0.0302,-0.3674,-12.05,14.78,13.66,17.04,✗,✗,✓,✗,✗,6.28,0,1.22,3.04,-14.56,
600268,国电南自,龙头:600268,✗MACD | ✗ZJTJ,-0.5583,-0.3851,-0.3464,-10.08,12.77,17.36,3.57,✗,✗,✗,✗,✗,-1.57,0,-8.91,-8.05,-10.09,
001210,金房能源,龙头:001210,✗MACD | ✗ZJTJ,1.5924,2.1419,-1.0988,-1.56,40.14,58.57,3.3,✗,✗,✗,✗,✗,0.28,0,-32.37,-18.15,-16.26,
300629,新劲刚,龙头:300629,✗MACD | ✗ZJTJ,-0.7894,-0.3105,-0.9578,-12.02,10.83,14.36,3.76,✗,✗,✗,✗,✗,0.0,0,-1.56,-4.09,-16.69,
600371,万向德农,龙头:600371,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2995,-0.2566,-0.0859,-7.35,19.8,18.85,21.69,✗,✗,✓,✗,✗,1.52,0,-1.87,-1.87,-7.67,
002222,福晶科技,龙头:002222,✗MACD | ✗ZJTJ,0.7956,2.9751,-4.359,-6.95,26.02,26.61,24.85,✗,✗,✗,✗,✗,-2.88,0,0.8,-6.13,-10.57,
603611,诺力股份,龙头:603611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4434,-0.4668,0.0468,-2.62,44.91,33.84,67.05,✗,✗,✓,✗,✗,2.62,0,2.11,3.2,-1.81,
300189,神农种业,龙头:300189,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3374,-0.3558,0.0369,-7.2,31.57,26.12,42.47,✗,✗,✓,✗,✗,-3.25,0,-0.39,-1.36,-6.47,
601126,四方股份,龙头:601126,✗MACD | ✗ZJTJ,4.2349,6.1545,-3.8391,-2.59,22.17,32.35,1.81,✗,✗,✗,✗,✗,-3.39,0,-6.01,-7.51,-11.66,
300755,华致酒行,龙头:300755,✗MACD | ✗ZJTJ,0.2395,0.4862,-0.4933,-4.49,16.57,26.28,-2.83,✗,✗,✗,✗,✗,0.81,0,-4.97,-4.97,-9.36,
301071,力量钻石,龙头:301071,✓MACD买入 | ✓ZJTJ控盘,6.8509,6.6909,0.32,13.55,44.23,58.13,16.43,✓,✓,✗,✗,✓,-4.96,2,-2.62,-5.69,14.25,
002155,湖南黄金,龙头:002155,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.1695,-1.2234,0.1079,-5.19,38.88,38.43,39.78,✗,✗,✓,✗,✗,-1.69,0,-4.64,0.7,-2.94,
002270,华明装备,龙头:002270,✗MACD | ✗ZJTJ,-1.4345,-1.2302,-0.4086,-12.37,10.55,10.72,10.21,✗,✗,✗,✗,✗,0.78,0,-2.88,-7.54,-10.24,
605555,德昌股份,龙头:605555,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0341,-0.0558,0.0434,0.6,59.91,45.16,89.41,✗,✓,✓,✗,✗,-1.93,0,9.95,9.06,-1.81,
002938,鹏鼎控股,龙头:002938,✗MACD | ✓ZJTJ控盘,9.5455,10.0085,-0.926,10.75,42.3,52.53,21.84,✗,✓,✗,✗,✗,-4.37,0,-5.13,1.09,2.14,
600980,北矿科技,龙头:600980,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5289,-0.3381,-0.3815,-6.46,23.91,22.09,27.56,✗,✗,✓,✗,✗,1.73,0,2.07,1.83,-7.83,
605090,九丰能源,龙头:605090,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.8042,-1.4536,-0.7012,-9.01,22.53,15.39,36.82,✗,✗,✓,✗,✗,2.01,0,2.51,3.39,-3.64,
002001,新 和 成,龙头:002001,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6636,-0.8688,0.4104,0.1,61.76,46.28,92.72,✗,✗,✓,✗,✗,3.46,0,4.93,8.07,3.15,
300432,富临精工,龙头:300432,✗MACD | ✗ZJTJ,-0.5585,-0.3349,-0.4471,-6.25,20.03,20.94,18.21,✗,✗,✗,✗,✗,0.04,0,-4.63,0.09,-7.46,
300479,神思电子,龙头:300479,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8582,-0.7907,-0.1351,-9.19,14.39,13.53,16.12,✗,✗,✓,✗,✗,1.24,0,-1.28,0.07,-10.12,
300546,雄帝科技,龙头:300546,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.14,-0.9009,-0.4782,-13.19,9.82,9.4,10.65,✗,✗,✓,✗,✗,0.48,0,-0.94,-2.14,-14.57,
300570,太辰光,龙头:300570,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,5.4603,5.8699,-0.8192,4.23,57.49,50.69,71.08,✗,✓,✓,✗,✗,-1.92,0,4.68,1.79,4.31,
300037,新宙邦,龙头:300037,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,3.007,2.6173,0.7793,8.16,59.59,58.26,62.25,✓,✓,✓,✗,✓,-2.96,2,5.9,3.18,4.2,
300423,昇辉科技,龙头:300423,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4396,-0.39,-0.0992,-11.39,12.58,11.76,14.21,✗,✗,✓,✗,✗,0.32,0,-3.51,-3.21,-10.97,
002166,莱茵生物,龙头:002166,✗MACD | ✗ZJTJ,-0.26,-0.1551,-0.21,-9.3,7.68,9.4,4.25,✗,✗,✗,✗,✗,0.0,0,-4.94,-7.12,-11.39,
002878,元隆雅图,龙头:002878,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7634,-0.7111,-0.1047,-6.94,46.3,42.22,54.46,✗,✗,✓,✗,✗,-3.68,0,1.74,-5.0,0.33,
300415,伊之密,龙头:300415,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9256,-0.5168,-0.8177,-11.95,11.16,10.77,11.95,✗,✗,✓,✗,✗,1.93,0,-2.52,-2.43,-15.98,
000591,太阳能,龙头:000591,✗MACD | ✗ZJTJ,0.0017,0.0749,-0.1463,-5.64,15.13,27.83,-10.26,✗,✗,✗,✗,✗,-5.9,0,-7.56,-13.34,-9.62,
300963,中洲特材,龙头:300963,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7468,-0.5916,-0.3104,-10.29,21.37,18.25,27.63,✗,✗,✓,✗,✗,0.9,0,1.11,-0.82,-9.75,
300057,万顺新材,龙头:300057,✗MACD | ✗ZJTJ,0.1431,0.2185,-0.1507,-0.54,42.49,45.98,35.52,✗,✗,✗,✗,✗,1.53,0,-5.47,4.98,-3.89,
002328,新朋股份,龙头:002328,✗MACD | ✗ZJTJ,-0.2507,-0.0803,-0.3408,-10.02,14.82,24.53,-4.59,✗,✗,✗,✗,✗,-4.88,0,-12.09,-10.06,-14.46,
000009,中国宝安,龙头:000009,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3746,-0.3502,-0.0488,-7.86,13.48,11.05,18.33,✗,✗,✓,✗,✗,1.41,0,-2.04,-2.84,-7.35,
300409,道氏技术,龙头:300409,✗MACD | ✗ZJTJ,-1.2641,-0.9316,-0.665,-12.57,9.31,12.82,2.29,✗,✗,✗,✗,✗,0.23,0,-2.85,-3.64,-15.34,
603730,岱美股份,龙头:603730,✗MACD | ✓ZJTJ控盘,0.5686,0.6605,-0.1837,2.91,30.49,45.5,0.46,✗,✓,✗,✗,✗,0.4,0,0.0,-3.11,4.09,
603026,石大胜华,龙头:603026,✗MACD | ✗ZJTJ,-3.483,-1.7687,-3.4286,-11.6,9.19,9.36,8.83,✗,✗,✗,✗,✗,-0.26,0,-4.26,-4.46,-13.82,
600366,宁波韵升,龙头:600366,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1262,-0.0563,-0.1398,-3.22,42.44,35.99,55.32,✗,✗,✓,✗,✗,2.0,0,2.74,3.58,-2.9,
600230,沧州大化,龙头:600230,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9891,-0.9584,-0.0614,-9.09,15.74,15.67,15.88,✗,✗,✓,✗,✗,0.95,0,-1.86,0.82,-9.42,
002416,爱施德,龙头:002416,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5962,-0.506,-0.1804,-9.95,18.65,14.02,27.89,✗,✗,✓,✗,✗,1.74,0,2.53,-0.19,-8.36,
603507,振江股份,龙头:603507,✗MACD | ✗ZJTJ,-1.8689,-1.1117,-1.5145,-12.91,6.04,8.12,1.87,✗,✗,✗,✗,✗,-1.7,0,-4.97,-6.24,-14.14,
300031,宝通科技,龙头:300031,✗MACD | ✗ZJTJ | ✓KDJ买入,0.3793,0.5622,-0.3656,-0.55,37.3,30.82,50.25,✗,✗,✓,✗,✗,7.4,0,9.43,9.52,-0.58,
600549,厦门钨业,龙头:600549,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.4562,-0.8679,2.6482,11.67,77.32,68.22,95.5,✗,✓,✓,✗,✗,-3.14,0,10.61,13.54,18.62,
002975,博杰股份,龙头:002975,✗MACD | ✓ZJTJ控盘,14.0117,14.2087,-0.3941,14.21,60.82,70.07,42.32,✗,✓,✗,✗,✗,-7.86,0,-10.94,-8.3,8.86,
002142,宁波银行,龙头:002142,✗MACD | ✗ZJTJ,-0.2399,-0.1633,-0.1532,-1.9,34.83,40.33,23.81,✗,✗,✗,✗,✗,0.36,0,-3.29,-1.51,-1.7,
003025,思进智能,龙头:003025,✗MACD | ✗ZJTJ,0.0967,0.2072,-0.2209,-2.3,24.55,27.25,19.14,✗,✗,✗,✗,✗,6.14,0,0.81,2.27,-2.11,
002797,第一创业,龙头:002797,✗MACD | ✗ZJTJ,-0.2479,-0.1612,-0.1734,-9.49,5.19,8.24,-0.9,✗,✗,✗,✗,✗,-1.67,0,-6.35,-7.29,-9.74,
300049,福瑞医科,龙头:300049,✗MACD | ✗ZJTJ,-3.4744,-2.4857,-1.9774,-17.23,5.93,8.42,0.95,✗,✗,✗,✗,✗,-3.65,0,-2.83,-5.37,-22.91,
002989,中天精装,龙头:002989,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1168,0.3621,-0.9579,-6.35,28.14,21.94,40.53,✗,✗,✓,✗,✗,-2.68,0,6.79,0.76,-10.49,
603777,来伊份,龙头:603777,✗MACD | ✗ZJTJ,0.0399,0.4742,-0.8686,-8.7,10.3,13.83,3.24,✗,✗,✗,✗,✗,-0.47,0,-1.79,-5.33,-15.56,
603212,赛伍技术,龙头:603212,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.3997,0.3188,0.1617,6.05,74.87,62.57,99.47,✓,✓,✓,✗,✓,0.32,3,2.65,9.68,9.15,🌟
002799,环球印务,龙头:002799,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3305,-0.2253,-0.2105,-10.78,14.79,13.74,16.88,✗,✗,✓,✗,✗,1.97,0,-2.82,-2.55,-13.28,
603089,正裕工业,龙头:603089,✗MACD | ✗ZJTJ,-0.4641,-0.405,-0.1182,-8.04,14.86,16.46,11.68,✗,✗,✗,✗,✗,0.49,0,-2.3,-0.58,-8.76,
603191,望变电气,龙头:603191,✗MACD | ✗ZJTJ,-0.4338,-0.0689,-0.7299,-10.55,17.85,27.67,-1.81,✗,✗,✗,✗,✗,-2.88,0,-14.88,-18.15,-17.63,
002105,信隆健康,龙头:002105,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2002,-0.1418,-0.1167,-8.03,18.02,15.63,22.81,✗,✗,✓,✗,✗,2.64,0,-0.17,-1.02,-9.6,
002579,中京电子,龙头:002579,✓MACD买入 | ✓ZJTJ控盘,1.8042,1.292,1.0245,27.69,76.48,80.52,68.41,✓,✓,✗,✗,✓,-9.32,2,-9.97,8.98,38.86,
600571,信雅达,龙头:600571,✗MACD | ✗ZJTJ,-0.5189,-0.4468,-0.1443,-8.25,11.01,13.83,5.35,✗,✗,✗,✗,✗,0.71,0,-2.25,-3.51,-5.37,
000978,桂林旅游,龙头:000978,✗MACD | ✓ZJTJ控盘,-0.0915,-0.1406,0.0982,0.85,67.96,69.09,65.72,✗,✓,✗,✗,✗,0.15,0,1.38,-0.3,4.57,
000011,深物业A,龙头:000011,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2116,-0.2294,0.0357,-2.71,44.68,31.55,70.95,✗,✗,✓,✗,✗,4.99,0,1.88,3.13,0.26,
603733,仙鹤股份,龙头:603733,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.937,0.4064,1.0613,15.09,87.94,79.43,104.95,✓,✓,✓,✗,✓,0.73,4,6.59,14.62,26.1,🌟
300998,宁波方正,龙头:300998,✗MACD | ✗ZJTJ,0.0939,0.4859,-0.784,-5.13,19.41,31.56,-4.89,✗,✗,✗,✗,✗,-1.73,0,-1.5,-6.13,-6.19,
603912,佳力图,龙头:603912,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.486,-0.2784,-0.4151,-14.14,14.52,13.32,16.92,✗,✗,✓,✗,✗,0.79,0,0.0,-1.97,-16.25,
002079,苏州固锝,龙头:002079,✗MACD | ✗ZJTJ,0.2523,0.4156,-0.3265,-2.34,20.93,25.09,12.6,✗,✗,✗,✗,✗,-0.41,0,1.74,-1.53,-2.7,
002956,西麦食品,龙头:002956,✗MACD | ✗ZJTJ,0.1942,0.3156,-0.2429,-0.9,51.11,56.26,40.8,✗,✗,✗,✗,✗,2.88,0,-2.01,-2.37,-0.05,
603266,天龙股份,龙头:603266,✗MACD | ✗ZJTJ,-0.3742,-0.1774,-0.3937,-6.39,19.53,20.35,17.9,✗,✗,✗,✗,✗,-0.32,0,2.24,0.86,-10.05,
300073,当升科技,龙头:300073,✗MACD | ✗ZJTJ,-1.5268,-0.6811,-1.6914,-9.41,8.48,12.87,-0.3,✗,✗,✗,✗,✗,-2.28,0,-5.2,-7.47,-13.96,
301155,海力风电,龙头:301155,✗MACD | ✗ZJTJ,-2.882,-1.4739,-2.8163,-15.88,6.38,13.68,-8.23,✗,✗,✗,✗,✗,-9.02,0,-14.21,-17.76,-27.48,
300508,维宏股份,龙头:300508,✗MACD | ✗ZJTJ | ✓KDJ买入,1.1691,1.6352,-0.9322,-0.74,34.93,30.59,43.62,✗,✗,✓,✗,✗,2.58,0,5.28,8.12,-5.62,
300275,梅安森,龙头:300275,✗MACD | ✗ZJTJ,-0.4374,-0.3422,-0.1904,-9.59,12.6,19.06,-0.33,✗,✗,✗,✗,✗,1.84,0,-0.74,-2.08,-2.98,
000026,飞亚达,龙头:000026,✗MACD | ✗ZJTJ,1.079,1.4293,-0.7006,0.02,23.72,30.61,9.95,✗,✗,✗,✗,✗,4.64,0,0.76,-5.8,-11.7,
002463,沪电股份,龙头:002463,✓MACD买入 | ✓ZJTJ控盘 | ✓财务增长,9.39,8.3311,2.1177,14.13,73.36,75.85,68.37,✓,✓,✗,✓,✓,-5.4,2,1.69,0.89,16.79,
600867,通化东宝,龙头:600867,✗MACD | ✗ZJTJ,-0.306,-0.2826,-0.0468,-6.0,22.49,31.4,4.67,✗,✗,✗,✗,✗,-1.0,0,-7.06,-6.06,-6.18,
300530,领湃科技,龙头:300530,✗MACD | ✗ZJTJ,-1.196,-0.9234,-0.5453,-12.58,12.33,13.73,9.52,✗,✗,✗,✗,✗,0.72,0,-5.54,-7.33,-13.5,
002460,赣锋锂业,龙头:002460,✗MACD | ✗ZJTJ,-3.6729,-2.5764,-2.1931,-12.24,9.4,11.32,5.58,✗,✗,✗,✗,✗,-1.71,0,-4.83,-8.16,-13.5,
603385,惠达卫浴,龙头:603385,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2317,-0.1928,-0.0778,-7.63,23.67,19.84,31.34,✗,✗,✓,✗,✗,3.61,0,-1.37,-0.17,-7.57,
300787,海能实业,龙头:300787,✗MACD | ✗ZJTJ,-0.424,-0.36,-0.128,-8.35,18.23,20.84,13.02,✗,✗,✗,✗,✗,0.85,0,-3.07,-0.21,-10.99,
002182,宝武镁业,龙头:002182,✗MACD | ✗ZJTJ,-0.553,-0.4357,-0.2345,-8.19,16.59,19.07,11.63,✗,✗,✗,✗,✗,-0.36,0,-2.51,-2.03,-8.26,
000519,中兵红箭,龙头:000519,✓MACD买入 | ✓ZJTJ控盘,0.5086,0.3691,0.2791,6.51,60.79,65.72,50.94,✓,✓,✗,✗,✓,-2.23,4,-0.87,-2.08,7.54,🌟
300223,北京君正,龙头:300223,✗MACD | ✗ZJTJ,4.8453,6.1268,-2.5629,0.69,30.29,39.72,11.44,✗,✗,✗,✗,✗,-7.35,0,-2.05,-11.49,0.69,
003009,中天火箭,龙头:003009,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.4134,-2.0699,-0.687,-7.62,42.13,22.1,82.18,✗,✗,✓,✗,✗,10.01,0,10.07,9.7,-2.76,
300659,中孚信息,龙头:300659,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5664,-0.4724,-0.188,-9.59,14.52,13.08,17.41,✗,✗,✓,✗,✗,1.95,0,-2.4,-0.36,-10.44,
688297,中无人机,龙头:688297,✗MACD | ✗ZJTJ,-0.6762,-0.8716,0.3909,-0.54,50.74,53.94,44.34,✗,✗,✗,✗,✗,-0.32,0,-3.88,-0.81,1.92,
688082,盛美上海,龙头:688082,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入 | ✓财务增长,22.3928,19.9302,4.925,17.96,65.17,64.34,66.81,✓,✓,✓,✓,✓,-7.21,3,11.53,9.59,17.75,🌟
600054,黄山旅游,龙头:600054,✗MACD | ✗ZJTJ,-0.2616,-0.2931,0.063,-2.28,38.55,39.93,35.79,✗,✗,✗,✗,✗,0.83,0,-2.51,-1.36,-1.0,
002469,三维化学,龙头:002469,✗MACD | ✗ZJTJ,-0.3068,-0.3398,0.0659,-4.76,25.11,27.42,20.47,✗,✗,✗,✗,✗,0.0,0,-2.17,0.48,-6.11,
300820,英杰电气,龙头:300820,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,3.6382,4.1672,-1.058,4.19,42.47,39.84,47.74,✗,✓,✓,✗,✗,-2.28,0,1.65,1.82,-2.64,
300861,美畅股份,龙头:300861,✗MACD | ✗ZJTJ,0.0226,0.4617,-0.8783,-8.59,16.26,21.53,5.73,✗,✗,✗,✗,✗,-0.16,0,-1.65,-7.33,-14.58,
688359,三孚新科,龙头:688359,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,7.8136,9.4041,-3.181,3.37,51.84,50.68,54.14,✗,✓,✓,✗,✗,-2.14,0,4.63,0.87,-1.13,
301368,丰立智能,龙头:301368,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.6918,-0.9069,-1.5698,-10.71,21.31,17.25,29.43,✗,✗,✓,✗,✗,10.65,0,3.76,4.07,-11.65,
000738,航发控制,龙头:000738,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8008,-0.5901,-0.4213,-9.46,13.35,11.07,17.9,✗,✗,✓,✗,✗,0.0,0,0.32,-1.72,-10.04,
300783,三只松鼠,龙头:300783,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3727,-0.2605,-0.2243,-4.91,44.71,31.12,71.88,✗,✗,✓,✗,✗,2.14,0,1.74,-0.49,-2.74,
300444,双杰电气,龙头:300444,✗MACD | ✗ZJTJ,-0.4841,-0.2359,-0.4963,-10.68,12.33,14.09,8.81,✗,✗,✗,✗,✗,-1.24,0,-4.59,-7.41,-9.46,
600211,西藏药业,龙头:600211,✗MACD | ✗ZJTJ,-0.7655,-0.5704,-0.3903,-4.57,14.38,18.27,6.6,✗,✗,✗,✗,✗,0.0,0,-3.24,-2.39,-5.17,
000068,华控赛格,龙头:000068,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0044,-0.0306,0.07,5.2,78.35,62.67,109.7,✗,✓,✓,✗,✗,9.88,0,9.54,13.38,14.84,
001289,龙源电力,龙头:001289,✓MACD买入 | ✓ZJTJ控盘,0.53,0.4538,0.1523,5.57,59.02,66.4,44.26,✓,✓,✗,✗,✓,-4.82,2,-2.23,-1.92,7.42,
601566,九牧王,龙头:601566,✗MACD | ✗ZJTJ,0.1752,0.2855,-0.2206,-2.37,38.63,50.49,14.91,✗,✗,✗,✗,✗,0.99,0,-8.88,-7.21,-7.67,
300729,乐歌股份,龙头:300729,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3626,-0.2642,-0.1968,-7.67,18.63,16.81,22.26,✗,✗,✓,✗,✗,1.97,0,-3.03,-4.81,-8.88,
300532,今天国际,龙头:300532,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2888,-0.2185,-0.1405,-8.91,13.48,12.87,14.69,✗,✗,✓,✗,✗,2.22,0,-1.56,-0.72,-10.36,
000869,张  裕Ａ,龙头:000869,✗MACD | ✗ZJTJ,-0.3503,-0.2723,-0.1561,-4.26,27.43,28.87,24.54,✗,✗,✗,✗,✗,1.36,0,-2.62,-2.08,-4.7,
000722,湖南发展,龙头:000722,✓MACD买入 | ✓ZJTJ控盘,0.3769,0.2289,0.2959,7.66,54.62,55.47,52.91,✓,✓,✗,✗,✓,-4.31,4,-6.09,2.17,10.79,🌟
002845,同兴达,龙头:002845,✗MACD | ✗ZJTJ,0.2656,0.3297,-0.1282,0.54,33.86,36.93,27.72,✗,✗,✗,✗,✗,0.96,0,2.34,4.24,0.7,
600283,钱江水利,龙头:600283,✗MACD | ✗ZJTJ,-0.1564,-0.115,-0.0828,-4.38,14.58,23.93,-4.12,✗,✗,✗,✗,✗,0.12,0,-3.32,-6.22,-4.2,
300770,新媒股份,龙头:300770,✗MACD | ✗ZJTJ,-1.1577,-1.0068,-0.3019,-6.14,16.91,19.4,11.92,✗,✗,✗,✗,✗,0.36,0,-4.36,-2.99,-5.67,
600833,第一医药,龙头:600833,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3973,-0.3142,-0.1661,-7.84,18.1,17.66,18.96,✗,✗,✓,✗,✗,2.08,0,-2.73,-2.37,-8.02,
002870,香山股份,龙头:002870,✗MACD | ✗ZJTJ,0.3004,0.7171,-0.8334,-3.2,27.08,33.92,13.38,✗,✗,✗,✗,✗,0.15,0,-3.12,-3.24,-6.68,
002527,新时达,龙头:002527,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.3603,0.2135,0.2937,7.67,79.2,72.21,93.18,✓,✓,✓,✗,✓,3.63,2,5.4,9.82,10.21,
600215,派斯林,龙头:600215,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0935,-0.0549,-0.0771,-4.12,31.86,28.0,39.57,✗,✗,✓,✗,✗,4.57,0,1.84,4.24,-5.41,
603088,宁波精达,龙头:603088,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6127,-0.4854,-0.2546,-11.51,14.27,13.29,16.22,✗,✗,✓,✗,✗,2.54,0,1.84,0.0,-13.79,
301216,万凯新材,龙头:301216,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0319,-0.7174,-0.6289,-9.32,18.41,16.01,23.23,✗,✗,✓,✗,✗,1.31,0,-1.43,-0.48,-8.71,
300133,华策影视,龙头:300133,✗MACD | ✗ZJTJ,-0.2528,-0.0097,-0.4862,-14.81,4.45,7.87,-2.39,✗,✗,✗,✗,✗,-1.59,0,-7.48,-12.09,-21.23,
300577,开润股份,龙头:300577,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7996,-0.5545,-0.4903,-11.08,9.94,9.88,10.07,✗,✗,✓,✗,✗,0.74,0,-2.97,-4.05,-11.44,
300769,德方纳米,龙头:300769,✗MACD | ✗ZJTJ | ✓KDJ买入,0.5578,2.5245,-3.9334,-9.49,14.44,11.87,19.59,✗,✗,✓,✗,✗,2.04,0,-3.24,-4.58,-14.5,
300660,江苏雷利,龙头:300660,✗MACD | ✗ZJTJ,-2.2765,-0.6228,-3.3075,-23.1,12.51,19.53,-1.54,✗,✗,✗,✗,✗,4.35,0,-21.06,-20.36,-29.59,
000723,美锦能源,龙头:000723,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0061,-0.059,0.1059,4.5,77.51,77.48,77.56,✗,✓,✓,✗,✗,-2.03,0,-0.68,0.46,6.88,
002877,智能自控,龙头:002877,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2429,-0.1935,-0.0987,-5.73,35.87,22.52,62.56,✗,✗,✓,✗,✗,10.06,0,7.2,9.09,-4.64,
300778,新城市,龙头:300778,✗MACD | ✗ZJTJ,-0.4736,-0.1835,-0.5802,-14.12,10.37,13.12,4.86,✗,✗,✗,✗,✗,0.9,0,-2.86,-7.36,-16.42,
603103,横店影视,龙头:603103,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.1999,-0.117,0.6336,7.02,63.84,58.18,75.17,✗,✓,✓,✗,✗,6.34,0,7.27,1.66,17.97,
002922,伊戈尔,龙头:002922,✗MACD | ✗ZJTJ,-0.4403,0.3639,-1.6085,-9.42,17.22,30.35,-9.05,✗,✗,✗,✗,✗,-2.8,0,-6.67,-11.8,-7.27,
002363,隆基机械,龙头:002363,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3434,-0.275,-0.1368,-9.51,15.2,13.64,18.31,✗,✗,✓,✗,✗,1.74,0,-1.95,-0.71,-10.33,
605333,沪光股份,龙头:605333,✗MACD | ✗ZJTJ,-1.2377,-1.0683,-0.3387,-10.89,9.68,10.16,8.73,✗,✗,✗,✗,✗,-0.5,0,-3.79,-1.93,-15.02,
601005,重庆钢铁,龙头:601005,✗MACD | ✗ZJTJ,-0.0294,-0.0278,-0.0033,-3.49,22.9,24.77,19.14,✗,✗,✗,✗,✗,0.0,0,-1.53,-0.77,-3.01,
601872,招商轮船,龙头:601872,✗MACD | ✗ZJTJ,-0.7525,-0.483,-0.5389,-12.45,6.46,10.93,-2.48,✗,✗,✗,✗,✗,-1.07,0,-4.45,-6.68,-18.14,
002993,奥海科技,龙头:002993,✗MACD | ✓ZJTJ控盘,3.0875,3.4971,-0.8192,3.82,44.4,44.52,44.17,✗,✓,✗,✗,✗,4.21,0,5.44,0.97,-3.33,
