date,code,name,source_main,source_manual,source_ebk,kdj_pass,total_score,score_macd,score_zjtj,score_kdj,score_rps,score_volume,score_finance,score_ml,max_score,volume_pass,ma_alignment_pass,price_position_pass,rules_passed,rules_total,return_2d,bench_2d,return_10d,bench_10d,return_30d,bench_30d,return_60d,bench_60d
2025-07-24,600881,,True,True,True,False,62,0,20,6,11,10,0,15,115,True,True,False,2,3,-3.14,0.2,-2.09,1.73,8.38,5.14,-0.52,13.05
2025-07-24,000572,,True,True,True,False,64,1,20,6,12,10,0,15,115,True,True,False,2,3,-8.33,0.2,-4.88,1.73,-1.42,5.14,15.24,13.05
2025-07-24,301219,,True,True,True,False,85,30,20,6,10,10,0,9,115,True,False,False,1,3,0.37,0.2,-2.38,1.73,16.88,5.14,15.77,13.05
2025-07-25,301092,,True,True,True,False,65,4,20,6,12,10,0,13,115,True,True,False,2,3,-0.33,0.36,0.27,1.61,-5.8,7.16,-3.64,13.95
2025-07-25,002980,,True,True,True,False,56,1,20,6,4,10,0,15,115,True,True,True,3,3,2.39,0.36,15.48,1.61,17.87,7.16,11.78,13.95
2025-07-28,605376,,True,True,True,False,56,8,20,6,1,10,0,11,115,True,True,False,2,3,2.37,-0.44,2.39,2.33,19.55,7.81,38.4,13.59
2025-07-28,603938,,True,True,True,False,52,2,20,6,1,10,0,13,115,True,True,False,2,3,-1.64,-0.44,1.31,2.33,-4.19,7.81,24.54,13.59
2025-07-30,688091,,True,True,True,False,72,6,20,6,15,10,0,15,115,True,False,False,1,3,2.96,-0.71,2.76,3.34,-23.87,7.65,-27.41,13.29
2025-08-01,300654,,True,True,True,False,51,5,20,6,5,10,0,5,115,True,False,False,1,3,-2.12,1.48,-8.54,4.25,-13.79,9.99,-12.69,14.95
2025-08-01,600222,,True,True,True,False,72,7,20,6,14,10,0,15,115,True,True,False,2,3,-5.14,1.48,2.64,4.25,-2.79,9.99,-3.52,14.95
2025-08-01,000908,,True,True,True,False,66,0,20,6,15,10,0,15,115,True,False,True,2,3,0.24,1.48,-3.41,4.25,-1.46,9.99,26.76,14.95
2025-08-01,688228,,True,True,True,False,67,16,20,6,5,10,0,10,115,True,False,True,2,3,-1.81,1.48,139.94,4.25,173.1,9.99,139.75,14.95
2025-08-04,301092,,True,True,True,False,59,1,20,0,13,10,0,15,115,True,True,False,2,3,3.55,1.25,1.64,4.67,-7.55,9.13,-6.58,13.23
2025-08-04,002315,,True,True,True,False,72,24,20,6,4,10,0,8,115,True,True,False,2,3,-5.0,1.25,-11.07,4.67,-18.11,9.13,-14.4,13.23
2025-08-04,300668,,True,True,True,False,53,4,20,0,4,10,0,15,115,True,False,False,1,3,0.81,1.25,-1.72,4.67,1.02,9.13,2.96,13.23
2025-08-05,002173,,True,True,True,False,62,4,20,6,11,10,0,11,115,True,True,False,2,3,7.64,0.52,53.05,4.17,54.16,9.23,46.03,12.85
2025-08-05,300538,,True,True,True,False,57,3,20,6,5,10,0,13,115,True,True,False,2,3,3.51,0.52,5.17,4.17,0.24,9.23,-3.74,12.85
2025-08-05,002937,,True,True,True,False,62,6,20,6,5,10,0,15,115,True,False,False,1,3,3.19,0.52,13.01,4.17,8.1,9.23,5.13,12.85
2025-08-06,002768,,True,True,True,False,75,17,20,6,14,10,0,8,115,True,True,False,2,3,1.33,-0.16,27.96,4.26,22.15,9.0,37.08,12.91
2025-08-06,002896,,True,True,True,False,75,30,20,6,2,10,0,7,115,True,True,False,2,3,1.74,-0.16,4.92,4.26,11.75,9.0,-5.86,12.91
2025-08-06,002421,,True,True,True,False,58,0,20,6,7,10,0,15,115,True,False,True,2,3,-2.32,-0.16,11.88,4.26,7.54,9.0,-14.49,12.91
2025-08-06,603687,,True,True,True,False,51,0,20,6,7,10,0,8,115,True,False,False,1,3,1.15,-0.16,0.64,4.26,13.33,9.0,16.03,12.91
2025-08-06,002189,,True,True,True,False,73,11,20,6,15,10,0,11,115,True,True,True,3,3,-0.07,-0.16,-6.33,4.26,-16.51,9.0,-17.58,12.91
2025-08-06,688090,,True,True,True,False,85,30,20,6,7,10,0,12,115,True,False,False,1,3,-3.31,-0.16,-4.11,4.26,1.17,9.0,-5.99,12.91
2025-08-06,300328,,True,True,True,False,60,4,20,6,10,10,0,10,115,True,False,True,2,3,-0.08,-0.16,53.06,4.26,60.44,9.0,41.49,12.91
2025-08-06,600178,,True,True,True,False,64,4,20,6,15,10,0,9,115,True,False,False,1,3,-3.51,-0.16,-3.58,4.26,-11.38,9.0,-15.6,12.91
2025-08-06,688151,,True,True,True,False,93,27,20,6,15,10,0,15,115,True,True,False,2,3,-4.9,-0.16,-7.23,4.26,-21.36,9.0,-25.25,12.91
2025-08-06,600698,,True,True,True,False,87,21,20,6,15,10,0,15,115,True,True,False,2,3,-2.52,-0.16,0.69,4.26,-20.8,9.0,-24.31,12.91
2025-08-06,603319,,True,True,True,False,90,30,20,6,14,10,0,10,115,True,False,False,1,3,11.98,-0.16,24.09,4.26,55.87,9.0,23.3,12.91
2025-08-07,300352,,True,True,True,False,64,1,20,6,12,10,0,15,115,True,False,False,1,3,-1.07,0.84,35.42,4.08,11.63,7.85,6.26,12.76
2025-08-08,000908,,True,True,True,False,61,0,20,6,10,10,0,15,115,True,True,True,3,3,-2.19,0.95,-2.43,4.98,-0.97,7.65,30.17,13.37
2025-08-11,688456,,True,True,True,False,70,30,20,6,1,10,0,3,115,True,True,False,2,3,-0.2,0.51,12.93,4.9,21.96,6.57,3.24,12.44
2025-08-11,300826,,True,True,True,False,52,7,20,6,3,10,0,6,115,True,True,False,2,3,-1.08,0.51,-6.23,4.9,-8.35,6.57,-9.58,12.44
2025-08-12,300352,,True,True,True,False,54,0,20,6,3,10,0,15,115,True,True,False,2,3,7.04,-0.65,27.44,5.28,7.04,5.38,5.05,12.15
2025-08-12,601609,,True,True,True,False,62,0,20,6,14,10,0,12,115,True,False,False,1,3,21.05,-0.65,55.2,5.28,32.75,5.38,26.08,12.15
2025-08-12,300151,,True,True,True,False,61,5,20,6,5,10,0,15,115,True,True,False,2,3,-4.04,-0.65,3.91,5.28,-11.85,5.38,-0.77,12.15
2025-08-13,600178,,True,True,True,False,66,6,20,6,15,10,0,9,115,True,True,False,2,3,-5.88,0.11,-9.24,2.78,-15.9,5.86,-17.97,12.59
2025-08-13,688151,,True,True,True,False,69,3,20,6,15,10,0,15,115,True,True,False,2,3,-6.52,0.11,-13.3,2.78,-24.35,5.86,-26.78,12.59
2025-08-14,603256,,True,True,True,False,89,30,20,6,8,10,0,15,115,True,True,False,2,3,18.85,2.55,50.28,4.81,22.7,6.86,6.13,13.52
2025-08-14,002430,,True,True,True,False,56,0,20,6,14,10,0,6,115,True,True,False,2,3,0.13,2.55,4.82,4.81,-2.22,6.86,22.49,13.52
2025-08-14,301526,,True,True,True,False,56,1,20,6,8,10,0,11,115,True,True,False,2,3,31.77,2.55,47.93,4.81,21.24,6.86,11.28,13.52
2025-08-15,603296,,True,True,True,False,79,23,20,6,9,10,0,11,115,True,False,True,2,3,1.29,1.46,15.15,3.2,22.41,4.43,1.42,12.33
2025-08-15,600176,,True,True,True,False,60,1,20,6,15,10,0,8,115,True,False,False,1,3,-1.84,1.46,17.96,3.2,27.01,4.43,19.34,12.33
2025-08-15,301308,,True,True,True,False,53,7,20,0,1,10,0,15,115,True,True,False,2,3,-1.15,1.46,4.19,3.2,53.89,4.43,214.05,12.33
2025-08-15,000063,,True,True,True,False,48,5,20,6,1,10,0,6,115,True,True,False,2,3,7.36,1.46,29.05,3.2,26.3,4.43,11.33,12.33
2025-08-18,301236,,True,True,True,False,72,30,20,6,6,10,0,0,115,True,False,False,1,3,3.36,0.94,3.91,2.87,-5.48,4.07,-9.53,9.96
2025-08-18,300835,,True,True,True,False,60,17,20,6,1,10,0,6,115,True,True,False,2,3,-3.37,0.94,1.32,2.87,-2.74,4.07,-16.22,9.96
2025-08-20,301308,,True,True,True,False,63,7,20,6,8,10,0,12,115,True,True,False,2,3,4.11,0.51,-0.77,-1.25,100.69,4.38,181.0,7.1
2025-08-20,002137,,True,True,True,False,44,1,20,6,1,10,0,6,115,True,True,False,2,3,-0.33,0.51,-9.74,-1.25,-7.33,4.38,-0.55,7.1
2025-08-20,600071,,True,True,True,False,58,8,20,6,6,10,0,8,115,True,False,False,1,3,0.4,0.51,-3.93,-1.25,4.59,4.38,-6.47,7.1
2025-08-22,000625,,True,True,True,False,53,1,20,6,8,10,0,8,115,True,True,False,2,3,-0.69,1.24,-5.41,-0.95,-5.11,3.12,-9.76,4.37
2025-08-25,002851,,True,True,True,False,83,27,20,0,14,10,0,12,115,True,True,False,2,3,14.39,-1.53,-2.47,-0.97,-7.91,1.0,-5.04,4.64
2025-08-25,688313,,True,True,True,False,85,30,20,6,10,10,0,9,115,True,True,False,2,3,13.38,-1.53,2.74,-0.97,-10.55,1.0,5.85,4.64
2025-08-25,300342,,True,True,True,False,60,9,20,6,6,10,0,9,115,True,True,False,2,3,-4.75,-1.53,-8.36,-0.97,-12.51,1.0,-8.06,4.64
2025-08-25,600879,,True,True,True,False,50,4,20,6,6,10,0,4,115,True,True,False,2,3,-4.2,-1.53,-11.75,-0.97,-2.35,1.0,-8.56,4.64
2025-08-28,603228,,True,True,True,False,90,29,20,6,10,10,0,15,115,True,False,False,1,3,-6.32,0.65,-3.88,0.62,-16.72,0.2,0.31,6.25
2025-08-29,300956,,True,True,True,False,50,5,20,6,3,10,0,6,115,True,False,False,1,3,-4.93,-0.77,9.42,0.94,-7.82,1.19,-0.94,6.9
2025-09-02,603663,,True,True,True,False,53,1,20,6,5,10,0,11,115,True,False,True,2,3,1.16,-2.45,4.55,2.37,-10.18,3.04,11.95,6.51
2025-09-02,301029,,True,True,True,False,72,18,20,6,10,10,0,8,115,True,True,False,2,3,-9.59,-2.45,5.83,2.37,-5.15,3.04,-10.69,6.51
2025-09-04,300410,,True,True,True,False,79,21,20,6,12,10,0,10,115,True,True,False,2,3,4.39,2.75,-8.58,4.09,-11.34,6.38,-19.83,9.55
2025-09-05,603687,,True,True,True,False,55,12,20,6,1,10,0,6,115,True,True,False,2,3,-0.23,0.14,5.72,1.78,10.86,5.26,4.44,8.34
2025-09-05,300068,,True,True,True,False,77,19,20,6,13,10,0,9,115,True,True,False,2,3,6.65,0.14,-0.63,1.78,-7.55,5.26,-10.93,8.34
2025-09-08,601011,,True,True,True,False,56,1,20,6,4,10,0,15,115,True,False,False,1,3,-0.66,-0.59,-2.98,0.96,31.79,4.29,18.21,6.7
2025-09-08,000060,,True,True,True,False,50,0,20,0,12,10,0,8,115,True,True,False,2,3,-0.56,-0.59,-2.07,0.96,3.38,4.29,0.56,6.7
2025-09-08,688017,,True,True,True,False,94,30,20,6,14,10,0,14,115,True,True,False,2,3,-4.28,-0.59,2.19,0.96,-5.2,4.29,-6.47,6.7
2025-09-09,301500,,True,True,True,False,72,16,20,6,14,10,0,6,115,True,False,False,1,3,-1.84,1.51,-11.01,0.57,-6.01,5.29,-16.18,7.59
2025-09-09,002866,,True,True,True,False,77,15,20,6,15,10,0,11,115,True,False,False,1,3,-5.31,1.51,-9.61,0.57,-13.09,5.29,-10.62,7.59
2025-09-09,688786,,True,True,True,False,50,2,20,6,6,10,0,6,115,True,True,False,2,3,-0.6,1.51,-5.78,0.57,6.1,5.29,-2.82,7.59
2025-09-10,300956,,True,True,True,False,77,19,20,6,14,10,0,8,115,True,True,False,2,3,2.55,1.46,-3.53,1.47,-7.32,4.09,-13.87,5.94
2025-09-10,688178,,True,True,True,False,53,2,20,6,3,10,0,12,115,True,True,False,2,3,-0.9,1.46,23.98,1.47,-1.23,4.09,-7.5,5.94
2025-09-11,000060,,True,True,True,False,57,0,20,6,13,10,0,8,115,True,True,False,2,3,3.19,0.01,-1.5,-0.24,3.38,3.1,0.94,4.71
2025-09-12,301219,,True,True,True,False,68,4,20,6,13,10,0,15,115,True,True,False,2,3,-5.21,0.58,-6.58,-1.32,-7.71,3.41,-15.73,4.35
2025-09-12,600711,,True,True,True,False,52,1,20,0,13,10,0,8,115,True,False,False,1,3,-3.23,0.58,0.11,-1.32,17.82,3.41,46.77,4.35
2025-09-12,002429,,True,True,True,False,67,11,20,6,12,10,0,8,115,True,True,False,2,3,0.46,0.58,3.06,-1.32,-5.05,3.41,5.36,4.35
2025-09-12,600331,,True,True,True,False,73,8,20,6,14,10,0,15,115,True,False,False,1,3,-1.21,0.58,-14.83,-1.32,-7.41,3.41,-4.57,4.35
2025-09-12,000960,,True,True,True,False,72,10,20,6,14,10,0,12,115,True,True,False,2,3,-5.55,0.58,-10.25,-1.32,2.17,3.41,15.14,4.35
2025-09-12,300959,,True,True,True,False,78,30,20,6,3,10,0,9,115,True,False,False,1,3,44.0,0.58,57.08,-1.32,128.79,3.41,136.42,4.35
2025-09-12,002290,,True,True,True,False,65,13,20,6,5,10,0,11,115,True,True,False,2,3,12.1,0.58,11.22,-1.32,12.1,3.41,16.39,4.35
2025-09-12,603341,,True,True,True,False,54,6,20,6,1,10,0,11,115,True,False,False,1,3,2.06,0.58,-1.14,-1.32,-2.82,3.41,-7.48,4.35
2025-09-12,000737,,True,True,True,False,70,9,20,6,10,10,0,15,115,True,False,False,1,3,1.69,0.58,8.44,-1.32,10.71,3.41,4.55,4.35
2025-09-12,301308,,True,True,True,False,86,30,20,6,5,10,0,15,115,True,True,False,2,3,3.83,0.58,27.05,-1.32,151.39,3.41,119.86,4.35
2025-09-15,000727,,True,True,True,False,55,4,20,6,9,10,0,6,115,True,True,False,2,3,-1.01,0.94,-6.76,-0.48,-11.82,2.8,-13.85,3.02
2025-09-16,605376,,True,True,True,False,91,30,20,6,10,10,0,15,115,True,False,False,1,3,2.36,-0.93,20.87,-0.67,-7.89,2.45,5.67,3.05
2025-09-17,300134,,True,True,True,False,69,7,20,6,14,10,0,12,115,True,False,False,1,3,0.0,-1.54,-7.93,-0.21,-14.3,2.68,-16.44,2.87
2025-09-17,603296,,True,True,True,False,81,30,20,6,3,10,0,12,115,True,False,False,1,3,4.31,-1.54,13.94,-0.21,3.43,2.68,-3.71,2.87
2025-09-18,002281,,True,True,True,False,76,17,20,6,14,10,0,9,115,True,False,False,1,3,6.2,-0.36,-8.78,0.57,-11.1,3.85,-0.98,5.17
2025-09-18,688205,,True,True,True,False,89,30,20,6,14,10,0,9,115,True,False,False,1,3,5.41,-0.36,-25.65,0.57,-33.16,3.85,7.66,5.17
2025-09-22,002925,,True,True,True,False,69,15,20,6,5,10,0,13,115,True,False,False,1,3,8.63,-0.11,-2.38,-0.41,-6.77,4.85,-13.08,5.78
2025-09-22,600857,,True,True,True,False,62,13,20,6,1,10,0,12,115,True,True,False,2,3,14.69,-0.11,11.16,-0.41,16.33,4.85,-0.82,5.78
2025-09-22,603031,,True,True,True,False,91,30,20,6,12,10,0,13,115,True,True,False,2,3,1.62,-0.11,-12.34,-0.41,-2.44,4.85,4.42,5.78
2025-09-23,300438,,True,True,True,False,70,18,20,6,8,10,0,8,115,True,True,False,2,3,5.86,0.74,5.77,1.76,56.54,5.78,66.12,7.97
2025-09-23,300968,,True,True,True,False,66,5,20,6,13,10,0,12,115,True,False,False,1,3,2.11,0.74,-11.66,1.76,-14.83,5.78,-6.64,7.97
2025-09-25,601899,,True,True,True,False,56,2,20,6,10,10,0,8,115,True,True,False,2,3,5.51,-0.16,11.49,-1.64,10.94,5.65,23.91,8.06
2025-09-25,300410,,True,True,True,False,45,1,20,6,3,10,0,5,115,True,True,False,2,3,-1.77,-0.16,-19.83,-1.64,-7.82,5.65,-21.6,8.06
2025-09-25,603045,,True,True,True,False,57,3,20,6,6,10,0,12,115,True,False,False,1,3,-0.73,-0.16,-7.65,-1.64,5.5,5.65,-3.51,8.06
2025-09-25,001301,,True,True,True,False,81,30,20,6,1,10,0,14,115,True,True,False,2,3,6.28,-0.16,15.91,-1.64,41.06,5.65,20.94,8.06
2025-09-26,601168,,True,True,True,False,63,13,20,6,11,10,0,3,115,True,True,False,2,3,6.08,1.22,7.24,0.01,11.97,6.74,28.25,8.67
2025-09-29,600711,,True,True,True,False,66,4,20,6,14,10,0,12,115,True,False,False,1,3,20.95,1.2,10.63,0.52,31.47,4.78,61.55,7.66
2025-09-29,603588,,True,True,True,False,69,4,20,6,14,10,0,15,115,True,True,False,2,3,10.75,1.2,7.36,0.52,1.13,4.78,7.5,7.66
2025-09-29,603993,,True,True,True,False,75,14,20,6,14,10,0,11,115,True,True,False,2,3,17.21,1.2,4.82,0.52,5.57,4.78,32.48,7.66
2025-09-29,000630,,True,True,True,False,70,8,20,6,14,10,0,12,115,True,True,False,2,3,14.29,1.2,5.28,0.52,-2.35,4.78,13.5,7.66
2025-09-29,603319,,True,True,True,False,57,6,20,0,9,10,0,12,115,True,True,False,2,3,-6.73,1.2,-16.56,0.52,-18.44,4.78,-14.76,7.66
2025-09-30,301219,,True,True,True,False,60,1,20,6,8,10,0,15,115,True,False,False,1,3,-0.16,0.27,-13.61,-0.1,-11.22,3.08,-9.01,7.31
2025-09-30,000751,,True,True,True,False,46,0,20,6,1,10,0,9,115,True,False,False,1,3,1.55,0.27,-1.03,-0.1,10.57,3.08,5.15,7.31
2025-09-30,301500,,True,True,True,False,63,6,20,6,13,10,0,8,115,True,False,False,1,3,0.61,0.27,-4.41,-0.1,-12.9,3.08,-12.4,7.31
2025-09-30,688786,,True,True,True,False,47,0,20,6,6,10,0,5,115,True,False,False,1,3,1.97,0.27,5.76,-0.1,-4.07,3.08,-2.66,7.31
2025-09-30,000878,,True,True,True,False,70,20,20,6,2,10,0,12,115,True,True,False,2,3,12.0,0.27,1.39,-0.1,-2.2,3.08,17.33,7.31
2025-09-30,000060,,True,True,True,False,55,3,20,6,8,10,0,8,115,True,False,False,1,3,3.86,0.27,-2.63,-0.1,-6.49,3.08,2.63,7.31
2025-10-09,000408,,True,True,True,False,84,30,20,6,10,10,0,8,115,True,True,False,2,3,-1.28,-0.63,-4.35,-0.58,2.09,1.83,46.99,7.89
2025-10-09,000537,,True,True,True,False,55,6,20,6,5,10,0,8,115,True,False,False,1,3,-1.17,-0.63,-4.91,-0.58,-8.0,1.83,-11.21,7.89
2025-10-09,000063,,True,True,True,False,86,30,20,6,8,10,0,12,115,True,True,False,2,3,7.38,-0.63,-3.58,-0.58,-21.59,1.83,-23.47,7.89
2025-10-09,000960,,True,True,True,False,91,30,20,6,13,10,0,12,115,True,False,False,1,3,-0.96,-0.63,-9.88,-0.58,-4.22,1.83,12.53,7.89
2025-10-09,600459,,True,True,True,False,73,20,20,6,6,10,0,11,115,True,False,False,1,3,-0.56,-0.63,-9.88,-0.58,2.13,1.83,7.74,7.89
2025-10-09,600961,,True,True,True,False,77,22,20,6,10,10,0,9,115,True,True,False,2,3,1.47,-0.63,-11.29,-0.58,-10.35,1.83,-3.06,7.89
2025-10-09,300068,,True,True,True,False,57,3,20,6,7,10,0,11,115,True,True,False,2,3,-9.25,-0.63,-17.38,-0.58,-11.38,1.83,-17.19,7.89
2025-10-13,603257,,True,True,True,False,87,30,20,6,10,10,0,11,115,True,False,False,1,3,-3.53,-0.15,-7.68,1.21,-23.35,0.3,-18.76,9.89
2025-10-13,600367,,True,True,True,False,54,2,20,6,5,10,0,11,115,True,False,True,2,3,-3.39,-0.15,-10.8,1.21,-11.35,0.3,1.84,9.89
2025-10-13,000657,,True,True,True,False,75,14,20,6,10,10,0,15,115,True,False,True,2,3,-5.53,-0.15,4.76,1.21,10.91,0.3,63.85,9.89
2025-10-16,600563,,True,True,True,False,75,30,20,0,4,10,0,11,115,True,False,False,1,3,-4.3,-1.03,0.85,1.34,-19.83,2.23,-15.82,14.73
2025-10-16,600221,,True,True,True,False,52,0,20,6,3,10,0,13,115,True,False,False,1,3,2.35,-1.03,2.35,1.34,-0.59,2.23,2.35,14.73
2025-10-20,688377,,True,True,True,False,79,30,20,6,2,10,0,11,115,True,False,False,1,3,4.24,1.09,3.35,3.41,-13.44,4.52,1.21,15.25
2025-10-20,600158,,True,True,True,False,63,3,20,6,12,10,0,12,115,True,False,True,2,3,0.63,1.09,-0.95,3.41,-7.61,4.52,-4.65,15.25
2025-10-21,002630,,True,True,True,False,51,3,20,6,1,10,0,11,115,True,True,True,3,3,-0.95,-0.01,-5.05,1.42,-12.3,2.68,-19.24,13.24
2025-10-21,000807,,True,True,True,False,65,9,20,6,9,10,0,11,115,True,True,False,2,3,4.19,-0.01,9.08,1.42,15.85,2.68,52.81,13.24
2025-10-21,600871,,True,True,True,False,57,3,20,6,10,10,0,8,115,True,True,False,2,3,6.96,-0.01,-1.74,1.42,1.3,2.68,3.48,13.24
2025-10-22,300084,,True,True,True,False,68,8,20,6,14,10,0,10,115,True,True,False,2,3,-6.98,0.7,-0.61,1.95,-6.88,2.26,7.89,13.15
2025-10-24,601168,,True,True,True,False,68,8,20,6,12,10,0,12,115,True,True,False,2,3,-0.62,0.72,-2.77,1.61,8.4,2.05,24.29,12.55
2025-10-27,000630,,True,True,True,False,55,1,20,6,5,10,0,13,115,True,True,False,2,3,-5.52,0.15,-10.34,1.31,-0.69,1.98,7.07,12.6
2025-10-27,000408,,True,True,True,False,64,9,20,6,8,10,0,11,115,True,True,False,2,3,0.96,0.15,-4.97,1.31,15.33,1.98,50.97,12.6
2025-10-27,603011,,True,True,True,False,55,3,20,6,8,10,0,8,115,True,False,False,1,3,8.19,0.15,-11.45,1.31,-13.7,1.98,1.93,12.6
2025-10-27,603993,,True,True,True,False,61,3,20,6,10,10,0,12,115,True,True,False,2,3,1.47,0.15,-5.4,1.31,8.09,1.98,34.31,12.6
2025-10-29,601118,,True,True,True,False,56,2,20,6,10,10,0,8,115,True,True,False,2,3,0.36,-0.51,7.3,0.96,7.47,1.24,20.64,14.37
2025-10-29,000408,,True,True,True,False,90,29,20,6,14,10,0,11,115,True,True,False,2,3,-3.76,-0.51,-7.55,0.96,14.47,1.24,52.86,14.37
2025-10-29,600221,,True,True,True,False,55,0,20,0,10,10,0,15,115,True,False,False,1,3,1.14,-0.51,5.71,0.96,2.86,1.24,-0.57,14.37
2025-10-29,300084,,True,True,True,False,52,0,20,6,9,10,0,7,115,True,False,False,1,3,-3.59,-0.51,-5.99,0.96,-7.49,1.24,10.28,14.37
2025-10-29,000960,,True,True,True,False,65,5,20,6,13,10,0,11,115,True,True,False,2,3,-3.18,-0.51,-0.95,0.96,6.56,1.24,71.58,14.37
2025-10-29,600362,,True,True,True,False,89,28,20,6,12,10,0,13,115,True,True,False,2,3,-4.31,-0.51,-9.13,0.96,-0.21,1.24,40.32,14.37
2025-10-30,600711,,True,True,True,False,57,2,20,6,10,10,0,9,115,True,True,False,2,3,-6.21,1.0,7.36,2.79,16.76,0.8,60.55,14.91
2025-10-31,603659,,True,True,True,False,59,10,20,6,1,10,0,12,115,True,False,False,1,3,-4.41,-0.2,3.75,1.95,-10.3,0.51,-1.72,14.3
2025-11-03,000510,,True,True,True,False,59,4,20,6,6,10,0,13,115,True,False,False,1,3,5.08,-0.4,20.85,1.59,71.36,-0.21,213.22,13.7
2025-11-03,000572,,True,True,True,False,73,10,20,6,15,10,0,12,115,True,True,False,2,3,21.07,-0.4,50.69,1.59,33.2,-0.21,-3.44,13.7
2025-11-04,600158,,True,True,True,False,65,0,20,6,14,10,0,15,115,True,False,True,2,3,-1.59,0.83,-3.5,1.24,-10.59,-0.92,1.69,13.89
2025-11-04,000793,,True,True,True,False,66,0,20,6,15,10,0,15,115,True,False,False,1,3,-6.99,0.83,-7.9,1.24,-17.02,-0.92,-17.02,13.89
2025-11-05,600098,,True,True,True,False,50,0,20,6,6,10,0,8,115,True,True,False,2,3,3.01,0.37,-2.15,-0.2,-2.29,-0.54,2.58,12.87
2025-11-05,600282,,True,True,True,False,51,1,20,6,6,10,0,8,115,True,True,False,2,3,2.07,0.37,2.26,-0.2,-6.58,-0.54,6.77,12.87
2025-11-06,603938,,True,True,True,False,67,4,20,6,12,10,0,15,115,True,True,False,2,3,7.13,0.29,-5.55,-1.21,-15.21,-0.96,24.12,9.46
2025-11-06,002353,,True,True,True,False,90,30,20,6,13,10,0,11,115,True,False,False,1,3,-7.55,0.29,-5.83,-1.21,26.08,-0.96,59.98,9.46
2025-11-07,002119,,True,True,True,False,79,30,20,6,5,10,0,8,115,True,True,False,2,3,-5.94,0.54,-24.76,-4.11,-23.57,0.18,22.29,11.36
2025-11-07,600428,,True,True,True,False,57,1,20,6,5,10,0,15,115,True,True,False,2,3,2.32,0.54,-6.97,-4.11,-1.37,0.18,2.05,11.36
2025-11-07,000552,,True,True,True,False,53,0,20,6,9,10,0,8,115,True,True,False,2,3,-0.37,0.54,-8.86,-4.11,-12.92,0.18,-11.44,11.36
2025-11-10,600123,,True,True,True,False,53,1,20,6,8,10,0,8,115,True,False,False,1,3,-1.85,-0.22,-8.4,-3.52,-15.38,0.45,-8.69,11.02
2025-11-10,601298,,True,True,True,False,50,0,20,6,6,10,0,8,115,True,False,False,1,3,1.16,-0.22,-4.17,-3.52,-1.51,0.45,13.44,11.02
2025-11-11,601011,,True,True,True,False,53,3,20,6,4,10,0,10,115,True,True,False,2,3,0.45,0.48,-18.57,-2.54,-24.16,-0.12,-21.03,9.97
2025-11-11,002717,,True,True,True,False,51,0,20,0,8,10,0,13,115,True,False,False,1,3,-2.04,0.48,-3.57,-2.54,-13.78,-0.12,-15.82,9.97
2025-11-12,002200,,True,True,True,False,68,7,20,6,10,10,0,15,115,True,True,False,2,3,2.48,0.46,-1.52,-2.44,3.59,1.16,-4.69,10.49
2025-11-12,002207,,True,True,True,False,53,1,20,6,6,10,0,10,115,True,False,True,2,3,1.0,0.46,-10.65,-2.44,-17.98,1.16,14.54,10.49
2025-11-12,000908,,True,True,True,False,55,3,20,6,1,10,0,15,115,True,True,False,2,3,10.14,0.46,11.03,-2.44,-9.96,1.16,-16.37,10.49
2025-11-12,600871,,True,True,True,False,57,3,20,6,3,10,0,15,115,True,True,False,2,3,0.0,0.46,-12.36,-2.44,-16.99,1.16,15.44,10.49
2025-11-13,002145,,True,True,True,False,63,0,20,6,12,10,0,15,115,True,True,False,2,3,-1.91,-0.18,-13.52,-3.19,-14.9,0.94,-11.44,11.21
2025-11-13,002806,,True,True,True,False,51,3,20,6,5,10,0,7,115,True,True,False,2,3,0.65,-0.18,-8.05,-3.19,-9.79,0.94,18.2,11.21
2025-11-13,600123,,True,True,True,False,55,0,20,6,11,10,0,8,115,True,False,True,2,3,2.16,-0.18,-7.63,-3.19,-14.53,0.94,-10.65,11.21
2025-11-14,300750,,True,True,True,False,79,30,20,6,1,10,0,12,115,True,True,False,2,3,-4.73,-0.81,-7.65,-2.08,-7.35,1.49,-9.69,11.69
2025-11-14,000408,,True,True,True,False,75,22,20,6,8,10,0,9,115,True,False,False,1,3,-2.29,-0.81,0.67,-2.08,41.33,1.49,40.84,11.69
2025-11-14,300632,,True,True,True,False,57,7,20,6,2,10,0,12,115,True,False,False,1,3,-1.49,-0.81,8.84,-2.08,-0.14,1.49,-0.57,11.69
2025-11-19,000960,,True,True,True,False,54,2,20,0,7,10,0,15,115,True,True,False,2,3,-9.53,-4.28,4.91,-0.64,13.9,3.28,47.34,13.43
2025-11-19,000426,,True,True,True,False,55,3,20,0,7,10,0,15,115,True,True,True,3,3,-6.26,-4.28,13.78,-0.64,12.02,3.28,51.32,13.43
2025-11-20,000893,,True,True,True,False,55,4,20,6,8,10,0,7,115,True,True,False,2,3,-5.08,-2.3,5.6,-0.65,14.13,5.74,30.13,16.16
2025-11-25,002137,,True,True,True,False,49,1,20,6,1,10,0,11,115,True,True,False,2,3,-1.82,0.13,-1.28,2.12,-6.84,9.15,0.0,20.56
