code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
603456,九洲药业,龙头:603456,✗MACD | ✗ZJTJ,-0.648,-0.7169,0.1376,-5.2,13.74,19.21,2.8,✗,✗,✗,✗,✗,-1.21,0,-2.87,-4.61,-3.1,
002997,瑞鹄模具,龙头:002997,✗MACD | ✗ZJTJ,-0.7816,-0.2749,-1.0135,-9.83,9.44,14.08,0.18,✗,✗,✗,✗,✗,-6.09,0,-7.46,-10.12,-14.05,
300378,鼎捷数智,龙头:300378,✗MACD | ✗ZJTJ,-1.1407,-0.8696,-0.5423,-6.63,29.02,29.49,28.07,✗,✗,✗,✗,✗,3.71,0,-2.0,-7.87,-7.23,
688073,毕得医药,龙头:688073,✗MACD | ✗ZJTJ,-2.7822,-2.0963,-1.3718,-12.4,8.03,12.74,-1.38,✗,✗,✗,✗,✗,-4.11,0,-6.19,-8.12,-17.17,
000997,新 大 陆,龙头:000997,✗MACD | ✗ZJTJ,-0.5941,-0.0427,-1.1028,-14.19,5.97,13.51,-9.1,✗,✗,✗,✗,✗,-8.86,0,-9.63,-13.12,-30.03,
000719,中原传媒,龙头:000719,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.17,-0.1215,-0.0969,-2.96,45.14,43.5,48.42,✗,✗,✓,✗,✗,-2.71,0,-4.66,-3.23,-1.9,
300231,银信科技,龙头:300231,✗MACD | ✗ZJTJ,-0.5637,-0.4017,-0.3241,-14.09,7.25,8.94,3.89,✗,✗,✗,✗,✗,-3.58,0,-5.9,-8.4,-19.08,
600633,浙数文化,龙头:600633,✗MACD | ✗ZJTJ,-0.4015,-0.2584,-0.2861,-8.89,9.16,10.05,7.37,✗,✗,✗,✗,✗,-4.17,0,-7.7,-9.77,-10.91,
002515,金字火腿,龙头:002515,✗MACD | ✗ZJTJ | ✓KDJ买入,0.0162,0.0567,-0.081,-1.34,58.58,49.7,76.33,✗,✗,✓,✗,✗,0.15,0,-3.88,7.38,-4.29,
000812,陕西金叶,龙头:000812,✗MACD | ✗ZJTJ,-0.1047,-0.0842,-0.0409,-5.98,15.02,18.83,7.4,✗,✗,✗,✗,✗,-2.73,0,-3.52,-7.05,-10.1,
688366,昊海生科,龙头:688366,✗MACD | ✗ZJTJ,-1.5758,-1.4238,-0.3038,-7.99,21.03,23.88,15.35,✗,✗,✗,✗,✗,-3.04,0,-4.44,-8.39,-7.35,
000034,神州数码,龙头:000034,✗MACD | ✗ZJTJ,-0.8479,-0.2405,-1.2148,-13.05,8.24,12.3,0.12,✗,✗,✗,✗,✗,-5.65,0,-9.85,-13.28,-21.88,
300864,南大环境,龙头:300864,✗MACD | ✗ZJTJ | ✓KDJ买入,0.1854,0.3394,-0.3078,-1.39,41.04,34.37,54.38,✗,✗,✓,✗,✗,-0.18,0,-0.71,-1.84,-3.36,
300130,新国都,龙头:300130,✗MACD | ✗ZJTJ,0.1947,0.2147,-0.0401,0.26,47.93,60.43,22.94,✗,✗,✗,✗,✗,-6.8,0,-7.56,-5.94,-9.12,
002178,延华智能,龙头:002178,✗MACD | ✗ZJTJ,-0.1318,-0.0845,-0.0945,-6.8,15.85,22.15,3.25,✗,✗,✗,✗,✗,0.0,0,-1.81,-7.03,-12.86,
002048,宁波华翔,龙头:002048,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5985,-0.3116,-0.5738,-6.81,26.61,21.49,36.87,✗,✗,✓,✗,✗,2.86,0,7.74,4.03,-10.86,
688363,华熙生物,龙头:688363,✗MACD | ✗ZJTJ,-1.9049,-1.5884,-0.633,-10.31,9.72,12.36,4.44,✗,✗,✗,✗,✗,-3.9,0,-5.37,-9.78,-11.41,
600884,杉杉股份,龙头:600884,✗MACD | ✗ZJTJ,-0.457,-0.2457,-0.4226,-9.77,12.76,18.45,1.38,✗,✗,✗,✗,✗,-4.46,0,-5.83,-8.08,-9.73,
002131,利欧股份,龙头:002131,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4162,-0.3642,-0.1039,-12.65,13.4,13.1,14.02,✗,✗,✓,✗,✗,-2.32,0,-5.85,-10.33,-14.4,
300814,中富电路,龙头:300814,✓MACD买入 | ✓ZJTJ控盘,12.2262,12.1223,0.2079,11.85,48.9,54.24,38.22,✓,✓,✗,✗,✓,-1.15,1,3.98,7.98,5.29,
002349,精华制药,龙头:002349,✗MACD | ✗ZJTJ,-0.1577,-0.1208,-0.0737,-5.36,13.05,22.63,-6.09,✗,✗,✗,✗,✗,-2.99,0,-3.99,-8.06,-5.39,
000923,河钢资源,龙头:000923,✗MACD | ✗ZJTJ,-0.8244,-0.7302,-0.1884,-9.88,13.68,19.35,2.33,✗,✗,✗,✗,✗,-4.96,0,-11.06,-10.49,-12.23,
300776,帝尔激光,龙头:300776,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,13.1957,13.84,-1.2886,10.64,48.56,45.34,54.99,✗,✓,✓,✗,✗,-3.62,0,8.75,12.33,2.49,
300043,星辉娱乐,龙头:300043,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2933,-0.2613,-0.064,-10.31,16.15,14.63,19.18,✗,✗,✓,✗,✗,-1.96,0,-2.8,-8.15,-6.24,
301509,金凯生科,龙头:301509,✗MACD | ✗ZJTJ,-2.4133,-2.3294,-0.1678,-12.27,8.74,9.85,6.53,✗,✗,✗,✗,✗,-4.48,0,-6.79,-9.78,-13.13,
002038,双鹭药业,龙头:002038,✗MACD | ✗ZJTJ,-0.3166,-0.2943,-0.0446,-8.76,14.68,16.09,11.87,✗,✗,✗,✗,✗,-2.5,0,-4.38,-7.93,-9.3,
600351,亚宝药业,龙头:600351,✗MACD | ✗ZJTJ,-0.1284,-0.1011,-0.0545,-4.35,24.3,28.8,15.29,✗,✗,✗,✗,✗,-2.09,0,-2.87,-5.73,-4.69,
300793,佳禾智能,龙头:300793,✗MACD | ✗ZJTJ,-0.3809,-0.1987,-0.3643,-9.05,13.99,18.58,4.8,✗,✗,✗,✗,✗,-5.11,0,-5.75,-8.48,-15.42,
300690,双一科技,龙头:300690,✗MACD | ✗ZJTJ,-1.426,-1.2947,-0.2626,-9.49,14.24,14.32,14.09,✗,✗,✗,✗,✗,-3.01,0,-3.36,-7.09,-9.73,
603606,东方电缆,龙头:603606,✗MACD | ✗ZJTJ,-2.6478,-1.9499,-1.3956,-14.01,7.59,9.36,4.05,✗,✗,✗,✗,✗,-3.21,0,-7.71,-11.3,-17.28,
300376,易事特,龙头:300376,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2264,-0.2598,0.0669,-2.55,42.2,23.13,80.33,✗,✗,✓,✗,✗,20.0,0,17.62,16.02,10.0,
300718,长盛轴承,龙头:300718,✗MACD | ✗ZJTJ | ✓KDJ买入,0.2551,0.7589,-1.0077,-1.91,29.86,25.77,38.04,✗,✗,✓,✗,✗,0.65,0,5.57,6.99,-2.22,
603799,华友钴业,龙头:603799,✗MACD | ✗ZJTJ,-3.2833,-2.4358,-1.6949,-14.17,8.53,12.63,0.33,✗,✗,✗,✗,✗,-6.49,0,-12.21,-12.64,-18.16,
002384,东山精密,龙头:002384,✗MACD | ✓ZJTJ控盘,10.3838,13.0538,-5.34,2.45,54.49,57.09,49.28,✗,✓,✗,✗,✗,-3.8,0,-4.91,11.08,-5.85,
002176,江特电机,龙头:002176,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5438,-0.266,-0.5557,-14.09,10.39,9.78,11.62,✗,✗,✓,✗,✗,-3.8,0,-5.6,-8.2,-14.0,
002531,天顺风能,龙头:002531,✗MACD | ✗ZJTJ,-0.4908,-0.2281,-0.5255,-15.52,9.46,14.91,-1.44,✗,✗,✗,✗,✗,-5.12,0,-11.71,-12.55,-25.48,
603357,设计总院,龙头:603357,✗MACD | ✗ZJTJ,-0.2307,-0.238,0.0146,-4.08,31.19,33.19,27.18,✗,✗,✗,✗,✗,-1.74,0,-2.02,-4.9,-4.5,
300842,帝科股份,龙头:300842,✗MACD | ✗ZJTJ,-2.8051,-0.91,-3.7902,-12.81,14.35,21.27,0.5,✗,✗,✗,✗,✗,-5.88,0,-6.09,-6.18,-23.3,
300587,天铁科技,龙头:300587,✗MACD | ✗ZJTJ,-0.3317,-0.2277,-0.2079,-15.83,8.75,9.59,7.07,✗,✗,✗,✗,✗,-4.02,0,-7.91,-10.28,-18.64,
300925,法本信息,龙头:300925,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.2258,-0.3566,0.2616,1.88,60.41,46.92,87.38,✗,✓,✓,✗,✗,3.22,0,6.46,11.83,4.84,
300788,中信出版,龙头:300788,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.0142,-1.7364,-0.5555,-13.08,11.41,10.85,12.52,✗,✗,✓,✗,✗,-3.29,0,-4.36,-10.05,-12.51,
300633,开立医疗,龙头:300633,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.3735,-1.2576,-0.2319,-10.84,13.43,11.07,18.14,✗,✗,✓,✗,✗,-3.69,0,-3.01,-6.13,-11.71,
688041,海光信息,龙头:688041,✗MACD | ✗ZJTJ,-4.1049,4.035,-16.2799,-12.2,9.86,16.76,-3.95,✗,✗,✗,✗,✗,-5.24,0,-9.18,-5.69,-21.23,
000661,长春高新,龙头:000661,✗MACD | ✗ZJTJ,-4.6646,-3.5968,-2.1356,-13.85,5.22,6.06,3.54,✗,✗,✗,✗,✗,-3.36,0,-5.05,-9.6,-17.09,
002045,国光电器,龙头:002045,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6767,-0.5812,-0.1909,-12.88,14.44,12.91,17.5,✗,✗,✓,✗,✗,-3.84,0,-4.98,-7.29,-11.05,
605300,佳禾食品,龙头:605300,✗MACD | ✗ZJTJ,-0.3285,-0.2082,-0.2406,-9.28,13.54,22.94,-5.26,✗,✗,✗,✗,✗,-3.45,0,-7.04,-11.58,-8.7,
600183,生益科技,龙头:600183,✓MACD买入 | ✓ZJTJ控盘,15.9807,15.4649,1.0316,18.57,66.01,78.3,41.44,✓,✓,✗,✗,✓,-2.4,1,-4.98,-1.16,15.05,
605117,德业股份,龙头:605117,✗MACD | ✗ZJTJ,1.0326,3.3001,-4.5349,-6.97,17.87,30.44,-7.26,✗,✗,✗,✗,✗,-2.61,0,-11.41,-10.38,-13.68,
300724,捷佳伟创,龙头:300724,✗MACD | ✗ZJTJ,-6.4738,-5.5367,-1.8741,-15.56,8.46,12.19,1.01,✗,✗,✗,✗,✗,-5.4,0,-5.77,-10.34,-20.89,
003040,楚天龙,龙头:003040,✗MACD | ✗ZJTJ,-0.7175,-0.6448,-0.1454,-9.53,11.07,11.95,9.29,✗,✗,✗,✗,✗,-4.31,0,-5.05,-7.49,-12.65,
601636,旗滨集团,龙头:601636,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0848,0.1045,-0.0395,0.68,51.04,46.33,60.46,✗,✓,✓,✗,✗,-3.56,0,9.53,0.3,-4.78,
000001,平安银行,龙头:000001,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0,0.0,0.0,0.64,73.4,65.76,88.68,✗,✓,✓,✗,✗,0.46,0,0.36,0.36,3.28,
601601,中国太保,龙头:601601,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.4549,-1.3889,-0.1321,-6.79,12.44,12.04,13.25,✗,✗,✓,✗,✗,0.48,0,-0.38,-2.56,-6.28,
300751,迈为股份,龙头:300751,✗MACD | ✗ZJTJ,-8.6498,-1.205,-14.8897,-16.57,13.06,18.58,2.02,✗,✗,✗,✗,✗,-10.24,0,-5.5,-15.04,-30.79,
300172,中电环保,龙头:300172,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1601,-0.1393,-0.0416,-6.1,22.88,20.1,28.43,✗,✗,✓,✗,✗,-1.69,0,-2.51,-5.48,-6.99,
600505,西昌电力,龙头:600505,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.1715,-0.0163,0.3756,7.86,74.38,65.36,92.42,✗,✓,✓,✗,✗,10.03,0,4.04,13.72,18.23,
002641,公元股份,龙头:002641,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0063,-0.0034,0.0194,1.26,49.74,44.92,59.4,✗,✓,✓,✗,✗,0.47,0,0.47,-0.7,1.68,
002611,东方精工,龙头:002611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0468,0.023,-0.1396,-1.44,45.57,35.5,65.73,✗,✗,✓,✗,✗,-1.79,0,0.5,7.55,-5.24,
605111,新洁能,龙头:605111,✗MACD | ✓ZJTJ控盘,4.5566,5.3963,-1.6794,3.46,28.65,48.95,-11.96,✗,✓,✗,✗,✗,-6.21,0,-12.85,-9.19,-10.87,
600522,中天科技,龙头:600522,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.6248,2.3776,0.4943,12.13,75.0,61.86,101.27,✓,✓,✓,✗,✓,7.51,1,10.12,25.74,15.48,
300919,中伟新材,龙头:300919,✗MACD | ✗ZJTJ,-2.3976,-1.4002,-1.9946,-13.23,7.64,9.78,3.37,✗,✗,✗,✗,✗,-6.13,0,-10.2,-12.14,-15.37,
601611,中国核建,龙头:601611,✗MACD | ✗ZJTJ,-0.6921,-0.5894,-0.2053,-11.4,8.73,13.87,-1.54,✗,✗,✗,✗,✗,-3.78,0,-7.53,-9.34,-11.44,
600138,中青旅,龙头:600138,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3452,-0.3294,-0.0315,-6.59,23.14,21.98,25.45,✗,✗,✓,✗,✗,-1.31,0,-3.33,-5.27,-4.67,
000676,智度股份,龙头:000676,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4605,-0.419,-0.0831,-12.28,15.68,14.88,17.28,✗,✗,✓,✗,✗,-1.73,0,-1.9,-6.59,-7.5,
603230,内蒙新华,龙头:603230,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3139,-0.3253,0.0228,-3.89,34.29,31.2,40.48,✗,✗,✓,✗,✗,-1.72,0,-1.62,-4.04,-4.23,
002056,横店东磁,龙头:002056,✓MACD买入 | ✓ZJTJ控盘,2.1411,1.5864,1.1095,20.91,72.8,80.12,58.15,✓,✓,✗,✗,✓,-9.12,1,-3.64,8.92,18.25,
603338,浙江鼎力,龙头:603338,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5971,-0.2496,-0.6949,-3.72,28.04,20.96,42.19,✗,✗,✓,✗,✗,-1.3,0,2.09,2.13,-6.79,
300244,迪安诊断,龙头:300244,✗MACD | ✗ZJTJ,-0.6832,-0.5072,-0.3519,-9.08,8.89,11.49,3.7,✗,✗,✗,✗,✗,-3.39,0,-5.36,-10.67,-11.25,
002335,科华数据,龙头:002335,✗MACD | ✗ZJTJ,-1.5089,-0.8005,-1.4168,-11.42,19.27,23.37,11.06,✗,✗,✗,✗,✗,-6.49,0,-10.98,-5.61,-17.5,
300413,芒果超媒,龙头:300413,✗MACD | ✗ZJTJ,-0.9646,-0.8544,-0.2204,-9.93,11.66,13.03,8.94,✗,✗,✗,✗,✗,-2.88,0,-4.77,-9.61,-9.41,
002518,科士达,龙头:002518,✗MACD | ✗ZJTJ,-0.2715,1.0633,-2.6695,-10.56,10.06,14.81,0.55,✗,✗,✗,✗,✗,-5.68,0,-6.38,-7.58,-19.76,
300852,四会富仕,龙头:300852,✗MACD | ✗ZJTJ,0.8217,1.4001,-1.1568,-2.35,34.01,40.72,20.59,✗,✗,✗,✗,✗,-1.36,0,0.54,-1.98,-7.77,
002889,东方嘉盛,龙头:002889,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5194,-0.4001,-0.2385,-9.45,14.14,13.68,15.05,✗,✗,✓,✗,✗,-2.16,0,-2.08,-5.67,-11.56,
600593,大连圣亚,龙头:600593,✓MACD买入 | ✓ZJTJ控盘,0.5431,0.4017,0.2828,3.02,46.61,61.26,17.32,✓,✓,✗,✗,✓,-3.07,1,-6.6,-4.69,2.98,
603219,XD富佳股,龙头:603219,✗MACD | ✗ZJTJ,-0.3177,-0.0732,-0.489,-8.24,19.93,25.42,8.97,✗,✗,✗,✗,✗,-1.96,0,-7.34,-3.0,-13.25,
688232,新点软件,龙头:688232,✗MACD | ✗ZJTJ,-0.8194,-0.5999,-0.4391,-9.55,8.45,10.93,3.5,✗,✗,✗,✗,✗,-1.09,0,-2.86,-8.02,-12.17,
300075,数字政通,龙头:300075,✗MACD | ✗ZJTJ,-0.3022,-0.1532,-0.2979,-7.55,12.63,13.02,11.85,✗,✗,✗,✗,✗,-1.14,0,-2.56,-5.94,-9.77,
002658,雪迪龙,龙头:002658,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.347,-0.2271,-0.2398,-10.93,13.89,13.8,14.07,✗,✗,✓,✗,✗,-4.07,0,-1.69,-3.21,-12.51,
300628,亿联网络,龙头:300628,✗MACD | ✓ZJTJ控盘,0.6339,0.7072,-0.1466,1.43,46.38,56.13,26.89,✗,✓,✗,✗,✗,-9.97,0,-9.7,-7.02,-3.38,
002213,大为股份,龙头:002213,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3483,0.0306,-0.7578,-4.15,54.27,42.52,77.78,✗,✗,✓,✗,✗,-5.85,0,1.34,7.53,-8.66,
002262,恩华药业,龙头:002262,✗MACD | ✗ZJTJ,-0.4643,-0.408,-0.1127,-4.41,30.97,37.12,18.68,✗,✗,✗,✗,✗,0.41,0,-2.61,-6.1,-2.32,
300127,银河磁体,龙头:300127,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8946,-0.577,-0.6353,-8.14,24.52,21.78,30.01,✗,✗,✓,✗,✗,-4.8,0,-0.72,-2.3,-12.47,
001389,广合科技,龙头:001389,✗MACD | ✗ZJTJ,4.4738,7.7387,-6.5298,-3.41,28.3,35.43,14.02,✗,✗,✗,✗,✗,0.91,0,-1.1,-3.68,-8.06,
600096,云天化,龙头:600096,✗MACD | ✗ZJTJ,-0.9045,-0.7326,-0.3439,-6.3,12.07,18.09,0.04,✗,✗,✗,✗,✗,-2.82,0,-6.74,-6.71,-6.38,
002371,北方华创,龙头:002371,✗MACD | ✗ZJTJ,18.5957,29.894,-22.5967,-3.33,21.09,28.82,5.63,✗,✗,✗,✗,✗,-2.92,0,-4.73,-0.7,-16.11,
300568,星源材质,龙头:300568,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1358,0.0892,-0.45,-6.17,28.55,26.26,33.13,✗,✗,✓,✗,✗,4.84,0,3.44,-4.58,-6.29,
600079,ST人福,龙头:600079,✗MACD | ✗ZJTJ,-0.2996,-0.2857,-0.0278,-2.59,19.02,20.89,15.28,✗,✗,✗,✗,✗,-0.75,0,-0.69,-2.7,-1.93,
002959,小熊电器,龙头:002959,✗MACD | ✗ZJTJ,-1.1602,-0.9889,-0.3425,-6.36,9.45,17.18,-6.01,✗,✗,✗,✗,✗,-2.43,0,-5.82,-7.59,-8.46,
002895,川恒股份,龙头:002895,✗MACD | ✗ZJTJ,-0.6719,-0.4892,-0.3653,-5.76,24.85,43.01,-11.46,✗,✗,✗,✗,✗,-5.67,0,-13.86,-15.99,-7.87,
002159,三特索道,龙头:002159,✗MACD | ✗ZJTJ,-0.6835,-0.6138,-0.1394,-8.28,13.24,14.49,10.73,✗,✗,✗,✗,✗,-3.53,0,-3.73,-8.4,-10.98,
603300,海南华铁,龙头:603300,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4092,-0.3315,-0.1555,-14.65,6.32,6.04,6.87,✗,✗,✓,✗,✗,-3.61,0,-3.98,-9.63,-16.61,
600869,远东股份,龙头:600869,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.3725,1.9257,0.8936,22.81,84.08,80.3,91.65,✓,✓,✓,✗,✓,-3.72,1,2.04,19.45,30.71,
300092,科新机电,龙头:300092,✗MACD | ✗ZJTJ,-0.8033,-0.6061,-0.3943,-12.43,10.77,10.97,10.37,✗,✗,✗,✗,✗,-3.27,0,-4.2,-7.67,-13.96,
688517,金冠电气,龙头:688517,✗MACD | ✗ZJTJ,-0.5431,0.0097,-1.1056,-13.23,13.01,18.53,1.97,✗,✗,✗,✗,✗,-5.79,0,-9.11,-15.05,-20.86,
300775,三角防务,龙头:300775,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.5552,-2.4049,-0.3005,-15.58,8.53,8.03,9.52,✗,✗,✓,✗,✗,-6.8,0,-7.04,-10.1,-18.27,
002815,崇达技术,龙头:002815,✓MACD买入 | ✓ZJTJ控盘,0.5621,0.4726,0.179,6.85,64.08,69.27,53.71,✓,✓,✗,✗,✓,-3.21,1,1.24,3.74,2.26,
300856,科思股份,龙头:300856,✗MACD | ✗ZJTJ,-0.5058,-0.2329,-0.5458,-13.55,8.16,11.04,2.39,✗,✗,✗,✗,✗,-3.45,0,-8.34,-15.84,-16.9,
301393,昊帆生物,龙头:301393,✗MACD | ✗ZJTJ,-1.3782,-0.2385,-2.2793,-11.04,10.34,13.87,3.28,✗,✗,✗,✗,✗,-7.56,0,-7.75,-11.19,-22.23,
002588,史丹利,龙头:002588,✗MACD | ✗ZJTJ,-0.4561,-0.4073,-0.0976,-8.54,12.37,14.71,7.7,✗,✗,✗,✗,✗,-3.37,0,-5.19,-7.44,-7.53,
603327,福蓉科技,龙头:603327,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0245,0.0313,-0.1115,-2.22,45.73,44.62,47.94,✗,✗,✓,✗,✗,-4.32,0,-2.21,-5.82,-3.95,
002050,三花智控,龙头:002050,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.476,0.1578,-1.2677,-6.04,24.88,23.03,28.59,✗,✗,✓,✗,✗,-0.27,0,5.1,6.3,-12.11,
688385,复旦微电,龙头:688385,✗MACD | ✗ZJTJ,-4.2547,-2.7714,-2.9666,-18.18,6.67,10.19,-0.39,✗,✗,✗,✗,✗,-5.72,0,-9.16,-11.8,-26.01,
603658,安图生物,龙头:603658,✗MACD | ✗ZJTJ,-0.4854,-0.3491,-0.2726,-3.92,21.5,26.33,11.83,✗,✗,✗,✗,✗,-2.89,0,-2.61,-6.01,-4.64,
300458,全志科技,龙头:300458,✗MACD | ✗ZJTJ,-0.6373,0.1883,-1.6513,-11.77,10.81,17.67,-2.91,✗,✗,✗,✗,✗,-6.47,0,-8.74,-10.12,-20.78,
688658,悦康药业,龙头:688658,✗MACD | ✗ZJTJ,-1.2474,-0.6883,-1.1182,-22.03,11.28,15.15,3.53,✗,✗,✗,✗,✗,-0.95,0,-19.86,-22.6,-28.42,
002607,中公教育,龙头:002607,✗MACD | ✗ZJTJ,-0.1128,-0.074,-0.0776,-13.03,8.26,12.47,-0.16,✗,✗,✗,✗,✗,-4.15,0,-6.73,-14.4,-15.1,
002248,华东数控,龙头:002248,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8018,-0.6092,-0.3854,-15.88,12.19,9.57,17.42,✗,✗,✓,✗,✗,-2.38,0,-0.4,-3.81,-16.68,
600566,济川药业,龙头:600566,✗MACD | ✗ZJTJ | ✓KDJ买入,0.1139,0.2479,-0.2681,-1.21,41.66,40.39,44.2,✗,✗,✓,✗,✗,-1.46,0,-0.04,-0.54,-4.4,
600587,新华医疗,龙头:600587,✗MACD | ✗ZJTJ,-0.2437,-0.2257,-0.036,-3.28,26.22,36.19,6.3,✗,✗,✗,✗,✗,-0.77,0,-1.45,-5.37,-3.23,
603005,晶方科技,龙头:603005,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,3.1869,2.8392,0.6954,14.5,64.71,61.12,71.88,✓,✓,✓,✗,✓,-1.42,1,11.4,19.67,4.88,
300771,智莱科技,龙头:300771,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.573,-0.468,-0.21,-9.3,16.78,15.91,18.53,✗,✗,✓,✗,✗,-4.04,0,-3.31,-5.24,-11.64,
300533,冰川网络,龙头:300533,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8878,-0.766,-0.2437,-9.65,18.95,15.75,25.36,✗,✗,✓,✗,✗,-2.58,0,0.13,-4.39,-12.7,
603789,ST星农,龙头:603789,✗MACD | ✗ZJTJ,-0.0307,0.0042,-0.0698,-3.04,37.58,42.05,28.64,✗,✗,✗,✗,✗,-4.38,0,-5.7,-5.04,-6.35,
000921,海信家电,龙头:000921,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.8376,0.6442,0.3868,7.86,80.78,77.61,87.13,✓,✓,✓,✗,✓,0.22,1,0.9,6.39,7.37,
000951,中国重汽,龙头:000951,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0257,-0.2563,0.4612,4.38,75.33,65.8,94.39,✗,✓,✓,✗,✗,4.96,0,2.15,7.34,9.56,
603766,隆鑫通用,龙头:603766,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4443,-0.3536,-0.1813,-7.03,20.02,19.37,21.34,✗,✗,✓,✗,✗,1.03,0,-3.04,-1.32,-6.39,
600609,金杯汽车,龙头:600609,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.137,-0.1205,-0.033,-6.74,25.37,22.57,30.98,✗,✗,✓,✗,✗,-3.08,0,-1.7,-6.23,-5.98,
300192,科德教育,龙头:300192,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7791,-0.6417,-0.2749,-8.68,22.33,18.5,29.98,✗,✗,✓,✗,✗,-3.36,0,-0.12,-3.19,-9.05,
300528,幸福蓝海,龙头:300528,✗MACD | ✗ZJTJ,-0.0431,0.1031,-0.2924,-4.57,21.1,31.74,-0.19,✗,✗,✗,✗,✗,-4.9,0,-3.48,-11.6,-12.55,
603908,牧高笛,龙头:603908,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8805,-0.6528,-0.4554,-9.56,18.24,17.79,19.14,✗,✗,✓,✗,✗,-2.37,0,-2.13,-8.64,-11.11,
002865,钧达股份,龙头:002865,✗MACD | ✗ZJTJ,-4.1842,-1.2072,-5.9539,-20.32,7.32,9.76,2.44,✗,✗,✗,✗,✗,-7.93,0,-9.44,-10.64,-29.17,
603040,新坐标,龙头:603040,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,1.4326,1.2116,0.4421,3.32,53.65,42.05,76.84,✓,✓,✓,✗,✓,0.15,1,4.01,13.22,-3.26,
000550,江铃汽车,龙头:000550,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4411,-0.421,-0.0401,-3.59,41.02,39.28,44.49,✗,✗,✓,✗,✗,-2.69,0,-4.75,-0.6,-2.98,
000810,创维数字,龙头:000810,✗MACD | ✗ZJTJ,-0.3274,-0.162,-0.3308,-9.03,11.64,11.98,10.95,✗,✗,✗,✗,✗,-1.89,0,-3.54,-6.76,-13.5,
002555,三七互娱,龙头:002555,✗MACD | ✗ZJTJ,-0.5148,-0.505,-0.0196,-3.8,34.46,35.51,32.38,✗,✗,✗,✗,✗,-4.0,0,-3.9,-5.17,-1.63,
002489,浙江永强,龙头:002489,✗MACD | ✗ZJTJ,0.0198,0.0727,-0.1058,-5.09,19.79,28.35,2.66,✗,✗,✗,✗,✗,-3.29,0,-7.35,-10.63,-8.07,
000400,许继电气,龙头:000400,✗MACD | ✗ZJTJ,-0.7544,-0.34,-0.8287,-11.12,14.02,26.16,-10.27,✗,✗,✗,✗,✗,-4.83,0,-14.82,-18.92,-17.34,
002946,新乳业,龙头:002946,✗MACD | ✗ZJTJ,-0.3093,-0.2129,-0.1929,-4.84,24.8,40.84,-7.28,✗,✗,✗,✗,✗,-1.72,0,-5.42,-11.19,-1.78,
