date,code,name,score_ml,total_score,kdj_pass,market_state
2025-08-28,688143,,15.0,0,False,strong
2025-08-28,600487,,15.0,0,False,strong
2025-08-28,301297,,15.0,0,False,strong
2025-08-28,300975,,13.5,0,False,strong
2025-08-29,688143,,15.0,0,False,strong
2025-08-29,688702,,15.0,0,False,strong
2025-08-29,600487,,15.0,0,False,strong
2025-08-29,301297,,15.0,0,False,strong
2025-08-29,300975,,13.5,0,False,strong
2025-09-01,688143,,15.0,0,False,strong
2025-09-01,688702,,15.0,0,False,strong
2025-09-01,600487,,15.0,0,False,strong
2025-09-01,301297,,15.0,0,False,strong
2025-09-01,688519,,13.5,0,False,strong
2025-09-02,688143,,15.0,0,False,strong
2025-09-02,688702,,15.0,0,False,strong
2025-09-02,600487,,15.0,0,False,strong
2025-09-02,301297,,15.0,0,False,strong
2025-09-02,688519,,13.5,0,False,strong
2025-09-03,688143,,15.0,0,False,strong
2025-09-03,688702,,15.0,0,False,strong
2025-09-03,600487,,15.0,0,False,strong
2025-09-03,301297,,15.0,0,False,strong
2025-09-03,688519,,13.5,0,False,strong
2025-09-04,688143,,15.0,0,False,choppy
2025-09-04,688702,,15.0,0,False,choppy
2025-09-04,600487,,15.0,0,False,choppy
2025-09-04,000078,,15.0,0,False,choppy
2025-09-04,688519,,13.5,0,False,choppy
2025-09-05,688143,,15.0,0,False,strong
2025-09-05,688702,,15.0,0,False,strong
2025-09-05,688519,,13.5,0,False,strong
2025-09-05,300285,,13.5,0,False,strong
2025-09-05,301419,,13.5,0,False,strong
2025-09-08,688143,,15.0,0,False,choppy
2025-09-08,688702,,15.0,0,False,choppy
2025-09-08,300305,,15.0,0,False,choppy
2025-09-08,600487,,15.0,0,False,choppy
2025-09-08,688519,,13.5,0,False,choppy
2025-09-09,600857,,15.0,0,False,choppy
2025-09-09,600487,,15.0,0,False,choppy
2025-09-09,600378,,13.5,0,False,choppy
2025-09-09,605589,,13.5,0,False,choppy
2025-09-09,600301,,13.5,0,False,choppy
2025-09-10,688143,,15.0,0,False,strong
2025-09-10,600487,,15.0,0,False,strong
2025-09-10,600378,,13.5,0,False,strong
2025-09-10,688733,,13.5,0,False,strong
2025-09-10,605589,,13.5,0,False,strong
2025-09-11,688143,,15.0,0,False,choppy
2025-09-11,688702,,15.0,0,False,choppy
2025-09-11,688519,,13.5,0,False,choppy
2025-09-11,300285,,13.5,0,False,choppy
2025-09-11,301419,,13.5,0,False,choppy
2025-09-12,688143,,15.0,0,False,choppy
2025-09-12,600487,,15.0,0,False,choppy
2025-09-12,688702,,15.0,0,False,choppy
2025-09-12,688519,,13.5,0,False,choppy
2025-09-12,300285,,13.5,0,False,choppy
2025-09-15,688143,,15.0,0,False,strong
2025-09-15,600487,,15.0,0,False,strong
2025-09-15,600331,,13.5,0,False,strong
2025-09-15,000711,,13.5,0,False,strong
2025-09-15,603588,,13.5,0,False,strong
2025-09-16,688143,,15.0,0,False,choppy
2025-09-16,600487,,15.0,0,False,choppy
2025-09-16,600331,,13.5,0,False,choppy
2025-09-16,000711,,13.5,0,False,choppy
2025-09-16,603588,,13.5,0,False,choppy
2025-09-17,688143,,15.0,0,False,strong
2025-09-17,600487,,15.0,0,False,strong
2025-09-17,688519,,13.5,0,False,strong
2025-09-17,300285,,13.5,0,False,strong
2025-09-17,301419,,13.5,0,False,strong
2025-09-18,688143,,15.0,0,False,strong
2025-09-18,600487,,15.0,0,False,strong
2025-09-18,301297,,15.0,0,False,strong
2025-09-18,688519,,13.5,0,False,strong
2025-09-18,300285,,13.5,0,False,strong
2025-09-19,688143,,15.0,0,False,choppy
2025-09-19,600487,,15.0,0,False,choppy
2025-09-19,301297,,15.0,0,False,choppy
2025-09-19,688519,,13.5,0,False,choppy
2025-09-19,300285,,13.5,0,False,choppy
2025-09-22,688143,,15.0,0,False,choppy
2025-09-22,603067,,15.0,0,False,choppy
2025-09-22,002900,,15.0,0,False,choppy
2025-09-22,301297,,15.0,0,False,choppy
2025-09-22,603661,,14.0,0,False,choppy
2025-09-23,688143,,15.0,0,False,choppy
2025-09-23,301297,,15.0,0,False,choppy
2025-09-23,603067,,15.0,0,False,choppy
2025-09-23,688702,,15.0,0,False,choppy
2025-09-23,600487,,15.0,0,False,choppy
2025-09-24,301297,,15.0,0,False,choppy
2025-09-24,688702,,15.0,0,False,choppy
2025-09-24,688143,,15.0,0,False,choppy
2025-09-24,603661,,14.0,0,False,choppy
2025-09-24,603773,,13.5,0,False,choppy
2025-09-25,301297,,15.0,0,False,choppy
2025-09-25,002900,,15.0,0,False,choppy
2025-09-25,600487,,15.0,0,False,choppy
2025-09-25,688702,,15.0,0,False,choppy
2025-09-25,603661,,14.0,0,False,choppy
2025-09-26,002900,,15.0,0,False,choppy
2025-09-26,301297,,15.0,0,False,choppy
2025-09-26,688702,,15.0,0,False,choppy
2025-09-26,000960,,15.0,0,False,choppy
2025-09-26,603661,,14.0,0,False,choppy
2025-09-29,002900,,15.0,0,False,choppy
2025-09-29,301297,,15.0,0,False,choppy
2025-09-29,688702,,15.0,0,False,choppy
2025-09-29,603661,,14.0,0,False,choppy
2025-09-29,000078,,13.5,0,False,choppy
2025-09-30,688702,,15.0,0,False,strong
2025-09-30,301297,,15.0,0,False,strong
2025-09-30,688519,,13.5,0,False,strong
2025-09-30,300975,,13.5,0,False,strong
2025-09-30,301419,,13.5,0,False,strong
2025-10-09,688702,,15.0,0,False,strong
2025-10-09,301297,,15.0,0,False,strong
2025-10-09,001287,,13.5,0,False,strong
2025-10-09,002409,,13.5,0,False,strong
2025-10-09,688521,,13.5,0,False,strong
2025-10-10,688702,,15.0,0,False,strong
2025-10-10,301297,,15.0,0,False,strong
2025-10-10,001287,,13.5,0,False,strong
2025-10-10,002409,,13.5,0,False,strong
2025-10-10,688521,,13.5,0,False,strong
2025-10-13,688702,,15.0,0,False,strong
2025-10-13,301297,,15.0,0,False,strong
2025-10-13,001287,,13.5,0,False,strong
2025-10-13,002409,,13.5,0,False,strong
2025-10-13,688521,,13.5,0,False,strong
2025-10-14,600331,,15.0,0,False,strong
2025-10-14,688702,,15.0,0,False,strong
2025-10-14,301297,,15.0,0,False,strong
2025-10-14,603661,,14.0,0,False,strong
2025-10-14,600301,,13.5,0,False,strong
2025-10-15,688702,,15.0,0,False,strong
2025-10-15,301297,,15.0,0,False,strong
2025-10-15,600331,,15.0,0,False,strong
2025-10-15,603661,,14.0,0,False,strong
2025-10-15,001287,,13.5,0,False,strong
2025-10-16,688702,,15.0,0,False,strong
2025-10-16,301297,,15.0,0,False,strong
2025-10-16,603661,,14.0,0,False,strong
2025-10-16,001287,,13.5,0,False,strong
2025-10-16,002409,,13.5,0,False,strong
2025-10-17,688702,,15.0,0,False,choppy
2025-10-17,301297,,15.0,0,False,choppy
2025-10-17,603661,,14.0,0,False,choppy
2025-10-17,000078,,13.5,0,False,choppy
2025-10-17,600873,,13.5,0,False,choppy
2025-10-20,301297,,15.0,0,False,strong
2025-10-20,688702,,15.0,0,False,strong
2025-10-20,603661,,14.0,0,False,strong
2025-10-20,600172,,13.5,0,False,strong
2025-10-20,300179,,13.5,0,False,strong
2025-10-21,688702,,15.0,0,False,choppy
2025-10-21,301297,,15.0,0,False,choppy
2025-10-21,002088,,15.0,0,False,choppy
2025-10-21,603661,,14.0,0,False,choppy
2025-10-21,600172,,13.5,0,False,choppy
2025-10-22,688702,,15.0,0,False,choppy
2025-10-22,301297,,15.0,0,False,choppy
2025-10-22,603661,,14.0,0,False,choppy
2025-10-22,600172,,13.5,0,False,choppy
2025-10-22,300179,,13.5,0,False,choppy
2025-10-23,002088,,15.0,0,False,strong
2025-10-23,002429,,15.0,0,False,strong
2025-10-23,603661,,14.0,0,False,strong
2025-10-23,600172,,13.5,0,False,strong
2025-10-23,300179,,13.5,0,False,strong
2025-10-24,688178,,15.0,0,False,choppy
2025-10-24,603661,,14.0,0,False,choppy
2025-10-24,600172,,13.5,0,False,choppy
2025-10-24,300179,,13.5,0,False,choppy
2025-10-24,002171,,13.5,0,False,choppy
2025-10-27,688702,,15.0,0,False,choppy
2025-10-27,301297,,15.0,0,False,choppy
2025-10-27,603661,,14.0,0,False,choppy
2025-10-27,600172,,13.5,0,False,choppy
2025-10-27,300179,,13.5,0,False,choppy
2025-10-28,603661,,14.0,0,False,choppy
2025-10-28,600522,,13.5,0,False,choppy
2025-10-28,300706,,13.5,0,False,choppy
2025-10-28,002149,,13.5,0,False,choppy
2025-10-28,002859,,13.5,0,False,choppy
2025-10-29,603661,,14.0,0,False,choppy
2025-10-29,600522,,13.5,0,False,choppy
2025-10-29,300706,,13.5,0,False,choppy
2025-10-29,002149,,13.5,0,False,choppy
2025-10-29,002859,,13.5,0,False,choppy
2025-10-30,603661,,14.0,0,False,choppy
2025-10-30,600172,,13.5,0,False,choppy
2025-10-30,300179,,13.5,0,False,choppy
2025-10-30,002171,,13.5,0,False,choppy
2025-10-30,688028,,13.5,0,False,choppy
2025-10-31,688178,,15.0,0,False,choppy
2025-10-31,002353,,15.0,0,False,choppy
2025-10-31,603661,,14.0,0,False,choppy
2025-10-31,600259,,13.5,0,False,choppy
2025-10-31,000793,,13.5,0,False,choppy
2025-11-03,002353,,15.0,0,False,choppy
2025-11-03,688178,,15.0,0,False,choppy
2025-11-03,603661,,14.0,0,False,choppy
2025-11-03,600259,,13.5,0,False,choppy
2025-11-03,000572,,13.5,0,False,choppy
2025-11-04,603678,,15.0,0,False,choppy
2025-11-04,603661,,14.0,0,False,choppy
2025-11-04,000657,,13.5,0,False,choppy
2025-11-04,600259,,13.5,0,False,choppy
2025-11-04,000793,,13.5,0,False,choppy
2025-11-05,603678,,15.0,0,False,choppy
2025-11-05,603661,,14.0,0,False,choppy
2025-11-05,000657,,13.5,0,False,choppy
2025-11-05,600259,,13.5,0,False,choppy
2025-11-05,600759,,13.5,0,False,choppy
2025-11-06,603678,,15.0,0,False,choppy
2025-11-06,603661,,14.0,0,False,choppy
2025-11-06,000657,,13.5,0,False,choppy
2025-11-06,600259,,13.5,0,False,choppy
2025-11-06,000793,,13.5,0,False,choppy
2025-11-07,605376,,15.0,0,False,strong
2025-11-07,603678,,15.0,0,False,strong
2025-11-07,603661,,14.0,0,False,strong
2025-11-07,000657,,13.5,0,False,strong
2025-11-07,600259,,13.5,0,False,strong
2025-11-10,600389,,15.0,0,False,strong
2025-11-10,603678,,15.0,0,False,strong
2025-11-10,603661,,14.0,0,False,strong
2025-11-10,000657,,13.5,0,False,strong
2025-11-10,600259,,13.5,0,False,strong
2025-11-11,603678,,15.0,0,False,strong
2025-11-11,603661,,14.0,0,False,strong
2025-11-11,000657,,13.5,0,False,strong
2025-11-11,600259,,13.5,0,False,strong
2025-11-11,000793,,13.5,0,False,strong
2025-11-12,603678,,15.0,0,False,choppy
2025-11-12,002838,,15.0,0,False,choppy
2025-11-12,603661,,14.0,0,False,choppy
2025-11-12,000657,,13.5,0,False,choppy
2025-11-12,600259,,13.5,0,False,choppy
2025-11-13,605376,,15.0,0,False,strong
2025-11-13,603678,,15.0,0,False,strong
2025-11-13,002409,,13.5,0,False,strong
2025-11-13,600331,,13.5,0,False,strong
2025-11-13,300243,,13.5,0,False,strong
2025-11-14,300115,,13.5,0,False,strong
2025-11-14,688127,,13.5,0,False,strong
2025-11-14,000725,,13.5,0,False,strong
2025-11-14,002273,,13.5,0,False,strong
2025-11-14,002635,,13.5,0,False,strong
2025-11-17,688127,,13.5,0,False,strong
2025-11-17,000725,,13.5,0,False,strong
2025-11-17,002273,,13.5,0,False,strong
2025-11-17,002938,,13.5,0,False,strong
2025-11-17,002384,,13.5,0,False,strong
2025-11-18,000725,,13.5,0,False,strong
2025-11-18,600745,,13.5,0,False,strong
2025-11-18,000078,,13.5,0,False,strong
2025-11-18,603067,,13.5,0,False,strong
2025-11-18,600851,,13.5,0,False,strong
2025-11-19,603333,,15.0,0,False,strong
2025-11-19,603257,,15.0,0,False,strong
2025-11-19,000725,,13.5,0,False,strong
2025-11-19,002635,,13.5,0,False,strong
2025-11-19,600745,,13.5,0,False,strong
2025-11-20,603333,,15.0,0,False,strong
2025-11-20,000725,,13.5,0,False,strong
2025-11-20,002635,,13.5,0,False,strong
2025-11-20,600745,,13.5,0,False,strong
2025-11-20,002562,,13.5,0,False,strong
2025-11-21,603979,,15.0,0,False,strong
2025-11-21,603993,,15.0,0,False,strong
2025-11-21,603333,,15.0,0,False,strong
2025-11-21,600150,,15.0,0,False,strong
2025-11-21,300304,,15.0,0,False,strong
2025-11-24,000725,,13.5,0,False,strong
2025-11-24,002635,,13.5,0,False,strong
2025-11-24,002384,,13.5,0,False,strong
2025-11-24,600745,,13.5,0,False,strong
2025-11-24,002562,,13.5,0,False,strong
2025-11-25,300857,,15.0,0,False,strong
2025-11-25,601899,,15.0,0,False,strong
2025-11-25,601168,,15.0,0,False,strong
2025-11-25,000725,,13.5,0,False,strong
2025-11-25,002635,,13.5,0,False,strong
2025-11-26,000725,,13.5,0,False,strong
2025-11-26,002635,,13.5,0,False,strong
2025-11-26,002384,,13.5,0,False,strong
2025-11-26,600745,,13.5,0,False,strong
2025-11-26,002562,,13.5,0,False,strong
2025-11-27,002268,,15.0,0,False,strong
2025-11-27,600221,,15.0,0,False,strong
2025-11-27,600458,,15.0,0,False,strong
2025-11-27,000725,,13.5,0,False,strong
2025-11-27,002635,,13.5,0,False,strong
2025-11-28,601899,,15.0,0,False,choppy
2025-11-28,000725,,13.5,0,False,choppy
2025-11-28,002635,,13.5,0,False,choppy
2025-11-28,002384,,13.5,0,False,choppy
2025-11-28,603067,,13.5,0,False,choppy
2025-12-01,000725,,13.5,0,False,strong
2025-12-01,002635,,13.5,0,False,strong
2025-12-01,002384,,13.5,0,False,strong
2025-12-01,603067,,13.5,0,False,strong
2025-12-01,600851,,13.5,0,False,strong
2025-12-02,000725,,13.5,0,False,strong
2025-12-02,002635,,13.5,0,False,strong
2025-12-02,002384,,13.5,0,False,strong
2025-12-02,002562,,13.5,0,False,strong
2025-12-02,000078,,13.5,0,False,strong
2025-12-03,002567,,15.0,0,False,strong
2025-12-03,003019,,15.0,0,False,strong
2025-12-03,000725,,13.5,0,False,strong
2025-12-03,002635,,13.5,0,False,strong
2025-12-03,002384,,13.5,0,False,strong
2025-12-04,301169,,15.0,0,False,strong
2025-12-04,300304,,15.0,0,False,strong
2025-12-04,000725,,13.5,0,False,strong
2025-12-04,002635,,13.5,0,False,strong
2025-12-04,601138,,13.5,0,False,strong
2025-12-05,300304,,15.0,0,False,strong
2025-12-05,002635,,13.5,0,False,strong
2025-12-05,601138,,13.5,0,False,strong
2025-12-05,002384,,13.5,0,False,strong
2025-12-05,600745,,13.5,0,False,strong
2025-12-08,300304,,15.0,0,False,strong
2025-12-08,688127,,13.5,0,False,strong
2025-12-08,000725,,13.5,0,False,strong
2025-12-08,002635,,13.5,0,False,strong
2025-12-08,601138,,13.5,0,False,strong
2025-12-09,002562,,15.0,0,False,strong
2025-12-09,300115,,13.5,0,False,strong
2025-12-09,688127,,13.5,0,False,strong
2025-12-09,000725,,13.5,0,False,strong
2025-12-09,002635,,13.5,0,False,strong
2025-12-10,605199,,15.0,0,False,strong
2025-12-10,300115,,13.5,0,False,strong
2025-12-10,000725,,13.5,0,False,strong
2025-12-10,002635,,13.5,0,False,strong
2025-12-10,601138,,13.5,0,False,strong
2025-12-11,300115,,13.5,0,False,strong
2025-12-11,000725,,13.5,0,False,strong
2025-12-11,002635,,13.5,0,False,strong
2025-12-11,601138,,13.5,0,False,strong
2025-12-11,002384,,13.5,0,False,strong
2025-12-12,000062,,15.0,0,False,strong
2025-12-12,002465,,13.5,0,False,strong
2025-12-12,600071,,13.5,0,False,strong
2025-12-12,601869,,13.5,0,False,strong
2025-12-12,603890,,13.5,0,False,strong
2025-12-15,000062,,15.0,0,False,strong
2025-12-15,000063,,13.5,0,False,strong
2025-12-15,002465,,13.5,0,False,strong
2025-12-15,600071,,13.5,0,False,strong
2025-12-15,601869,,13.5,0,False,strong
2025-12-16,000062,,15.0,0,False,strong
2025-12-16,000063,,13.5,0,False,strong
2025-12-16,002465,,13.5,0,False,strong
2025-12-16,600071,,13.5,0,False,strong
2025-12-16,601869,,13.5,0,False,strong
2025-12-17,000062,,15.0,0,False,strong
2025-12-17,000063,,13.5,0,False,strong
2025-12-17,600487,,13.5,0,False,strong
2025-12-17,600071,,13.5,0,False,strong
2025-12-17,601869,,13.5,0,False,strong
2025-12-18,000062,,15.0,0,False,strong
2025-12-18,000063,,13.5,0,False,strong
2025-12-18,002465,,13.5,0,False,strong
2025-12-18,600487,,13.5,0,False,strong
2025-12-18,300184,,13.5,0,False,strong
2025-12-19,000062,,15.0,0,False,strong
2025-12-19,000063,,13.5,0,False,strong
2025-12-19,600487,,13.5,0,False,strong
2025-12-19,600071,,13.5,0,False,strong
2025-12-19,300285,,13.5,0,False,strong
2025-12-22,000062,,15.0,0,False,strong
2025-12-22,000063,,13.5,0,False,strong
2025-12-22,600487,,13.5,0,False,strong
2025-12-22,600071,,13.5,0,False,strong
2025-12-22,601869,,13.5,0,False,strong
2025-12-23,000062,,15.0,0,False,strong
2025-12-23,000063,,13.5,0,False,strong
2025-12-23,300342,,13.5,0,False,strong
2025-12-23,002465,,13.5,0,False,strong
2025-12-23,600487,,13.5,0,False,strong
2025-12-24,000062,,15.0,0,False,strong
2025-12-24,000063,,13.5,0,False,strong
2025-12-24,300342,,13.5,0,False,strong
2025-12-24,002465,,13.5,0,False,strong
2025-12-24,600487,,13.5,0,False,strong
2025-12-25,300342,,13.5,0,False,strong
2025-12-25,002465,,13.5,0,False,strong
2025-12-25,600487,,13.5,0,False,strong
2025-12-25,600071,,13.5,0,False,strong
2025-12-25,601869,,13.5,0,False,strong
2025-12-26,300620,,13.5,0,False,strong
2025-12-26,002579,,13.5,0,False,strong
2025-12-26,300328,,13.5,0,False,strong
2025-12-26,300285,,13.5,0,False,strong
2025-12-26,688143,,13.5,0,False,strong
2025-12-29,300620,,13.5,0,False,strong
2025-12-29,300328,,13.5,0,False,strong
2025-12-29,601137,,13.5,0,False,strong
2025-12-29,688143,,13.5,0,False,strong
2025-12-29,000063,,13.5,0,False,strong
2025-12-30,300620,,13.5,0,False,strong
2025-12-30,300285,,13.5,0,False,strong
2025-12-30,000063,,13.5,0,False,strong
2025-12-30,300342,,13.5,0,False,strong
2025-12-30,600487,,13.5,0,False,strong
2025-12-31,300620,,13.5,0,False,strong
2025-12-31,600869,,13.5,0,False,strong
2025-12-31,300328,,13.5,0,False,strong
2025-12-31,300285,,13.5,0,False,strong
2025-12-31,688143,,13.5,0,False,strong
2026-01-05,000063,,13.5,0,False,strong
2026-01-05,300342,,13.5,0,False,strong
2026-01-05,600487,,13.5,0,False,strong
2026-01-05,600071,,13.5,0,False,strong
2026-01-05,601869,,13.5,0,False,strong
2026-01-06,600459,,13.5,0,False,strong
2026-01-06,002925,,13.5,0,False,strong
2026-01-06,603008,,13.5,0,False,strong
2026-01-06,300342,,13.5,0,False,strong
2026-01-06,600487,,13.5,0,False,strong
2026-01-07,603008,,13.5,0,False,strong
2026-01-07,300342,,13.5,0,False,strong
2026-01-07,600487,,13.5,0,False,strong
2026-01-07,600071,,13.5,0,False,strong
2026-01-07,601869,,13.5,0,False,strong
2026-01-08,600459,,13.5,0,False,strong
2026-01-08,002925,,13.5,0,False,strong
2026-01-08,603008,,13.5,0,False,strong
2026-01-08,300285,,13.5,0,False,strong
2026-01-08,688143,,13.5,0,False,strong
2026-01-09,300285,,13.5,0,False,strong
2026-01-09,600459,,13.5,0,False,strong
2026-01-09,002925,,13.5,0,False,strong
2026-01-09,301099,,13.5,0,False,strong
2026-01-09,603008,,13.5,0,False,strong
2026-01-12,600487,,13.5,0,False,strong
2026-01-12,601869,,13.5,0,False,strong
2026-01-12,002925,,13.5,0,False,strong
2026-01-12,603008,,13.5,0,False,strong
2026-01-12,300285,,13.5,0,False,strong
2026-01-13,002925,,13.5,0,False,strong
2026-01-13,301099,,13.5,0,False,strong
2026-01-13,603008,,13.5,0,False,strong
2026-01-13,301165,,13.5,0,False,strong
2026-01-13,002580,,13.5,0,False,strong
2026-01-14,002580,,13.5,0,False,strong
2026-01-14,688228,,13.5,0,False,strong
2026-01-14,300976,,13.5,0,False,strong
2026-01-14,002925,,13.5,0,False,strong
2026-01-14,301099,,13.5,0,False,strong
2026-01-15,002995,,13.5,0,False,strong
2026-01-15,300738,,13.5,0,False,strong
2026-01-15,002580,,13.5,0,False,strong
2026-01-15,002649,,13.5,0,False,strong
2026-01-15,002335,,13.5,0,False,strong
2026-01-16,300976,,13.5,0,False,strong
2026-01-16,603008,,13.5,0,False,strong
2026-01-16,300738,,13.5,0,False,strong
2026-01-16,000681,,13.5,0,False,strong
2026-01-16,002580,,13.5,0,False,strong
2026-01-19,301099,,13.5,0,False,strong
2026-01-19,603008,,13.5,0,False,strong
2026-01-19,301165,,13.5,0,False,strong
2026-01-19,002995,,13.5,0,False,strong
2026-01-19,300738,,13.5,0,False,strong
2026-01-20,688147,,13.5,0,False,strong
2026-01-20,688146,,13.5,0,False,strong
2026-01-20,603633,,13.5,0,False,strong
2026-01-20,002335,,13.5,0,False,strong
2026-01-20,301099,,13.5,0,False,strong
2026-01-21,603588,,13.5,0,False,strong
2026-01-21,600961,,13.5,0,False,strong
2026-01-21,000960,,13.5,0,False,strong
2026-01-21,002396,,13.5,0,False,strong
2026-01-21,300632,,13.5,0,False,strong
2026-01-22,002649,,13.5,0,False,strong
2026-01-22,300959,,13.5,0,False,strong
2026-01-22,600228,,13.5,0,False,strong
2026-01-22,301165,,13.5,0,False,strong
2026-01-22,300738,,13.5,0,False,strong
2026-01-23,000426,,13.5,0,False,strong
2026-01-23,600961,,13.5,0,False,strong
2026-01-23,000960,,13.5,0,False,strong
2026-01-23,000711,,13.5,0,False,strong
2026-01-23,600228,,13.5,0,False,strong
2026-01-26,601168,,13.5,0,False,strong
2026-01-26,002667,,13.5,0,False,strong
2026-01-26,000960,,13.5,0,False,strong
2026-01-26,000878,,13.5,0,False,strong
2026-01-26,600255,,13.5,0,False,strong
2026-01-27,000426,,13.5,0,False,strong
2026-01-27,000960,,13.5,0,False,strong
2026-01-27,002649,,13.5,0,False,strong
2026-01-27,300925,,13.5,0,False,strong
2026-01-27,002335,,13.5,0,False,strong
2026-01-28,603588,,13.5,0,False,strong
2026-01-28,000426,,13.5,0,False,strong
2026-01-28,000960,,13.5,0,False,strong
2026-01-28,000878,,13.5,0,False,strong
2026-01-28,603045,,13.5,0,False,strong
2026-01-29,301165,,15.0,0,False,strong
2026-01-29,603588,,13.5,0,False,strong
2026-01-29,601168,,13.5,0,False,strong
2026-01-29,000960,,13.5,0,False,strong
2026-01-29,603045,,13.5,0,False,strong
2026-01-30,600301,,13.5,0,False,strong
2026-01-30,603588,,13.5,0,False,strong
2026-01-30,002667,,13.5,0,False,strong
2026-01-30,000960,,13.5,0,False,strong
2026-01-30,600331,,13.5,0,False,strong
2026-02-02,600301,,13.5,0,False,strong
2026-02-02,600331,,13.5,0,False,strong
2026-02-02,601899,,13.5,0,False,strong
2026-02-02,601168,,13.5,0,False,strong
2026-02-02,002667,,13.5,0,False,strong
2026-02-03,601137,,15.0,0,False,strong
2026-02-03,300925,,13.5,0,False,strong
2026-02-03,301165,,13.5,0,False,strong
2026-02-03,300419,,13.5,0,False,strong
2026-02-03,002580,,13.5,0,False,strong
2026-02-04,601137,,15.0,0,False,strong
2026-02-04,600301,,13.5,0,False,strong
2026-02-04,601899,,13.5,0,False,strong
2026-02-04,601168,,13.5,0,False,strong
2026-02-04,000960,,13.5,0,False,strong
2026-02-05,600301,,13.5,0,False,strong
2026-02-05,601899,,13.5,0,False,strong
2026-02-05,601168,,13.5,0,False,strong
2026-02-05,000960,,13.5,0,False,strong
2026-02-05,300726,,13.5,0,False,strong
2026-02-06,688150,,15.0,0,False,choppy
2026-02-06,601137,,15.0,0,False,choppy
2026-02-06,300547,,15.0,0,False,choppy
2026-02-06,300726,,13.5,0,False,choppy
2026-02-06,000733,,13.5,0,False,choppy
2026-02-09,601137,,15.0,0,False,strong
2026-02-09,300547,,15.0,0,False,strong
2026-02-09,300726,,13.5,0,False,strong
2026-02-09,000733,,13.5,0,False,strong
2026-02-09,688586,,13.5,0,False,strong
2026-02-10,000733,,15.0,0,False,choppy
2026-02-10,300726,,13.5,0,False,choppy
2026-02-10,688586,,13.5,0,False,choppy
2026-02-10,600378,,13.5,0,False,choppy
2026-02-10,688033,,13.5,0,False,choppy
2026-02-11,000733,,15.0,0,False,choppy
2026-02-11,001268,,15.0,0,False,choppy
2026-02-11,300547,,15.0,0,False,choppy
2026-02-11,688181,,15.0,0,False,choppy
2026-02-11,300726,,13.5,0,False,choppy
2026-02-12,300159,,15.0,0,False,strong
2026-02-12,001268,,15.0,0,False,strong
2026-02-12,300726,,13.5,0,False,strong
2026-02-12,000733,,13.5,0,False,strong
2026-02-12,688586,,13.5,0,False,strong
2026-02-13,000733,,15.0,0,False,choppy
2026-02-13,002768,,15.0,0,False,choppy
2026-02-13,300726,,13.5,0,False,choppy
2026-02-13,688586,,13.5,0,False,choppy
2026-02-13,600378,,13.5,0,False,choppy
2026-02-24,000733,,15.0,0,False,strong
2026-02-24,600282,,13.5,0,False,strong
2026-02-24,002088,,13.5,0,False,strong
2026-02-24,600871,,13.5,0,False,strong
2026-02-24,300726,,13.5,0,False,strong
2026-02-25,600301,,13.5,0,False,strong
2026-02-25,601899,,13.5,0,False,strong
2026-02-25,002667,,13.5,0,False,strong
2026-02-25,000960,,13.5,0,False,strong
2026-02-25,600282,,13.5,0,False,strong
2026-02-26,600282,,13.5,0,False,strong
2026-02-26,002088,,13.5,0,False,strong
2026-02-26,600871,,13.5,0,False,strong
2026-02-26,300726,,13.5,0,False,strong
2026-02-26,688586,,13.5,0,False,strong
2026-02-27,001268,,15.0,0,False,strong
2026-02-27,600301,,13.5,0,False,strong
2026-02-27,601899,,13.5,0,False,strong
2026-02-27,002667,,13.5,0,False,strong
2026-02-27,000960,,13.5,0,False,strong
2026-03-02,600282,,13.5,0,False,strong
2026-03-02,002088,,13.5,0,False,strong
2026-03-02,600871,,13.5,0,False,strong
2026-03-02,300726,,13.5,0,False,strong
2026-03-02,000733,,13.5,0,False,strong
2026-03-03,001268,,15.0,0,False,strong
2026-03-03,688187,,13.5,0,False,strong
2026-03-03,600282,,13.5,0,False,strong
2026-03-03,002088,,13.5,0,False,strong
2026-03-03,600871,,13.5,0,False,strong
2026-03-04,603311,,15.0,0,False,strong
2026-03-04,001268,,15.0,0,False,strong
2026-03-04,688187,,13.5,0,False,strong
2026-03-04,601808,,13.5,0,False,strong
2026-03-04,600282,,13.5,0,False,strong
2026-03-05,688187,,13.5,0,False,strong
2026-03-05,600282,,13.5,0,False,strong
2026-03-05,002088,,13.5,0,False,strong
2026-03-05,600871,,13.5,0,False,strong
2026-03-05,000733,,13.5,0,False,strong
2026-03-06,600869,,13.5,0,False,strong
2026-03-06,600487,,13.5,0,False,strong
2026-03-06,600353,,13.5,0,False,strong
2026-03-06,000733,,13.5,0,False,strong
2026-03-06,688777,,13.5,0,False,strong
2026-03-09,600869,,13.5,0,False,strong
2026-03-09,600487,,13.5,0,False,strong
2026-03-09,300726,,13.5,0,False,strong
2026-03-09,000733,,13.5,0,False,strong
2026-03-09,688777,,13.5,0,False,strong
2026-03-10,600487,,13.5,0,False,strong
2026-03-10,600353,,13.5,0,False,strong
2026-03-10,601808,,13.5,0,False,strong
2026-03-10,002088,,13.5,0,False,strong
2026-03-10,600028,,13.5,0,False,strong
2026-03-11,688586,,15.0,0,False,strong
2026-03-11,603993,,15.0,0,False,strong
2026-03-11,300726,,13.5,0,False,strong
