code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
002568,百润股份,龙头:002568,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.4606,0.2522,0.4168,8.26,74.95,63.31,98.22,✓,✓,✓,✗,✓,-1.54,1,7.69,9.29,11.81,
600600,青岛啤酒,龙头:600600,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4196,-0.3963,-0.0467,-0.95,59.65,44.61,89.75,✗,✗,✓,✗,✗,-0.75,0,1.85,0.96,-1.1,
000848,承德露露,龙头:000848,✗MACD | ✗ZJTJ | ✓KDJ买入,0.0387,0.0785,-0.0795,-1.07,49.84,41.95,65.62,✗,✗,✓,✗,✗,-0.97,0,0.99,-1.21,-2.51,
601888,中国中免,龙头:601888,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.4967,-2.8516,0.7098,-3.35,46.01,34.03,69.97,✗,✗,✓,✗,✗,-2.97,0,3.98,0.73,-2.43,
002481,双塔食品,龙头:002481,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0867,-0.0933,0.0132,-1.95,57.79,45.56,82.26,✗,✗,✓,✗,✗,-2.79,0,-0.24,0.97,-2.79,
300894,火星人,龙头:300894,✗MACD | ✗ZJTJ,-0.291,-0.1753,-0.2315,-8.78,15.73,18.09,11.0,✗,✗,✗,✗,✗,-3.08,0,-0.44,-7.21,-13.61,
600770,综艺股份,龙头:600770,✗MACD | ✗ZJTJ,-0.1553,0.0251,-0.3608,-12.97,7.88,9.68,4.29,✗,✗,✗,✗,✗,-2.28,0,-7.54,-8.38,-14.39,
002584,西陇科学,龙头:002584,✗MACD | ✗ZJTJ,-0.0782,0.0137,-0.1839,-6.37,21.71,37.73,-10.32,✗,✗,✗,✗,✗,-2.24,0,-8.5,-10.16,-9.61,
600171,上海贝岭,龙头:600171,✗MACD | ✗ZJTJ,-0.0975,0.2261,-0.6471,-5.36,23.32,39.83,-9.7,✗,✗,✗,✗,✗,-1.1,0,-13.59,-9.83,-9.8,
002135,东南网架,龙头:002135,✗MACD | ✗ZJTJ,-0.1005,0.1271,-0.4552,-12.49,12.34,18.2,0.64,✗,✗,✗,✗,✗,0.68,0,-6.48,-10.13,-17.3,
600268,国电南自,龙头:600268,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3993,-0.2762,-0.2462,-6.59,26.0,19.01,39.98,✗,✗,✓,✗,✗,-2.61,0,0.66,1.4,-10.68,
001210,金房能源,龙头:001210,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.6835,2.1493,1.0683,20.99,80.98,69.91,103.14,✓,✓,✓,✗,✓,10.0,1,27.5,28.57,21.77,
300629,新劲刚,龙头:300629,✗MACD | ✗ZJTJ,-0.4333,0.0634,-0.9935,-10.49,13.56,22.66,-4.63,✗,✗,✗,✗,✗,-1.19,0,-10.43,-12.73,-17.4,
600371,万向德农,龙头:600371,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2668,-0.2215,-0.0906,-6.71,23.14,19.62,30.17,✗,✗,✓,✗,✗,-3.86,0,-0.13,-2.35,-10.63,
002222,福晶科技,龙头:002222,✗MACD | ✗ZJTJ,2.0582,4.6399,-5.1635,-7.33,19.54,26.35,5.9,✗,✗,✗,✗,✗,2.53,0,-13.16,-9.95,-11.19,
603611,诺力股份,龙头:603611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5096,-0.4617,-0.0957,-4.7,29.53,23.6,41.39,✗,✗,✓,✗,✗,-1.15,0,0.73,-1.96,-4.6,
300189,神农种业,龙头:300189,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3736,-0.3649,-0.0173,-9.87,18.95,15.11,26.62,✗,✗,✓,✗,✗,-3.05,0,-0.78,-3.24,-10.72,
601126,四方股份,龙头:601126,✗MACD | ✗ZJTJ,6.126,7.4075,-2.5631,3.65,33.57,44.36,12.0,✗,✗,✗,✗,✗,1.32,0,-6.53,1.83,-5.14,
300755,华致酒行,龙头:300755,✗MACD | ✗ZJTJ,0.5156,0.6403,-0.2494,0.78,32.27,40.16,16.49,✗,✗,✗,✗,✗,-4.15,0,2.88,-4.79,-12.87,
301071,力量钻石,龙头:301071,✓MACD买入 | ✗ZJTJ,7.2487,6.239,2.0195,20.66,62.86,69.85,48.88,✓,✗,✗,✗,✗,4.22,0,-8.55,-4.9,31.36,
002155,湖南黄金,龙头:002155,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.3004,-1.2622,-0.0765,-6.97,39.09,26.96,63.35,✗,✗,✓,✗,✗,5.13,0,4.06,-1.54,-0.19,
002270,华明装备,龙头:002270,✗MACD | ✗ZJTJ,-1.2262,-1.0726,-0.3072,-10.01,11.06,15.12,2.92,✗,✗,✗,✗,✗,-2.44,0,-8.03,-8.86,-13.79,
605555,德昌股份,龙头:605555,✗MACD | ✗ZJTJ,-0.2118,-0.0371,-0.3494,-6.61,14.7,28.37,-12.64,✗,✗,✗,✗,✗,-1.79,0,-4.52,-8.88,-10.04,
002938,鹏鼎控股,龙头:002938,✓MACD买入 | ✓ZJTJ控盘,10.5499,10.0822,0.9355,16.5,59.55,66.19,46.25,✓,✓,✗,✗,✓,8.27,1,5.56,-3.54,18.88,
600980,北矿科技,龙头:600980,✗MACD | ✗ZJTJ,-0.4486,-0.1678,-0.5617,-7.81,17.57,23.37,5.98,✗,✗,✗,✗,✗,-1.1,0,-6.99,-8.34,-9.66,
605090,九丰能源,龙头:605090,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.79,-1.0887,-1.4025,-12.38,10.55,9.69,12.29,✗,✗,✓,✗,✗,-1.16,0,-2.71,-8.33,-13.2,
002001,新 和 成,龙头:002001,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9653,-0.9476,-0.0354,-4.24,35.47,23.74,58.95,✗,✗,✓,✗,✗,1.34,0,0.67,-1.69,-1.82,
300432,富临精工,龙头:300432,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4247,-0.1649,-0.5196,-5.78,22.9,21.0,26.7,✗,✗,✓,✗,✗,1.91,0,0.76,-0.33,-0.17,
300479,神思电子,龙头:300479,✗MACD | ✗ZJTJ,-0.8285,-0.726,-0.205,-9.67,14.86,16.13,12.32,✗,✗,✗,✗,✗,-1.92,0,-2.75,-5.05,-13.87,
300546,雄帝科技,龙头:300546,✗MACD | ✗ZJTJ,-1.0101,-0.6946,-0.631,-13.71,8.86,11.05,4.47,✗,✗,✗,✗,✗,-3.24,0,-5.44,-9.31,-18.55,
300570,太辰光,龙头:300570,✗MACD | ✗ZJTJ,4.6289,6.3886,-3.5193,-0.31,38.42,41.73,31.8,✗,✗,✗,✗,✗,8.87,0,-5.6,-0.51,3.64,
300037,新宙邦,龙头:300037,✓MACD买入 | ✗ZJTJ,2.6994,2.4005,0.5978,7.05,54.29,63.23,36.4,✓,✗,✗,✗,✗,1.11,0,-10.21,3.12,10.9,
300423,昇辉科技,龙头:300423,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4098,-0.3495,-0.1207,-11.09,12.81,11.95,14.54,✗,✗,✓,✗,✗,-1.94,0,-4.51,-2.67,-15.9,
002166,莱茵生物,龙头:002166,✗MACD | ✗ZJTJ,-0.1502,-0.0817,-0.1369,-5.69,8.67,13.8,-1.59,✗,✗,✗,✗,✗,-2.06,0,-3.91,-5.48,-8.16,
002878,元隆雅图,龙头:002878,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8063,-0.6458,-0.3209,-9.47,42.92,33.28,62.21,✗,✗,✓,✗,✗,-10.01,0,-4.9,1.36,-10.65,
300415,伊之密,龙头:300415,✗MACD | ✗ZJTJ,-0.6514,-0.1917,-0.9194,-11.35,8.87,13.6,-0.59,✗,✗,✗,✗,✗,1.23,0,-3.85,-10.0,-15.38,
000591,太阳能,龙头:000591,✗MACD | ✗ZJTJ,0.1039,0.1129,-0.018,1.24,34.49,47.98,7.5,✗,✗,✗,✗,✗,-3.89,0,-5.17,-3.56,-6.87,
300963,中洲特材,龙头:300963,✗MACD | ✗ZJTJ,-0.6767,-0.4549,-0.4436,-11.42,13.41,14.79,10.65,✗,✗,✗,✗,✗,-2.31,0,-8.7,-8.18,-15.77,
300057,万顺新材,龙头:300057,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.1968,0.2708,-0.148,0.65,54.58,45.17,73.39,✗,✓,✓,✗,✗,3.39,0,5.91,4.94,0.77,
002328,新朋股份,龙头:002328,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0614,0.0216,-0.1662,-3.07,40.37,35.19,50.75,✗,✗,✓,✗,✗,-6.96,0,0.93,-1.01,-3.65,
000009,中国宝安,龙头:000009,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3589,-0.3278,-0.0621,-7.62,12.45,12.22,12.9,✗,✗,✓,✗,✗,-1.74,0,-1.48,-3.04,-6.5,
300409,道氏技术,龙头:300409,✗MACD | ✗ZJTJ,-1.024,-0.6727,-0.7025,-11.32,14.57,20.25,3.22,✗,✗,✗,✗,✗,-2.0,0,-5.72,-11.6,-13.06,
603730,岱美股份,龙头:603730,✓MACD买入 | ✗ZJTJ,0.7277,0.7103,0.0348,8.28,55.95,69.17,29.51,✓,✗,✗,✗,✗,-1.65,0,-6.66,-10.02,11.53,
603026,石大胜华,龙头:603026,✗MACD | ✗ZJTJ,-2.3873,-0.4309,-3.9127,-10.62,9.89,11.46,6.77,✗,✗,✗,✗,✗,-2.28,0,-2.83,-4.66,-9.89,
600366,宁波韵升,龙头:600366,✗MACD | ✗ZJTJ,-0.1192,0.0121,-0.2626,-5.35,25.47,29.69,17.05,✗,✗,✗,✗,✗,1.89,0,-5.99,-6.28,-4.69,
600230,沧州大化,龙头:600230,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0199,-0.9231,-0.1937,-10.64,16.44,13.17,22.96,✗,✗,✓,✗,✗,-1.63,0,-0.26,-4.31,-8.6,
002416,爱施德,龙头:002416,✗MACD | ✗ZJTJ,-0.5818,-0.4181,-0.3273,-12.2,7.24,9.41,2.91,✗,✗,✗,✗,✗,-2.84,0,-7.07,-9.52,-13.12,
603507,振江股份,龙头:603507,✗MACD | ✗ZJTJ,-1.3579,-0.5309,-1.654,-11.55,7.42,12.57,-2.88,✗,✗,✗,✗,✗,-2.39,0,-4.93,-6.36,-18.51,
300031,宝通科技,龙头:300031,✗MACD | ✗ZJTJ,0.4705,0.7675,-0.594,-2.63,23.49,37.32,-4.18,✗,✗,✗,✗,✗,-4.81,0,-4.7,-8.76,-12.59,
600549,厦门钨业,龙头:600549,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.368,-1.6839,0.6318,-0.51,60.9,48.67,85.34,✗,✗,✓,✗,✗,5.6,0,6.51,3.45,9.26,
002975,博杰股份,龙头:002975,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,15.0325,13.6527,2.7596,22.35,77.76,74.1,85.06,✓,✓,✓,✗,✓,10.0,1,10.65,17.04,24.75,
002142,宁波银行,龙头:002142,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1626,-0.1217,-0.0819,-0.87,54.79,35.76,92.83,✗,✗,✓,✗,✗,0.6,0,3.47,2.17,0.54,
003025,思进智能,龙头:003025,✗MACD | ✗ZJTJ,0.2399,0.2961,-0.1125,0.18,27.94,43.06,-2.32,✗,✗,✗,✗,✗,0.61,0,-4.9,-4.9,-6.05,
002797,第一创业,龙头:002797,✗MACD | ✗ZJTJ,-0.1659,-0.1029,-0.126,-6.36,9.16,13.2,1.07,✗,✗,✗,✗,✗,-1.56,0,-1.56,-6.1,-7.48,
300049,福瑞医科,龙头:300049,✗MACD | ✗ZJTJ,-2.9216,-1.6757,-2.4918,-17.49,6.48,12.93,-6.41,✗,✗,✗,✗,✗,-4.02,0,-5.78,-12.58,-25.53,
002989,中天精装,龙头:002989,✗MACD | ✗ZJTJ,0.0471,0.7942,-1.4942,-9.93,8.73,16.67,-7.16,✗,✗,✗,✗,✗,-2.61,0,-8.98,-12.52,-19.83,
603777,来伊份,龙头:603777,✗MACD | ✗ZJTJ,0.3717,0.8023,-0.8613,-6.56,12.97,19.95,-0.99,✗,✗,✗,✗,✗,-1.42,0,-6.32,-8.83,-12.46,
603212,赛伍技术,龙头:603212,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.271,0.2713,-0.0007,2.44,47.64,46.04,50.85,✗,✓,✓,✗,✗,6.77,0,2.25,0.26,3.55,
002799,环球印务,龙头:002799,✗MACD | ✗ZJTJ,-0.2516,-0.1412,-0.2208,-9.56,14.11,15.88,10.56,✗,✗,✗,✗,✗,-3.74,0,-2.48,-3.24,-14.25,
603089,正裕工业,龙头:603089,✗MACD | ✗ZJTJ,-0.4173,-0.3577,-0.1193,-7.37,20.6,20.73,20.33,✗,✗,✗,✗,✗,-1.79,0,-2.25,-6.28,-8.49,
603191,望变电气,龙头:603191,✓MACD买入 | ✗ZJTJ,0.1166,0.101,0.031,0.77,41.33,41.7,40.59,✓,✗,✗,✗,✗,-6.82,0,1.84,1.4,-8.88,
002105,信隆健康,龙头:002105,✗MACD | ✗ZJTJ,-0.1581,-0.0929,-0.1304,-7.55,15.8,18.64,10.11,✗,✗,✗,✗,✗,-4.41,0,-3.47,-4.41,-11.5,
002579,中京电子,龙头:002579,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,1.5356,0.8269,1.4174,35.3,88.7,81.05,104.02,✓,✓,✓,✗,✓,10.02,1,14.13,38.03,56.33,
600571,信雅达,龙头:600571,✗MACD | ✗ZJTJ,-0.4591,-0.3892,-0.1399,-7.32,16.47,18.75,11.89,✗,✗,✗,✗,✗,-2.78,0,-5.34,-3.43,-12.12,
000978,桂林旅游,龙头:000978,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1248,-0.1788,0.108,0.68,70.32,69.73,71.5,✗,✗,✓,✗,✗,-2.53,0,-2.39,-0.3,0.0,
000011,深物业A,龙头:000011,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2344,-0.2319,-0.005,-4.12,32.11,22.33,51.67,✗,✗,✓,✗,✗,-1.72,0,2.06,1.09,-6.3,
603733,仙鹤股份,龙头:603733,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.4344,0.0274,0.814,10.49,75.01,63.12,98.78,✓,✓,✓,✗,✓,0.99,1,4.02,11.43,17.45,
300998,宁波方正,龙头:300998,✗MACD | ✗ZJTJ,0.4799,0.7669,-0.5739,-1.86,39.56,50.71,17.28,✗,✗,✗,✗,✗,-2.46,0,-9.49,-8.53,-6.34,
603912,佳力图,龙头:603912,✗MACD | ✗ZJTJ,-0.3839,-0.101,-0.5658,-15.62,9.51,13.68,1.17,✗,✗,✗,✗,✗,-0.11,0,-8.09,-9.3,-21.73,
002079,苏州固锝,龙头:002079,✗MACD | ✗ZJTJ,0.387,0.5393,-0.3046,-0.94,21.8,37.13,-8.86,✗,✗,✗,✗,✗,-1.47,0,-9.4,-6.37,-5.04,
002956,西麦食品,龙头:002956,✗MACD | ✗ZJTJ | ✓KDJ买入,0.3745,0.3986,-0.0482,2.3,72.07,64.09,88.02,✗,✗,✓,✗,✗,-1.97,0,1.2,1.63,1.91,
603266,天龙股份,龙头:603266,✗MACD | ✗ZJTJ,-0.2815,-0.0077,-0.5476,-7.62,14.34,25.06,-7.1,✗,✗,✗,✗,✗,-2.56,0,-6.87,-8.86,-12.86,
300073,当升科技,龙头:300073,✗MACD | ✗ZJTJ,-0.7851,-0.0941,-1.382,-6.37,14.7,19.34,5.41,✗,✗,✗,✗,✗,-2.27,0,-6.11,-6.24,-5.57,
301155,海力风电,龙头:301155,✗MACD | ✗ZJTJ,-1.2256,-0.6466,-1.158,-7.06,15.75,26.99,-6.75,✗,✗,✗,✗,✗,-2.5,0,-10.15,-10.38,-14.71,
300508,维宏股份,龙头:300508,✗MACD | ✗ZJTJ,1.467,2.0786,-1.2232,-2.29,21.81,33.71,-1.99,✗,✗,✗,✗,✗,5.55,0,-6.84,-6.56,-14.27,
300275,梅安森,龙头:300275,✗MACD | ✗ZJTJ,-0.3597,-0.2648,-0.1899,-8.47,22.98,33.17,2.6,✗,✗,✗,✗,✗,-2.56,0,-8.57,-10.55,-12.6,
000026,飞亚达,龙头:000026,✗MACD | ✗ZJTJ,1.5,1.6673,-0.3346,5.46,33.18,49.63,0.27,✗,✗,✗,✗,✗,-1.8,0,-2.91,-8.01,0.77,
002463,沪电股份,龙头:002463,✓MACD买入 | ✗ZJTJ,8.7516,7.45,2.6032,14.98,75.72,75.93,75.29,✓,✗,✗,✗,✗,6.93,0,-1.55,-1.77,27.68,
600867,通化东宝,龙头:600867,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2706,-0.277,0.0127,-3.44,49.85,31.74,86.08,✗,✗,✓,✗,✗,-1.16,0,4.42,2.91,-2.97,
300530,领湃科技,龙头:300530,✗MACD | ✗ZJTJ,-0.8833,-0.7293,-0.3081,-8.22,14.04,17.99,6.13,✗,✗,✗,✗,✗,-4.07,0,-7.61,-7.57,-9.11,
002460,赣锋锂业,龙头:002460,✗MACD | ✗ZJTJ,-2.9095,-1.7565,-2.3059,-10.71,12.18,12.89,10.76,✗,✗,✗,✗,✗,-1.26,0,-5.25,-8.03,-9.32,
603385,惠达卫浴,龙头:603385,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2019,-0.1582,-0.0874,-7.11,24.42,20.81,31.64,✗,✗,✓,✗,✗,-3.48,0,0.52,-2.02,-10.05,
300787,海能实业,龙头:300787,✗MACD | ✗ZJTJ,-0.3634,-0.3124,-0.1019,-6.93,26.01,26.89,24.25,✗,✗,✗,✗,✗,-2.3,0,-3.36,-5.51,-8.68,
002182,宝武镁业,龙头:002182,✗MACD | ✗ZJTJ,-0.4739,-0.3481,-0.2517,-7.73,17.77,23.49,6.34,✗,✗,✗,✗,✗,1.41,0,-5.34,-10.42,-7.71,
000519,中兵红箭,龙头:000519,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.4168,0.2294,0.375,7.37,66.91,65.63,69.47,✓,✓,✓,✗,✓,0.78,1,-0.46,4.97,11.47,
300223,北京君正,龙头:300223,✗MACD | ✗ZJTJ,6.5414,6.7657,-0.4487,5.25,42.87,52.11,24.38,✗,✗,✗,✗,✗,-1.28,0,-11.96,-4.9,3.45,
003009,中天火箭,龙头:003009,✗MACD | ✗ZJTJ,-2.6347,-1.5592,-2.151,-13.68,9.14,9.66,8.1,✗,✗,✗,✗,✗,-0.98,0,-5.55,-6.45,-16.63,
300659,中孚信息,龙头:300659,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5094,-0.393,-0.2326,-9.54,14.77,13.88,16.55,✗,✗,✓,✗,✗,-1.75,0,-1.49,-4.17,-13.33,
688297,中无人机,龙头:688297,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8103,-1.0721,0.5237,-0.07,57.45,48.23,75.89,✗,✗,✓,✗,✗,1.82,0,5.94,2.53,2.55,
688082,盛美上海,龙头:688082,✓MACD买入 | ✗ZJTJ,19.15,18.0411,2.2177,13.15,48.79,64.19,17.99,✓,✗,✗,✗,✗,4.6,0,-7.72,-12.43,14.35,
600054,黄山旅游,龙头:600054,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2717,-0.3219,0.1004,-1.49,49.01,34.95,77.13,✗,✗,✓,✗,✗,-0.36,0,2.67,1.09,-0.89,
002469,三维化学,龙头:002469,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3322,-0.3662,0.0679,-5.02,31.74,25.85,43.53,✗,✗,✓,✗,✗,-1.83,0,0.78,-0.92,-5.71,
300820,英杰电气,龙头:300820,✗MACD | ✗ZJTJ,4.1608,4.5521,-0.7827,5.56,29.0,41.27,4.46,✗,✗,✗,✗,✗,0.9,0,-5.59,0.12,-7.55,
300861,美畅股份,龙头:300861,✗MACD | ✗ZJTJ,0.4316,0.779,-0.6949,-4.39,20.93,34.12,-5.46,✗,✗,✗,✗,✗,-2.24,0,-14.69,-10.79,-8.04,
688359,三孚新科,龙头:688359,✗MACD | ✗ZJTJ,9.5627,10.7815,-2.4376,5.71,47.57,60.94,20.82,✗,✗,✗,✗,✗,-3.63,0,-3.71,-8.99,-5.06,
301368,丰立智能,龙头:301368,✗MACD | ✗ZJTJ,-1.0547,-0.1898,-1.7298,-10.06,12.82,23.33,-8.2,✗,✗,✗,✗,✗,-0.93,0,-7.52,-13.2,-17.03,
000738,航发控制,龙头:000738,✗MACD | ✗ZJTJ,-0.677,-0.4091,-0.536,-9.87,7.55,11.57,-0.49,✗,✗,✗,✗,✗,-2.19,0,-6.67,-9.11,-12.55,
300783,三只松鼠,龙头:300783,✗MACD | ✗ZJTJ,-0.307,-0.1477,-0.3187,-5.59,22.4,25.15,16.91,✗,✗,✗,✗,✗,-3.52,0,0.91,-0.84,-11.92,
300444,双杰电气,龙头:300444,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2716,-0.0557,-0.4318,-7.66,17.79,17.65,18.06,✗,✗,✓,✗,✗,-4.71,0,-7.4,-3.94,-13.88,
600211,西藏药业,龙头:600211,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6127,-0.4235,-0.3784,-3.91,26.23,20.43,37.81,✗,✗,✓,✗,✗,1.25,0,2.94,0.15,-4.19,
000068,华控赛格,龙头:000068,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0412,-0.0444,0.0065,-1.03,56.93,41.54,87.7,✗,✗,✓,✗,✗,2.85,0,0.62,7.97,-2.11,
001289,龙源电力,龙头:001289,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.4993,0.3703,0.258,6.92,72.31,66.28,84.35,✓,✓,✓,✗,✓,-0.95,1,3.87,5.98,5.26,
601566,九牧王,龙头:601566,✓MACD买入 | ✗ZJTJ,0.3687,0.323,0.0914,5.52,61.16,62.22,59.02,✓,✗,✗,✗,✗,-3.61,0,12.04,-6.83,7.81,
300729,乐歌股份,龙头:300729,✗MACD | ✗ZJTJ,-0.2627,-0.1945,-0.1363,-5.3,17.86,18.8,15.97,✗,✗,✗,✗,✗,-3.36,0,-2.01,-2.69,-8.26,
300532,今天国际,龙头:300532,✗MACD | ✗ZJTJ,-0.244,-0.1603,-0.1673,-8.74,13.76,15.1,11.08,✗,✗,✗,✗,✗,-1.4,0,-2.09,-5.76,-12.23,
000869,张  裕Ａ,龙头:000869,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2758,-0.2166,-0.1184,-3.21,34.95,29.11,46.62,✗,✗,✓,✗,✗,-0.81,0,2.92,-0.11,-4.33,
000722,湖南发展,龙头:000722,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.2479,0.0759,0.3439,8.18,61.28,46.43,90.97,✓,✓,✓,✗,✓,-1.11,1,13.88,18.85,5.93,
002845,同兴达,龙头:002845,✗MACD | ✗ZJTJ,0.3366,0.3832,-0.0932,1.26,35.54,50.24,6.14,✗,✗,✗,✗,✗,-1.09,0,-6.06,-6.28,-4.77,
600283,钱江水利,龙头:600283,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1024,-0.0909,-0.023,-2.01,36.02,34.58,38.91,✗,✗,✓,✗,✗,-2.13,0,1.51,-1.91,-3.74,
300770,新媒股份,龙头:300770,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9944,-0.907,-0.1748,-4.56,28.61,20.97,43.89,✗,✗,✓,✗,✗,-1.48,0,2.65,-0.56,-6.19,
600833,第一医药,龙头:600833,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3271,-0.2475,-0.1593,-6.67,23.82,20.14,31.16,✗,✗,✓,✗,✗,-2.84,0,0.86,-1.67,-9.24,
002870,香山股份,龙头:002870,✗MACD | ✗ZJTJ,0.7749,0.9972,-0.4446,0.2,39.62,45.08,28.68,✗,✗,✗,✗,✗,1.09,0,-5.73,-1.38,1.75,
002527,新时达,龙头:002527,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.2379,0.119,0.2378,5.75,69.73,66.06,77.06,✓,✓,✓,✗,✓,-5.3,1,10.91,1.67,2.45,
600215,派斯林,龙头:600215,✗MACD | ✗ZJTJ,-0.0559,-0.0166,-0.0786,-3.59,30.52,31.72,28.12,✗,✗,✗,✗,✗,-4.26,0,-1.81,-3.69,-6.19,
603088,宁波精达,龙头:603088,✗MACD | ✗ZJTJ,-0.5565,-0.3673,-0.3784,-12.93,10.84,17.11,-1.71,✗,✗,✗,✗,✗,-1.72,0,-7.95,-10.35,-17.85,
301216,万凯新材,龙头:301216,✗MACD | ✗ZJTJ,-0.9204,-0.4545,-0.9317,-10.81,10.89,13.64,5.39,✗,✗,✗,✗,✗,0.12,0,-1.14,-7.31,-16.0,
300133,华策影视,龙头:300133,✗MACD | ✗ZJTJ,-0.0418,0.1644,-0.4125,-9.71,8.16,13.58,-2.68,✗,✗,✗,✗,✗,-4.07,0,-6.96,-9.48,-15.49,
300577,开润股份,龙头:300577,✗MACD | ✗ZJTJ,-0.6632,-0.3553,-0.6158,-11.24,10.31,11.34,8.26,✗,✗,✗,✗,✗,-0.53,0,0.24,-5.34,-13.73,
300769,德方纳米,龙头:300769,✗MACD | ✗ZJTJ,2.0256,4.0411,-4.031,-7.11,10.13,13.19,4.02,✗,✗,✗,✗,✗,-0.34,0,-4.09,-4.06,-7.88,
300660,江苏雷利,龙头:300660,✗MACD | ✗ZJTJ,-0.0107,0.5004,-1.0223,-5.2,19.79,36.79,-14.22,✗,✗,✗,✗,✗,0.42,0,-5.49,-11.68,-9.94,
000723,美锦能源,龙头:000723,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0436,-0.1028,0.1185,4.34,80.33,70.65,99.7,✗,✓,✓,✗,✗,-1.13,0,2.58,4.78,6.57,
002877,智能自控,龙头:002877,✗MACD | ✗ZJTJ,-0.2385,-0.1273,-0.2225,-8.89,15.9,20.44,6.83,✗,✗,✗,✗,✗,-2.3,0,-3.12,-5.4,-13.24,
300778,新城市,龙头:300778,✗MACD | ✗ZJTJ,-0.2192,0.0305,-0.4993,-10.24,13.7,20.32,0.44,✗,✗,✗,✗,✗,-4.63,0,-15.22,-13.96,-19.6,
603103,横店影视,龙头:603103,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.002,-0.335,0.6661,6.35,59.44,54.63,69.07,✗,✗,✓,✗,✗,-4.11,0,0.84,3.87,6.21,
002922,伊戈尔,龙头:002922,✗MACD | ✗ZJTJ,0.524,0.8769,-0.7058,-2.02,40.47,52.81,15.77,✗,✗,✗,✗,✗,-3.18,0,-14.96,-9.03,-8.95,
002363,隆基机械,龙头:002363,✗MACD | ✗ZJTJ,-0.3058,-0.2166,-0.1784,-9.75,14.05,14.29,13.56,✗,✗,✗,✗,✗,-1.51,0,-2.18,-3.76,-12.24,
605333,沪光股份,龙头:605333,✗MACD | ✗ZJTJ,-1.1332,-0.9328,-0.4008,-10.62,11.75,13.6,8.05,✗,✗,✗,✗,✗,-0.15,0,-2.23,-6.67,-12.16,
601005,重庆钢铁,龙头:601005,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.029,-0.0264,-0.0053,-3.67,29.35,23.01,42.05,✗,✗,✓,✗,✗,-0.76,0,1.55,-0.76,-4.38,
601872,招商轮船,龙头:601872,✗MACD | ✗ZJTJ,-0.5455,-0.2764,-0.5382,-10.59,11.6,18.7,-2.6,✗,✗,✗,✗,✗,-0.26,0,-3.73,-10.25,-11.38,
