date,code,name,score_ml,total_score,max_score,market_state
2025-01-24,300709,,13,93,115,choppy
2025-01-24,600114,,13,81,115,choppy
2025-01-27,600577,,14,66,115,choppy
2025-01-27,002475,,14,63,115,choppy
2025-01-27,002806,,14,60,115,choppy
2025-01-27,300131,,14,78,115,choppy
2025-01-27,688256,,14,90,115,choppy
2025-01-27,300609,,14,83,115,choppy
2025-01-27,300352,,14,62,115,choppy
2025-01-27,300709,,13,93,115,choppy
2025-01-27,600114,,13,81,115,choppy
2025-02-05,600577,,14,66,115,choppy
2025-02-05,603189,,14,81,115,choppy
2025-02-05,300131,,14,78,115,choppy
2025-02-05,300609,,14,86,115,choppy
2025-02-05,300352,,14,65,115,choppy
2025-02-05,600666,,14,53,115,choppy
2025-02-05,300709,,13,92,115,choppy
2025-02-05,600114,,13,81,115,choppy
2025-02-06,600577,,14,65,115,choppy
2025-02-06,603189,,14,80,115,choppy
2025-02-06,300131,,14,77,115,choppy
2025-02-06,300609,,14,86,115,choppy
2025-02-06,300352,,14,65,115,choppy
2025-02-06,600666,,14,54,115,choppy
2025-02-06,300709,,13,93,115,choppy
2025-02-06,000062,,14,88,115,choppy
2025-02-06,600114,,13,81,115,choppy
2025-02-07,603189,,14,83,115,choppy
2025-02-07,600577,,14,64,115,choppy
2025-02-07,300131,,14,76,115,choppy
2025-02-07,300609,,14,85,115,choppy
2025-02-07,688258,,12,91,115,choppy
2025-02-07,300352,,14,65,115,choppy
2025-02-07,300709,,13,89,115,choppy
2025-02-07,000062,,14,90,115,choppy
2025-02-07,600114,,13,81,115,choppy
2025-02-10,603189,,14,83,115,choppy
2025-02-10,600105,,14,58,115,choppy
2025-02-10,688258,,12,91,115,choppy
2025-02-10,300609,,14,85,115,choppy
2025-02-10,600666,,14,52,115,choppy
2025-02-10,300352,,14,66,115,choppy
2025-02-10,000062,,14,92,115,choppy
2025-02-10,600114,,13,80,115,choppy
2025-02-11,603189,,14,83,115,choppy
2025-02-11,600105,,14,59,115,choppy
2025-02-11,688258,,12,91,115,choppy
2025-02-11,300609,,14,84,115,choppy
2025-02-11,600666,,14,54,115,choppy
2025-02-11,300352,,14,66,115,choppy
2025-02-11,000062,,14,92,115,choppy
2025-02-11,600114,,13,80,115,choppy
2025-02-12,603189,,14,83,115,choppy
2025-02-12,600577,,14,62,115,choppy
2025-02-12,300131,,14,74,115,choppy
2025-02-12,600105,,14,57,115,choppy
2025-02-12,688258,,12,91,115,choppy
2025-02-12,300609,,14,85,115,choppy
2025-02-12,300352,,14,66,115,choppy
2025-02-12,000062,,14,92,115,choppy
2025-02-12,600114,,13,80,115,choppy
2025-02-13,603189,,14,84,115,choppy
2025-02-13,600105,,14,58,115,choppy
2025-02-13,300609,,14,85,115,choppy
2025-02-13,600666,,14,54,115,choppy
2025-02-13,300352,,14,66,115,choppy
2025-02-13,000062,,14,93,115,choppy
2025-02-13,002713,,13,57,115,choppy
2025-02-13,301013,,12,61,115,choppy
2025-02-14,603189,,14,84,115,strong
2025-02-14,600105,,14,58,115,strong
2025-02-14,300609,,14,83,115,strong
2025-02-14,300352,,14,66,115,strong
2025-02-14,300212,,13,60,115,strong
2025-02-14,000062,,14,94,115,strong
2025-02-14,002713,,13,56,115,strong
2025-02-14,002268,,13,90,115,strong
2025-02-17,000555,,13,87,115,choppy
2025-02-17,603189,,14,84,115,choppy
2025-02-17,600105,,14,58,115,choppy
2025-02-17,300609,,14,82,115,choppy
2025-02-17,300352,,14,66,115,choppy
2025-02-17,000062,,14,91,115,choppy
2025-02-17,002713,,12,57,115,choppy
2025-02-17,301013,,12,59,115,choppy
2025-02-17,300212,,13,93,115,choppy
2025-02-18,603189,,14,84,115,choppy
2025-02-18,600105,,14,59,115,choppy
2025-02-18,300212,,13,86,115,choppy
2025-02-18,300352,,14,66,115,choppy
2025-02-18,000062,,14,90,115,choppy
2025-02-18,301013,,12,58,115,choppy
2025-02-19,603189,,14,84,115,choppy
2025-02-19,600105,,14,59,115,choppy
2025-02-19,300212,,14,87,115,choppy
2025-02-19,300352,,14,66,115,choppy
2025-02-19,000062,,14,92,115,choppy
2025-02-19,301013,,12,60,115,choppy
2025-02-19,002268,,13,86,115,choppy
2025-02-20,603189,,14,84,115,choppy
2025-02-20,600105,,14,59,115,choppy
2025-02-20,300212,,14,86,115,choppy
2025-02-20,300352,,14,66,115,choppy
2025-02-20,000062,,14,93,115,choppy
2025-02-20,301013,,12,61,115,choppy
2025-02-20,002268,,13,85,115,choppy
2025-02-21,603189,,14,84,115,choppy
2025-02-21,600105,,14,58,115,choppy
2025-02-21,300352,,14,66,115,choppy
2025-02-21,300212,,13,85,115,choppy
2025-02-21,000062,,14,93,115,choppy
2025-02-21,301013,,12,61,115,choppy
2025-02-21,002268,,13,85,115,choppy
2025-02-21,600114,,13,74,115,choppy
2025-02-24,603189,,14,83,115,strong
2025-02-24,600105,,14,58,115,strong
2025-02-24,688258,,12,91,115,strong
2025-02-24,300352,,14,66,115,strong
2025-02-24,000062,,14,94,115,strong
2025-02-24,300212,,13,84,115,strong
2025-02-24,002268,,13,84,115,strong
2025-02-24,600114,,13,75,115,strong
2025-02-25,603189,,14,83,115,choppy
2025-02-25,600105,,14,58,115,choppy
2025-02-25,688258,,12,91,115,choppy
2025-02-25,300352,,14,66,115,choppy
2025-02-25,000062,,14,94,115,choppy
2025-02-25,300212,,13,90,115,choppy
2025-02-25,002268,,13,80,115,choppy
2025-02-25,600114,,13,75,115,choppy
2025-02-25,300730,,13,84,115,choppy
2025-02-26,603189,,14,83,115,choppy
2025-02-26,600105,,14,58,115,choppy
2025-02-26,688258,,12,91,115,choppy
2025-02-26,300352,,14,66,115,choppy
2025-02-26,000062,,14,94,115,choppy
2025-02-26,002268,,13,72,115,choppy
2025-02-27,603189,,14,83,115,choppy
2025-02-27,600105,,14,58,115,choppy
2025-02-27,688258,,12,91,115,choppy
2025-02-27,300148,,14,53,115,choppy
2025-02-27,300352,,14,66,115,choppy
2025-02-27,000062,,14,94,115,choppy
2025-02-27,300134,,14,67,115,choppy
2025-02-27,300212,,14,86,115,choppy
2025-02-27,002268,,13,57,115,choppy
2025-02-28,603189,,14,81,115,choppy
2025-02-28,600105,,14,58,115,choppy
2025-02-28,688258,,12,89,115,choppy
2025-02-28,300148,,14,56,115,choppy
2025-02-28,300352,,14,66,115,choppy
2025-02-28,000062,,14,94,115,choppy
2025-02-28,300134,,14,70,115,choppy
2025-02-28,300212,,14,83,115,choppy
2025-02-28,300730,,13,82,115,choppy
2025-03-03,603189,,14,80,115,choppy
2025-03-03,002806,,14,60,115,choppy
2025-03-03,600105,,14,57,115,choppy
2025-03-03,688258,,13,89,115,choppy
2025-03-03,300148,,14,56,115,choppy
2025-03-03,300352,,14,65,115,choppy
2025-03-03,301013,,12,61,115,choppy
2025-03-03,300134,,14,70,115,choppy
2025-03-03,000062,,14,93,115,choppy
2025-03-03,300212,,14,52,115,choppy
2025-03-03,300730,,13,81,115,choppy
2025-03-04,603189,,14,82,115,choppy
2025-03-04,600105,,14,56,115,choppy
2025-03-04,688258,,12,90,115,choppy
2025-03-04,300352,,14,65,115,choppy
2025-03-04,300709,,13,89,115,choppy
2025-03-04,000062,,14,90,115,choppy
2025-03-04,301013,,12,59,115,choppy
2025-03-04,600114,,13,77,115,choppy
2025-03-05,300148,,14,52,115,choppy
2025-03-05,300352,,14,60,115,choppy
2025-03-05,300709,,13,93,115,choppy
2025-03-05,300134,,14,66,115,choppy
2025-03-05,301013,,12,61,115,choppy
2025-03-05,600114,,13,80,115,choppy
2025-03-06,000555,,12,82,115,choppy
2025-03-06,603189,,14,80,115,choppy
2025-03-06,688258,,13,89,115,choppy
2025-03-06,300352,,14,64,115,choppy
2025-03-06,300709,,13,91,115,choppy
2025-03-06,301013,,12,56,115,choppy
2025-03-06,002268,,14,61,115,choppy
2025-03-06,600114,,13,78,115,choppy
2025-03-07,000555,,14,73,115,choppy
2025-03-07,300523,,14,90,115,choppy
2025-03-07,300352,,14,59,115,choppy
2025-03-07,300709,,13,94,115,choppy
2025-03-07,301013,,12,61,115,choppy
2025-03-07,002268,,14,60,115,choppy
2025-03-07,600114,,13,81,115,choppy
2025-03-07,300730,,13,53,115,choppy
2025-03-10,002806,,14,60,115,choppy
2025-03-10,300709,,13,94,115,choppy
2025-03-10,002547,,14,81,115,choppy
2025-03-10,002713,,13,57,115,choppy
2025-03-10,600114,,13,81,115,choppy
2025-03-11,002806,,14,59,115,choppy
2025-03-11,300709,,13,93,115,choppy
2025-03-11,002713,,12,57,115,choppy
2025-03-11,002547,,14,79,115,choppy
2025-03-11,600114,,13,80,115,choppy
2025-03-12,002806,,14,59,115,choppy
2025-03-12,300976,,14,52,115,choppy
2025-03-12,300709,,13,93,115,choppy
2025-03-12,002396,,14,74,115,choppy
2025-03-12,002713,,12,58,115,choppy
2025-03-12,002547,,14,80,115,choppy
2025-03-12,301013,,12,60,115,choppy
2025-03-12,600114,,13,80,115,choppy
2025-03-18,002806,,14,61,115,choppy
2025-03-18,600105,,12,60,115,choppy
2025-03-18,300709,,13,93,115,choppy
2025-03-18,002547,,14,77,115,choppy
2025-03-18,301013,,12,61,115,choppy
2025-03-18,600114,,13,80,115,choppy
2025-03-18,300438,,14,58,115,choppy
2025-03-19,002806,,14,59,115,choppy
2025-03-19,300972,,13,81,115,choppy
2025-03-19,600105,,12,60,115,choppy
2025-03-19,300709,,13,93,115,choppy
2025-03-19,600114,,13,80,115,choppy
2025-03-20,002806,,14,59,115,choppy
2025-03-20,600105,,14,61,115,choppy
2025-03-20,300709,,13,93,115,choppy
2025-03-20,002547,,14,78,115,choppy
2025-03-20,600114,,13,80,115,choppy
2025-04-28,000713,,14,87,115,strong
2025-04-28,300197,,14,70,115,strong
2025-04-28,600704,,13,70,115,strong
2025-04-28,001219,,14,94,115,strong
2025-04-28,603565,,14,75,115,strong
2025-04-28,002719,,13,73,115,strong
2025-04-28,000582,,13,53,115,strong
2025-04-28,600866,,13,78,115,strong
2025-04-28,600222,,14,67,115,strong
2025-04-28,000902,,14,95,115,strong
2025-04-28,601083,,14,79,115,strong
2025-04-28,600017,,13,65,115,strong
2025-04-28,000972,,14,69,115,strong
2025-04-28,603813,,14,79,115,strong
2025-04-28,603359,,13,94,115,strong
2025-04-28,300486,,14,81,115,strong
2025-04-28,301058,,14,89,115,strong
2025-04-28,603319,,14,77,115,strong
2025-04-28,600180,,14,84,115,strong
2025-04-28,600265,,13,75,115,strong
2025-04-28,002114,,14,86,115,strong
2025-04-28,002183,,14,91,115,strong
2025-04-28,301029,,13,80,115,strong
2025-04-28,002419,,14,79,115,strong
2025-04-28,002768,,14,81,115,strong
2025-04-28,600267,,14,73,115,strong
2025-04-28,002041,,14,87,115,strong
2025-04-28,000716,,14,90,115,strong
2025-04-28,601609,,14,77,115,strong
2025-04-28,000599,,14,83,115,strong
2025-04-28,601880,,13,82,115,strong
2025-04-28,603967,,14,79,115,strong
2025-04-28,688526,,13,81,115,strong
2025-04-28,002717,,13,90,115,strong
2025-04-28,300119,,14,77,115,strong
2025-04-28,600226,,14,75,115,strong
2025-04-28,002314,,14,84,115,strong
2025-04-29,000713,,14,94,115,strong
2025-04-29,300197,,14,70,115,strong
2025-04-29,600704,,13,79,115,strong
2025-04-29,301591,,13,63,115,strong
2025-04-29,001219,,14,93,115,strong
2025-04-29,002719,,14,89,115,strong
2025-04-29,301428,,14,58,115,strong
2025-04-29,601952,,14,66,115,strong
2025-04-29,600222,,14,71,115,strong
2025-04-29,000902,,14,95,115,strong
2025-04-29,601083,,14,63,115,strong
2025-04-29,600017,,13,66,115,strong
2025-04-29,000972,,14,74,115,strong
2025-04-29,301058,,14,65,115,strong
2025-04-29,600180,,14,65,115,strong
2025-04-29,600265,,13,74,115,strong
2025-04-29,002114,,14,90,115,strong
2025-04-29,002183,,13,88,115,strong
2025-04-29,301029,,14,64,115,strong
2025-04-29,002419,,14,89,115,strong
2025-04-29,688606,,13,87,115,strong
2025-04-29,600267,,14,89,115,strong
2025-04-29,300972,,14,89,115,strong
2025-04-29,600084,,14,68,115,strong
2025-04-29,002041,,14,62,115,strong
2025-04-29,000716,,13,89,115,strong
2025-04-29,601609,,14,64,115,strong
2025-04-29,000599,,14,93,115,strong
2025-04-29,002831,,14,58,115,strong
2025-04-29,601880,,13,68,115,strong
2025-04-29,603967,,14,93,115,strong
2025-04-29,688526,,13,61,115,strong
2025-04-29,002695,,14,88,115,strong
2025-04-29,300119,,14,91,115,strong
2025-04-29,002717,,13,89,115,strong
2025-04-29,600226,,14,85,115,strong
2025-04-30,000998,,14,64,115,strong
2025-04-30,000713,,14,94,115,strong
2025-04-30,300197,,14,73,115,strong
2025-04-30,600704,,14,85,115,strong
2025-04-30,301591,,13,63,115,strong
2025-04-30,603718,,14,59,115,strong
2025-04-30,001219,,14,93,115,strong
2025-04-30,002719,,13,90,115,strong
2025-04-30,601952,,14,69,115,strong
2025-04-30,600866,,14,94,115,strong
2025-04-30,600712,,14,88,115,strong
2025-04-30,600222,,14,74,115,strong
2025-04-30,000902,,14,95,115,strong
2025-04-30,601083,,13,62,115,strong
2025-04-30,600017,,13,67,115,strong
2025-04-30,000972,,14,80,115,strong
2025-04-30,603359,,14,90,115,strong
2025-04-30,600597,,14,76,115,strong
2025-04-30,301058,,14,65,115,strong
2025-04-30,600338,,14,58,115,strong
2025-04-30,600180,,14,83,115,strong
2025-04-30,002114,,14,90,115,strong
2025-04-30,002187,,14,88,115,strong
2025-04-30,002183,,13,90,115,strong
2025-04-30,301029,,14,64,115,strong
2025-04-30,603825,,13,87,115,strong
2025-04-30,002419,,14,90,115,strong
2025-04-30,600515,,14,61,115,strong
2025-04-30,600267,,14,89,115,strong
2025-04-30,300972,,14,91,115,strong
2025-04-30,600693,,14,88,115,strong
2025-04-30,600084,,14,71,115,strong
2025-04-30,002041,,14,92,115,strong
2025-04-30,000716,,13,89,115,strong
2025-04-30,601609,,14,64,115,strong
2025-04-30,603231,,13,64,115,strong
2025-04-30,000599,,14,93,115,strong
2025-04-30,601880,,13,69,115,strong
2025-04-30,600887,,14,61,115,strong
2025-04-30,001979,,14,70,115,strong
2025-04-30,603967,,14,93,115,strong
2025-04-30,688526,,13,61,115,strong
2025-04-30,002717,,14,90,115,strong
2025-05-06,000998,,14,64,115,strong
2025-05-06,000713,,14,94,115,strong
2025-05-06,300197,,12,73,115,strong
2025-05-06,603566,,13,57,115,strong
2025-05-06,000301,,14,59,115,strong
2025-05-06,600704,,13,89,115,strong
2025-05-06,301591,,13,63,115,strong
2025-05-06,600195,,13,57,115,strong
2025-05-06,603718,,14,61,115,strong
2025-05-06,001219,,14,93,115,strong
2025-05-06,002719,,14,92,115,strong
2025-05-06,601952,,14,71,115,strong
2025-05-06,600222,,14,77,115,strong
2025-05-06,000902,,14,95,115,strong
2025-05-06,600017,,13,68,115,strong
2025-05-06,000972,,14,83,115,strong
2025-05-06,600597,,13,67,115,strong
2025-05-06,301058,,14,95,115,strong
2025-05-06,603319,,14,94,115,strong
2025-05-06,600180,,14,87,115,strong
2025-05-06,002114,,14,90,115,strong
2025-05-06,002183,,13,91,115,strong
2025-05-06,301029,,14,94,115,strong
2025-05-06,002419,,14,90,115,strong
2025-05-06,605020,,14,59,115,strong
2025-05-06,300972,,14,92,115,strong
2025-05-06,600267,,13,87,115,strong
2025-05-06,600084,,13,72,115,strong
2025-05-06,002041,,14,91,115,strong
2025-05-06,000716,,13,89,115,strong
2025-05-06,601609,,14,94,115,strong
2025-05-06,603231,,13,64,115,strong
2025-05-06,000599,,13,92,115,strong
2025-05-06,601678,,14,84,115,strong
2025-05-06,601880,,13,69,115,strong
2025-05-06,688526,,13,90,115,strong
2025-05-06,002717,,14,90,115,strong
2025-05-06,600176,,14,94,115,strong
2025-05-07,000998,,14,64,115,strong
2025-05-07,300197,,12,73,115,strong
2025-05-07,000301,,14,92,115,strong
2025-05-07,600704,,13,90,115,strong
2025-05-07,301591,,13,64,115,strong
2025-05-07,600596,,14,64,115,strong
2025-05-07,001219,,14,90,115,strong
2025-05-07,002719,,13,89,115,strong
2025-05-07,601952,,14,74,115,strong
2025-05-07,600222,,14,75,115,strong
2025-05-07,000902,,14,94,115,strong
2025-05-07,000972,,14,82,115,strong
2025-05-07,603728,,14,91,115,strong
2025-05-07,600597,,14,70,115,strong
2025-05-07,603319,,13,94,115,strong
2025-05-07,600180,,14,88,115,strong
2025-05-07,002114,,13,88,115,strong
2025-05-07,002183,,13,89,115,strong
2025-05-07,600114,,13,77,115,strong
2025-05-07,002419,,12,87,115,strong
2025-05-07,300972,,14,90,115,strong
2025-05-07,600084,,13,72,115,strong
2025-05-07,002041,,13,92,115,strong
2025-05-07,300709,,14,91,115,strong
2025-05-07,601609,,13,94,115,strong
2025-05-07,603231,,14,64,115,strong
2025-05-07,000716,,13,88,115,strong
2025-05-07,601678,,14,91,115,strong
2025-05-07,688017,,13,90,115,strong
2025-05-07,002717,,14,88,115,strong
2025-05-07,600176,,14,95,115,strong
2025-05-08,300747,,13,89,115,strong
2025-05-08,301236,,14,92,115,strong
2025-05-08,300124,,12,86,115,strong
2025-05-08,301591,,13,64,115,strong
2025-05-08,002439,,13,58,115,strong
2025-05-08,688258,,14,89,115,strong
2025-05-08,301178,,14,89,115,strong
2025-05-08,300486,,13,89,115,strong
2025-05-08,603728,,14,94,115,strong
2025-05-08,603039,,12,90,115,strong
2025-05-08,603319,,13,94,115,strong
2025-05-08,688456,,12,88,115,strong
2025-05-08,600114,,13,80,115,strong
2025-05-08,300290,,12,87,115,strong
2025-05-08,300709,,14,94,115,strong
2025-05-08,601609,,13,94,115,strong
2025-05-08,301013,,12,61,115,strong
2025-05-08,688017,,13,93,115,strong
2025-05-08,600176,,14,95,115,strong
2025-05-08,688609,,14,92,115,strong
2025-05-09,002896,,12,92,115,strong
2025-05-09,301236,,14,88,115,strong
2025-05-09,002851,,14,88,115,strong
2025-05-09,301591,,14,95,115,strong
2025-05-09,301133,,14,60,115,strong
2025-05-09,600105,,14,58,115,strong
2025-05-09,603728,,14,94,115,strong
2025-05-09,603319,,14,95,115,strong
2025-05-09,600114,,13,80,115,strong
2025-05-09,002806,,13,83,115,strong
2025-05-09,688685,,14,89,115,strong
2025-05-09,300553,,14,89,115,strong
2025-05-09,300709,,13,93,115,strong
2025-05-09,601609,,14,95,115,strong
2025-05-09,000601,,14,94,115,strong
2025-05-09,301013,,12,61,115,strong
2025-05-09,688017,,13,93,115,strong
2025-05-09,300438,,14,92,115,strong
2025-05-09,300863,,12,88,115,strong
2025-05-09,603344,,14,90,115,strong
2025-05-09,600176,,14,95,115,strong
2025-05-09,301379,,14,88,115,strong
2025-05-12,002896,,12,92,115,strong
2025-05-12,301236,,14,89,115,strong
2025-05-12,002851,,14,89,115,strong
2025-05-12,301591,,14,95,115,strong
2025-05-12,301133,,14,60,115,strong
2025-05-12,600105,,14,58,115,strong
2025-05-12,603728,,12,92,115,strong
2025-05-12,603319,,13,94,115,strong
2025-05-12,600114,,13,80,115,strong
2025-05-12,002806,,13,84,115,strong
2025-05-12,002735,,14,92,115,strong
2025-05-12,300709,,14,94,115,strong
2025-05-12,601609,,13,94,115,strong
2025-05-12,000601,,14,94,115,strong
2025-05-12,301013,,12,61,115,strong
2025-05-12,688017,,13,93,115,strong
2025-05-12,300438,,14,92,115,strong
2025-05-12,603344,,14,91,115,strong
2025-05-12,301379,,14,89,115,strong
2025-05-13,688345,,13,89,115,strong
2025-05-13,301236,,14,84,115,strong
2025-05-13,002851,,14,90,115,strong
2025-05-13,000301,,14,88,115,strong
2025-05-13,600500,,14,58,115,strong
2025-05-13,301591,,14,95,115,strong
2025-05-13,301133,,14,62,115,strong
2025-05-13,600105,,14,60,115,strong
2025-05-13,603728,,14,88,115,strong
2025-05-13,603319,,14,89,115,strong
2025-05-13,301029,,14,95,115,strong
2025-05-13,600114,,13,80,115,strong
2025-05-13,300068,,14,90,115,strong
2025-05-13,002806,,13,84,115,strong
2025-05-13,301107,,14,88,115,strong
2025-05-13,601609,,14,89,115,strong
2025-05-13,000601,,14,88,115,strong
2025-05-13,301013,,12,61,115,strong
2025-05-13,601678,,14,78,115,strong
2025-05-13,688017,,13,87,115,strong
2025-05-13,300438,,14,90,115,strong
2025-05-13,300863,,13,85,115,strong
2025-05-13,301379,,14,84,115,strong
2025-05-14,600500,,14,74,115,strong
2025-05-14,301591,,14,88,115,strong
2025-05-14,301133,,13,51,115,strong
2025-05-14,600717,,13,63,115,strong
2025-05-14,600105,,14,56,115,strong
2025-05-14,603728,,14,88,115,strong
2025-05-14,603319,,14,88,115,strong
2025-05-14,301029,,14,94,115,strong
2025-05-14,600114,,13,80,115,strong
2025-05-14,300068,,14,86,115,strong
2025-05-14,600322,,14,67,115,strong
2025-05-14,002806,,13,83,115,strong
2025-05-14,600082,,13,83,115,strong
2025-05-14,301107,,14,88,115,strong
2025-05-14,601609,,14,88,115,strong
2025-05-14,000601,,14,88,115,strong
2025-05-14,688205,,14,84,115,strong
2025-05-14,601678,,13,80,115,strong
2025-05-14,301013,,12,56,115,strong
2025-05-14,688017,,13,87,115,strong
2025-05-14,300438,,13,85,115,strong
2025-05-14,300863,,13,81,115,strong
2025-05-14,603344,,13,83,115,strong
2025-05-15,688345,,13,90,115,strong
2025-05-15,002896,,14,88,115,strong
2025-05-15,600500,,14,75,115,strong
2025-05-15,301591,,14,88,115,strong
2025-05-15,301133,,14,56,115,strong
2025-05-15,301282,,12,82,115,strong
2025-05-15,600717,,13,63,115,strong
2025-05-15,600987,,14,62,115,strong
2025-05-15,688433,,13,85,115,strong
2025-05-15,600105,,14,58,115,strong
2025-05-15,300976,,13,85,115,strong
2025-05-15,603728,,14,88,115,strong
2025-05-15,300221,,14,86,115,strong
2025-05-15,603319,,14,88,115,strong
2025-05-15,688170,,13,84,115,strong
2025-05-15,301029,,14,88,115,strong
2025-05-15,002669,,14,86,115,strong
2025-05-15,600114,,13,80,115,strong
2025-05-15,300068,,14,85,115,strong
2025-05-15,600322,,14,63,115,strong
2025-05-15,002134,,13,83,115,strong
2025-05-15,002806,,13,72,115,strong
2025-05-15,600082,,13,78,115,strong
2025-05-15,300709,,14,88,115,strong
2025-05-15,601609,,13,79,115,strong
2025-05-15,000601,,14,73,115,strong
2025-05-15,301013,,12,58,115,strong
2025-05-15,688181,,13,81,115,strong
2025-05-15,688017,,13,87,115,strong
2025-05-15,300438,,13,84,115,strong
2025-05-15,300863,,13,82,115,strong
2025-05-15,603344,,14,83,115,strong
2025-05-15,605566,,13,87,115,strong
2025-05-15,300848,,14,82,115,strong
2025-05-15,001217,,14,82,115,strong
2025-05-16,688345,,13,90,115,strong
2025-05-16,002896,,14,88,115,strong
2025-05-16,600500,,14,77,115,strong
2025-05-16,301591,,13,87,115,strong
2025-05-16,301133,,14,80,115,strong
2025-05-16,600800,,14,71,115,strong
2025-05-16,600717,,13,54,115,strong
2025-05-16,301282,,13,85,115,strong
2025-05-16,688433,,13,83,115,strong
2025-05-16,600105,,14,60,115,strong
2025-05-16,300976,,13,83,115,strong
2025-05-16,603728,,14,88,115,strong
2025-05-16,300221,,14,84,115,strong
2025-05-16,603319,,14,88,115,strong
2025-05-16,001287,,14,90,115,strong
2025-05-16,301029,,14,88,115,strong
2025-05-16,002669,,14,83,115,strong
2025-05-16,600114,,13,80,115,strong
2025-05-16,300068,,13,84,115,strong
2025-05-16,605020,,13,86,115,strong
2025-05-16,002806,,13,65,115,strong
2025-05-16,600322,,14,57,115,strong
2025-05-16,002134,,13,81,115,strong
2025-05-16,301107,,13,87,115,strong
2025-05-16,603341,,14,54,115,strong
2025-05-16,002735,,14,91,115,strong
2025-05-16,002364,,13,84,115,strong
2025-05-16,601609,,13,73,115,strong
2025-05-16,000601,,13,57,115,strong
2025-05-16,601678,,13,70,115,strong
2025-05-16,301013,,12,60,115,strong
2025-05-16,688017,,13,87,115,strong
2025-05-16,300438,,14,85,115,strong
2025-05-16,300863,,13,69,115,strong
2025-05-16,603344,,14,83,115,strong
2025-05-19,688345,,13,86,115,strong
2025-05-19,002896,,14,58,115,strong
2025-05-19,301236,,14,83,115,strong
2025-05-19,002851,,13,82,115,strong
2025-05-19,300124,,13,83,115,strong
2025-05-19,301591,,14,88,115,strong
2025-05-19,301133,,14,92,115,strong
2025-05-19,301282,,13,80,115,strong
2025-05-19,688433,,13,84,115,strong
2025-05-19,600105,,14,60,115,strong
2025-05-19,300976,,13,65,115,strong
2025-05-19,603728,,14,58,115,strong
2025-05-19,300221,,13,73,115,strong
2025-05-19,603319,,14,82,115,strong
2025-05-19,001287,,14,90,115,strong
2025-05-19,688170,,14,73,115,strong
2025-05-19,301029,,13,87,115,strong
2025-05-19,600114,,13,80,115,strong
2025-05-19,300068,,13,86,115,strong
2025-05-19,002806,,13,58,115,strong
2025-05-19,300627,,13,83,115,strong
2025-05-19,301107,,14,88,115,strong
2025-05-19,002364,,13,86,115,strong
2025-05-19,300709,,14,88,115,strong
2025-05-19,601609,,13,66,115,strong
2025-05-19,000601,,13,57,115,strong
2025-05-19,301013,,12,60,115,strong
2025-05-19,688017,,13,87,115,strong
2025-05-19,300863,,13,55,115,strong
2025-05-19,603344,,14,82,115,strong
2025-05-19,301379,,14,78,115,strong
2025-05-20,002896,,14,58,115,strong
2025-05-20,002851,,13,74,115,strong
2025-05-20,301236,,13,51,115,strong
2025-05-20,300124,,13,83,115,strong
2025-05-20,301591,,14,94,115,strong
2025-05-20,301133,,14,91,115,strong
2025-05-20,600105,,14,59,115,strong
2025-05-20,603728,,14,58,115,strong
2025-05-20,603319,,13,57,115,strong
2025-05-20,001287,,14,90,115,strong
2025-05-20,301029,,13,76,115,strong
2025-05-20,000700,,14,65,115,strong
2025-05-20,600114,,13,80,115,strong
2025-05-20,300068,,13,68,115,strong
2025-05-20,300627,,13,72,115,strong
2025-05-20,301107,,13,87,115,strong
2025-05-20,300709,,14,88,115,strong
2025-05-20,601609,,13,59,115,strong
2025-05-20,301196,,14,53,115,strong
2025-05-20,301013,,12,59,115,strong
2025-05-20,688017,,13,57,115,strong
2025-05-20,300438,,13,57,115,strong
2025-05-20,002265,,13,66,115,strong
2025-05-20,301379,,14,52,115,strong
2025-05-20,300735,,14,83,115,strong
2025-05-20,002189,,14,69,115,strong
2025-05-21,002896,,14,56,115,choppy
2025-05-21,002723,,13,68,115,choppy
2025-05-21,002851,,13,52,115,choppy
2025-05-21,301236,,13,52,115,choppy
2025-05-21,300124,,13,63,115,choppy
2025-05-21,301591,,14,88,115,choppy
2025-05-21,301133,,14,90,115,choppy
2025-05-21,300735,,14,63,115,choppy
2025-05-21,600105,,14,56,115,choppy
2025-05-21,600698,,14,94,115,choppy
2025-05-21,603728,,13,55,115,choppy
2025-05-21,603319,,14,68,115,choppy
2025-05-21,001287,,14,90,115,choppy
2025-05-21,301029,,13,57,115,choppy
2025-05-21,000700,,14,69,115,choppy
2025-05-21,600114,,13,79,115,choppy
2025-05-21,300627,,13,53,115,choppy
2025-05-21,301107,,14,69,115,choppy
2025-05-21,002364,,13,56,115,choppy
2025-05-21,300709,,13,85,115,choppy
2025-05-21,601609,,13,57,115,choppy
2025-05-21,301196,,14,55,115,choppy
2025-05-21,301013,,12,56,115,choppy
2025-05-21,688017,,13,55,115,choppy
2025-05-21,300438,,12,55,115,choppy
2025-05-21,301379,,14,53,115,choppy
2025-05-21,002189,,14,85,115,choppy
2025-05-22,002896,,14,57,115,choppy
2025-05-22,002723,,14,61,115,choppy
2025-05-22,002851,,14,63,115,choppy
2025-05-22,301236,,13,52,115,choppy
2025-05-22,300124,,13,54,115,choppy
2025-05-22,301591,,14,72,115,choppy
2025-05-22,301133,,13,83,115,choppy
2025-05-22,301428,,14,54,115,choppy
