code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
600600,青岛啤酒,龙头:600600,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4917,-0.4154,-0.1528,-1.54,49.91,46.37,56.98,✗,✗,✓,✗,✗,-1.95,0,-2.16,-1.29,-3.22,
000848,承德露露,龙头:000848,✗MACD | ✗ZJTJ | ✓KDJ买入,0.0219,0.0672,-0.0906,-1.66,42.2,42.03,42.53,✗,✗,✓,✗,✗,-1.47,0,-2.31,-1.59,-3.36,
601888,中国中免,龙头:601888,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.3897,-2.7592,0.739,-3.1,45.28,37.78,60.29,✗,✗,✓,✗,✗,0.19,0,-4.25,1.46,-1.31,
002481,双塔食品,龙头:002481,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0891,-0.0925,0.0068,-2.46,48.4,46.51,52.2,✗,✗,✓,✗,✗,-1.44,0,-2.14,-1.2,-1.67,
300894,火星人,龙头:300894,✗MACD | ✗ZJTJ,-0.335,-0.2073,-0.2556,-9.94,11.72,15.96,3.23,✗,✗,✗,✗,✗,-3.39,0,-2.75,-5.66,-15.18,
600770,综艺股份,龙头:600770,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1823,-0.0163,-0.3319,-12.67,11.2,10.19,13.21,✗,✗,✓,✗,✗,1.0,0,-1.78,-4.41,-12.91,
002584,西陇科学,龙头:002584,✗MACD | ✗ZJTJ,-0.1124,-0.0115,-0.2017,-7.32,20.49,31.99,-2.5,✗,✗,✗,✗,✗,-0.27,0,-1.33,-6.91,-12.41,
600171,上海贝岭,龙头:600171,✗MACD | ✗ZJTJ,-0.2287,0.1351,-0.7276,-6.44,19.73,33.13,-7.07,✗,✗,✗,✗,✗,1.38,0,-5.81,-9.68,-9.94,
002135,东南网架,龙头:002135,✗MACD | ✗ZJTJ,-0.1511,0.0714,-0.4451,-13.03,10.62,15.67,0.52,✗,✗,✗,✗,✗,-1.63,0,0.14,-8.59,-19.64,
600268,国电南自,龙头:600268,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.418,-0.3045,-0.2269,-6.59,24.64,20.89,32.16,✗,✗,✓,✗,✗,-1.74,0,-0.8,1.27,-7.63,
001210,金房能源,龙头:001210,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.9164,2.3028,1.2272,22.79,80.75,73.52,95.21,✓,✓,✓,✗,✓,-2.6,2,17.86,25.48,15.62,
300629,新劲刚,龙头:300629,✗MACD | ✗ZJTJ,-0.5728,-0.0638,-1.018,-11.39,12.45,19.26,-1.16,✗,✗,✗,✗,✗,-0.27,0,-2.83,-8.25,-16.54,
600371,万向德农,龙头:600371,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.279,-0.233,-0.092,-7.03,19.65,19.63,19.69,✗,✗,✓,✗,✗,-1.34,0,-1.34,-1.99,-8.44,
002222,福晶科技,龙头:002222,✗MACD | ✗ZJTJ,1.7528,4.0625,-4.6194,-6.37,26.15,26.29,25.87,✗,✗,✗,✗,✗,5.71,0,-1.55,-1.25,-8.42,
603611,诺力股份,龙头:603611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4946,-0.4683,-0.0527,-4.11,32.97,26.72,45.46,✗,✗,✓,✗,✗,0.39,0,1.46,1.34,-2.06,
300189,神农种业,龙头:300189,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3635,-0.3647,0.0024,-8.97,23.74,17.99,35.25,✗,✗,✓,✗,✗,0.98,0,0.0,0.39,-7.07,
601126,四方股份,龙头:601126,✗MACD | ✗ZJTJ,5.6065,7.0474,-2.8816,2.1,34.27,41.0,20.81,✗,✗,✗,✗,✗,-0.21,0,-1.8,-7.62,-10.69,
300755,华致酒行,龙头:300755,✗MACD | ✗ZJTJ,0.4511,0.6025,-0.3028,-0.34,28.95,36.42,14.0,✗,✗,✗,✗,✗,-0.45,0,-0.45,-2.5,-10.63,
301071,力量钻石,龙头:301071,✓MACD买入 | ✗ZJTJ,7.4472,6.4806,1.9331,20.48,63.85,67.85,55.85,✓,✗,✗,✗,✗,5.53,0,2.21,9.97,31.04,
002155,湖南黄金,龙头:002155,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.2115,-1.252,0.081,-5.3,48.56,34.16,77.37,✗,✗,✓,✗,✗,-0.62,0,4.94,2.45,-0.12,
002270,华明装备,龙头:002270,✗MACD | ✗ZJTJ,-1.3256,-1.1232,-0.4049,-11.57,8.25,12.83,-0.92,✗,✗,✗,✗,✗,-2.78,0,-7.45,-11.35,-14.69,
605555,德昌股份,龙头:605555,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.147,-0.0591,-0.1758,-3.47,34.49,30.41,42.64,✗,✗,✓,✗,✗,10.01,0,9.13,2.01,-0.31,
002938,鹏鼎控股,龙头:002938,✓MACD买入 | ✗ZJTJ,10.2674,10.1192,0.2963,14.52,51.62,61.34,32.19,✓,✗,✗,✗,✗,-3.21,0,3.13,2.26,20.04,
600980,北矿科技,龙头:600980,✗MACD | ✗ZJTJ,-0.4835,-0.2309,-0.5051,-7.42,20.12,22.28,15.8,✗,✗,✗,✗,✗,1.73,0,1.49,-2.58,-7.37,
605090,九丰能源,龙头:605090,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.8469,-1.2404,-1.2129,-11.68,12.6,10.66,16.49,✗,✗,✓,✗,✗,0.41,0,1.27,-5.03,-11.92,
002001,新 和 成,龙头:002001,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9227,-0.9426,0.0399,-3.6,41.22,29.57,64.53,✗,✗,✓,✗,✗,-0.6,0,2.38,0.7,-1.09,
300432,富临精工,龙头:300432,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4443,-0.2208,-0.4471,-5.35,25.33,22.45,31.11,✗,✗,✓,✗,✗,-1.67,0,3.2,-2.24,-5.84,
300479,神思电子,龙头:300479,✗MACD | ✗ZJTJ,-0.8481,-0.7504,-0.1954,-9.78,11.94,14.73,6.37,✗,✗,✗,✗,✗,-1.35,0,0.0,-3.56,-12.7,
300546,雄帝科技,龙头:300546,✗MACD | ✗ZJTJ,-1.0755,-0.7708,-0.6094,-14.01,8.19,10.1,4.36,✗,✗,✗,✗,✗,-0.82,0,-2.03,-6.32,-18.12,
300570,太辰光,龙头:300570,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,4.9829,6.1073,-2.2488,1.88,46.8,43.42,53.55,✗,✓,✓,✗,✗,4.94,0,2.04,4.22,4.78,
300037,新宙邦,龙头:300037,✓MACD买入 | ✗ZJTJ,2.5097,2.4222,0.1751,5.26,46.19,57.55,23.46,✓,✗,✗,✗,✗,-0.98,0,-3.52,-4.91,4.59,
300423,昇辉科技,龙头:300423,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.419,-0.3634,-0.1112,-11.09,12.33,12.08,12.84,✗,✗,✓,✗,✗,-1.37,0,-1.07,-4.01,-12.69,
002166,莱茵生物,龙头:002166,✗MACD | ✗ZJTJ,-0.1898,-0.1033,-0.1729,-7.24,7.41,11.67,-1.1,✗,✗,✗,✗,✗,-3.09,0,-5.31,-6.99,-12.0,
002878,元隆雅图,龙头:002878,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.82,-0.6806,-0.2788,-9.3,41.08,35.88,51.49,✗,✗,✓,✗,✗,1.07,0,-5.63,5.75,-5.45,
300415,伊之密,龙头:300415,✗MACD | ✗ZJTJ,-0.7394,-0.3012,-0.8763,-11.39,9.66,12.29,4.4,✗,✗,✗,✗,✗,-0.54,0,-0.45,-6.91,-13.77,
000591,太阳能,龙头:000591,✗MACD | ✗ZJTJ,0.0713,0.1046,-0.0666,-1.26,24.99,40.32,-5.66,✗,✗,✗,✗,✗,-2.28,0,-8.4,-7.49,-3.64,
300963,中洲特材,龙头:300963,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7091,-0.5058,-0.4067,-11.2,17.81,15.79,21.84,✗,✗,✓,✗,✗,1.46,0,-0.48,-5.69,-12.69,
300057,万顺新材,龙头:300057,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.1974,0.2561,-0.1174,1.36,55.72,48.69,69.79,✗,✓,✓,✗,✗,-2.3,0,8.51,6.56,-0.67,
002328,新朋股份,龙头:002328,✗MACD | ✗ZJTJ,-0.1097,-0.0046,-0.2101,-4.9,29.23,33.2,21.29,✗,✗,✗,✗,✗,-4.51,0,-2.31,-2.61,-9.69,
000009,中国宝安,龙头:000009,✗MACD | ✗ZJTJ,-0.3665,-0.3356,-0.0619,-7.88,8.84,11.09,4.32,✗,✗,✗,✗,✗,-1.77,0,-2.57,-2.83,-8.5,
300409,道氏技术,龙头:300409,✗MACD | ✗ZJTJ,-1.1065,-0.7594,-0.6941,-11.76,11.91,17.47,0.79,✗,✗,✗,✗,✗,-0.45,0,-1.26,-11.58,-13.28,
603730,岱美股份,龙头:603730,✗MACD | ✗ZJTJ,0.6647,0.7012,-0.073,5.66,46.15,61.5,15.46,✗,✗,✗,✗,✗,-0.88,0,-3.96,-8.03,5.64,
603026,石大胜华,龙头:603026,✗MACD | ✗ZJTJ,-2.709,-0.8869,-3.6442,-10.61,9.08,10.67,5.92,✗,✗,✗,✗,✗,-0.81,0,-1.01,-4.52,-14.01,
600366,宁波韵升,龙头:600366,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1208,-0.0145,-0.2127,-4.44,34.18,31.18,40.17,✗,✗,✓,✗,✗,2.26,0,3.09,-1.25,-2.84,
600230,沧州大化,龙头:600230,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9947,-0.9374,-0.1146,-9.51,21.08,15.81,31.62,✗,✗,✓,✗,✗,0.6,0,3.34,0.66,-9.7,
002416,爱施德,龙头:002416,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5916,-0.4528,-0.2775,-11.49,13.54,10.79,19.04,✗,✗,✓,✗,✗,2.44,0,-0.28,-6.08,-9.71,
603507,振江股份,龙头:603507,✗MACD | ✗ZJTJ,-1.5188,-0.7285,-1.5806,-11.8,7.15,10.76,-0.08,✗,✗,✗,✗,✗,-1.04,0,-2.36,-2.99,-17.75,
300031,宝通科技,龙头:300031,✗MACD | ✗ZJTJ,0.3611,0.6862,-0.6501,-3.57,19.78,31.48,-3.61,✗,✗,✗,✗,✗,0.64,0,0.73,-4.59,-12.39,
600549,厦门钨业,龙头:600549,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.7677,-1.5007,1.4658,4.36,70.06,55.8,98.58,✗,✓,✓,✗,✗,7.53,0,10.37,16.39,17.92,
002975,博杰股份,龙头:002975,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,15.4465,14.0115,2.8702,22.51,77.96,75.39,83.09,✓,✓,✓,✗,✓,-0.39,2,2.56,21.24,24.29,
002142,宁波银行,龙头:002142,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1539,-0.1281,-0.0517,-0.68,58.29,43.27,88.33,✗,✗,✓,✗,✗,-1.14,0,0.68,1.83,-0.22,
003025,思进智能,龙头:003025,✗MACD | ✗ZJTJ,0.1694,0.2708,-0.2027,-1.69,20.61,35.58,-9.33,✗,✗,✗,✗,✗,-3.19,0,-1.79,-9.11,-9.85,
002797,第一创业,龙头:002797,✗MACD | ✗ZJTJ,-0.1878,-0.1199,-0.1358,-7.1,6.55,10.98,-2.32,✗,✗,✗,✗,✗,-2.02,0,-3.0,-5.56,-8.74,
300049,福瑞医科,龙头:300049,✗MACD | ✗ZJTJ,-3.174,-1.9752,-2.3977,-17.87,6.15,10.67,-2.88,✗,✗,✗,✗,✗,-0.41,0,-3.02,-6.62,-25.39,
002989,中天精装,龙头:002989,✗MACD | ✗ZJTJ,-0.0823,0.6189,-1.4024,-9.64,14.09,15.81,10.65,✗,✗,✗,✗,✗,4.37,0,-1.52,-7.3,-15.86,
603777,来伊份,龙头:603777,✗MACD | ✗ZJTJ,0.2578,0.6934,-0.8713,-7.33,13.59,17.83,5.1,✗,✗,✗,✗,✗,0.52,0,-3.11,-7.72,-11.61,
603212,赛伍技术,龙头:603212,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.3233,0.2817,0.0832,4.25,59.42,50.5,77.26,✓,✓,✓,✗,✓,1.88,1,8.85,3.35,7.8,
002799,环球印务,龙头:002799,✗MACD | ✗ZJTJ,-0.2818,-0.1694,-0.2249,-10.22,12.48,14.75,7.95,✗,✗,✗,✗,✗,-2.14,0,-1.88,-3.69,-14.82,
603089,正裕工业,龙头:603089,✗MACD | ✗ZJTJ,-0.4366,-0.3735,-0.1264,-7.78,16.76,19.41,11.47,✗,✗,✗,✗,✗,-1.53,0,0.19,-5.25,-8.94,
603191,望变电气,龙头:603191,✗MACD | ✗ZJTJ,0.0075,0.0823,-0.1497,-1.8,31.01,38.14,16.75,✗,✗,✗,✗,✗,-4.04,0,-7.73,-1.94,-13.32,
002105,信隆健康,龙头:002105,✗MACD | ✗ZJTJ,-0.1765,-0.1096,-0.1339,-8.08,12.8,16.7,5.02,✗,✗,✗,✗,✗,-0.85,0,-1.69,-2.68,-11.31,
002579,中京电子,龙头:002579,✓MACD买入 | ✗ZJTJ | ✓KDJ买入,1.6656,0.9946,1.3418,33.69,83.44,81.84,86.63,✓,✗,✓,✗,✗,-6.31,0,13.41,17.59,50.43,
600571,信雅达,龙头:600571,✗MACD | ✗ZJTJ,-0.4844,-0.4082,-0.1523,-7.88,14.24,17.25,8.23,✗,✗,✗,✗,✗,-1.65,0,-2.91,-1.39,-11.27,
000978,桂林旅游,龙头:000978,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.1127,-0.1656,0.1058,0.78,69.79,69.75,69.89,✗,✓,✓,✗,✗,1.22,0,-0.45,0.61,2.32,
000011,深物业A,龙头:000011,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2347,-0.2325,-0.0044,-4.2,30.44,25.03,41.24,✗,✗,✓,✗,✗,-1.75,0,-0.54,1.25,-5.06,
603733,仙鹤股份,龙头:603733,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.6123,0.1444,0.9358,12.56,81.81,69.35,106.72,✓,✓,✓,✗,✓,3.46,2,11.25,6.85,21.11,
300998,宁波方正,龙头:300998,✗MACD | ✗ZJTJ,0.3154,0.6766,-0.7225,-3.75,29.84,43.75,2.02,✗,✗,✗,✗,✗,-1.2,0,-5.84,-9.63,-6.74,
603912,佳力图,龙头:603912,✗MACD | ✗ZJTJ,-0.4281,-0.1665,-0.5233,-15.39,11.97,13.11,9.69,✗,✗,✗,✗,✗,0.45,0,-1.53,-6.05,-20.83,
002079,苏州固锝,龙头:002079,✗MACD | ✗ZJTJ,0.3314,0.4977,-0.3327,-1.87,19.38,31.22,-4.29,✗,✗,✗,✗,✗,1.41,0,-1.85,-9.75,-5.42,
002956,西麦食品,龙头:002956,✗MACD | ✗ZJTJ,0.2994,0.3787,-0.1585,0.61,61.27,63.15,57.51,✗,✗,✗,✗,✗,-3.47,0,-3.83,-5.29,-0.94,
603266,天龙股份,龙头:603266,✗MACD | ✗ZJTJ,-0.328,-0.0718,-0.5124,-7.47,16.06,22.06,4.06,✗,✗,✗,✗,✗,2.08,0,0.7,-3.21,-8.34,
300073,当升科技,龙头:300073,✗MACD | ✗ZJTJ,-0.9978,-0.2749,-1.4457,-7.13,13.24,17.31,5.1,✗,✗,✗,✗,✗,-0.77,0,-3.15,-6.55,-10.11,
301155,海力风电,龙头:301155,✗MACD | ✗ZJTJ,-1.7252,-0.8621,-1.7261,-9.87,11.35,21.78,-9.51,✗,✗,✗,✗,✗,-4.36,0,-8.32,-12.2,-17.15,
300508,维宏股份,龙头:300508,✗MACD | ✗ZJTJ,1.2063,1.9041,-1.3957,-3.6,20.46,29.3,2.78,✗,✗,✗,✗,✗,-1.9,0,0.75,-9.95,-14.05,
300275,梅安森,龙头:300275,✗MACD | ✗ZJTJ,-0.3949,-0.2908,-0.2082,-9.35,16.18,27.51,-6.47,✗,✗,✗,✗,✗,-1.05,0,-2.39,-5.91,-5.43,
000026,飞亚达,龙头:000026,✗MACD | ✗ZJTJ,1.3568,1.6052,-0.4968,3.19,25.98,41.75,-5.54,✗,✗,✗,✗,✗,-0.04,0,-6.56,-0.93,2.66,
002463,沪电股份,龙头:002463,✓MACD买入 | ✗ZJTJ,8.736,7.7072,2.0577,13.67,74.61,75.49,72.86,✓,✗,✗,✗,✗,-0.92,0,-1.7,1.18,25.31,
600867,通化东宝,龙头:600867,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2643,-0.2744,0.0202,-3.31,47.27,36.91,67.98,✗,✗,✓,✗,✗,-1.76,0,-0.71,0.85,-2.68,
300530,领湃科技,龙头:300530,✗MACD | ✗ZJTJ,-1.0152,-0.7865,-0.4575,-10.53,12.53,16.17,5.24,✗,✗,✗,✗,✗,-4.82,0,-6.62,-11.2,-14.13,
002460,赣锋锂业,龙头:002460,✗MACD | ✗ZJTJ | ✓KDJ买入,-3.114,-2.0283,-2.1715,-10.82,14.2,13.32,15.94,✗,✗,✓,✗,✗,-0.28,0,-3.76,-6.15,-10.86,
603385,惠达卫浴,龙头:603385,✗MACD | ✗ZJTJ,-0.2168,-0.1699,-0.0938,-7.75,17.73,19.78,13.62,✗,✗,✗,✗,✗,-2.75,0,-1.57,-1.57,-10.44,
300787,海能实业,龙头:300787,✗MACD | ✗ZJTJ,-0.3841,-0.3268,-0.1146,-7.49,21.94,25.24,15.33,✗,✗,✗,✗,✗,-1.74,0,1.16,-5.13,-8.74,
002182,宝武镁业,龙头:002182,✗MACD | ✗ZJTJ,-0.4899,-0.3764,-0.227,-7.49,19.8,22.26,14.87,✗,✗,✗,✗,✗,0.42,0,0.91,-4.57,-7.21,
000519,中兵红箭,龙头:000519,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.5074,0.2849,0.445,8.79,72.55,67.94,81.78,✓,✓,✓,✗,✓,4.07,2,2.8,11.34,15.68,
300223,北京君正,龙头:300223,✗MACD | ✗ZJTJ,5.9205,6.5966,-1.3522,3.35,37.91,47.37,18.97,✗,✗,✗,✗,✗,1.47,0,-8.32,-9.78,1.73,
003009,中天火箭,龙头:003009,✗MACD | ✗ZJTJ | ✓KDJ买入,-2.6904,-1.7855,-1.8098,-12.57,14.11,11.14,20.05,✗,✗,✓,✗,✗,1.93,0,1.58,-2.01,-13.02,
300659,中孚信息,龙头:300659,✗MACD | ✗ZJTJ,-0.529,-0.4204,-0.2172,-9.54,12.72,13.49,11.16,✗,✗,✗,✗,✗,-1.51,0,0.54,-1.69,-11.92,
688297,中无人机,龙头:688297,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.6408,-0.986,0.6903,1.22,65.88,54.11,89.41,✗,✓,✓,✗,✗,0.74,0,3.96,5.48,2.65,
688082,盛美上海,龙头:688082,✓MACD买入 | ✓ZJTJ控盘 | ✓财务增长,20.3895,18.511,3.7569,15.77,57.55,61.97,48.7,✓,✓,✗,✓,✓,12.39,1,10.43,4.95,20.06,
600054,黄山旅游,龙头:600054,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2603,-0.3095,0.0985,-1.46,52.12,40.67,75.01,✗,✗,✓,✗,✗,-1.25,0,-0.09,0.92,-1.43,
002469,三维化学,龙头:002469,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3181,-0.3566,0.0769,-4.49,34.37,28.69,45.73,✗,✗,✓,✗,✗,-0.16,0,2.55,2.06,-5.02,
300820,英杰电气,龙头:300820,✗MACD | ✗ZJTJ,3.8712,4.4159,-1.0894,4.13,29.84,37.46,14.59,✗,✗,✗,✗,✗,-0.49,0,-0.32,1.54,-10.61,
300861,美畅股份,龙头:300861,✗MACD | ✗ZJTJ,0.2822,0.6797,-0.7948,-6.26,17.56,28.6,-4.52,✗,✗,✗,✗,✗,0.05,0,-5.73,-10.53,-9.85,
688359,三孚新科,龙头:688359,✗MACD | ✗ZJTJ,8.0235,10.2298,-4.4127,0.88,34.16,52.01,-1.56,✗,✗,✗,✗,✗,-6.32,0,-9.68,-12.51,-10.19,
301368,丰立智能,龙头:301368,✗MACD | ✗ZJTJ,-1.4334,-0.4385,-1.9897,-12.04,10.39,19.02,-6.86,✗,✗,✗,✗,✗,-3.95,0,-3.66,-12.4,-17.58,
000738,航发控制,龙头:000738,✗MACD | ✗ZJTJ,-0.7458,-0.4764,-0.5388,-10.34,6.57,9.91,-0.09,✗,✗,✗,✗,✗,-0.32,0,-2.35,-6.03,-13.71,
300783,三只松鼠,龙头:300783,✗MACD | ✗ZJTJ,-0.3723,-0.1926,-0.3593,-6.55,15.78,22.03,3.3,✗,✗,✗,✗,✗,-2.3,0,-4.45,-4.24,-12.56,
300444,双杰电气,龙头:300444,✗MACD | ✗ZJTJ,-0.3428,-0.1131,-0.4595,-8.74,14.35,16.55,9.96,✗,✗,✗,✗,✗,-1.41,0,-4.32,-6.81,-11.09,
600211,西藏药业,龙头:600211,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6611,-0.4709,-0.3803,-4.11,23.46,21.44,27.48,✗,✗,✓,✗,✗,-2.19,0,-1.32,-2.06,-5.33,
000068,华控赛格,龙头:000068,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0344,-0.0424,0.016,-0.15,62.39,48.49,90.2,✗,✗,✓,✗,✗,-0.92,0,2.55,9.52,0.94,
001289,龙源电力,龙头:001289,✓MACD买入 | ✗ZJTJ | ✓KDJ买入,0.5217,0.4006,0.2422,6.8,73.65,68.74,83.46,✓,✗,✓,✗,✗,0.16,0,0.48,5.2,9.1,
601566,九牧王,龙头:601566,✓MACD买入 | ✗ZJTJ,0.3526,0.3289,0.0474,4.53,60.02,61.49,57.09,✓,✗,✗,✗,✗,-0.98,0,0.83,0.16,1.5,
300729,乐歌股份,龙头:300729,✗MACD | ✗ZJTJ,-0.2911,-0.2138,-0.1546,-6.0,14.5,17.37,8.75,✗,✗,✗,✗,✗,-1.25,0,-3.06,-3.74,-7.12,
300532,今天国际,龙头:300532,✗MACD | ✗ZJTJ,-0.2593,-0.1801,-0.1585,-8.79,12.2,14.13,8.34,✗,✗,✗,✗,✗,-0.85,0,0.0,-3.46,-10.76,
000869,张  裕Ａ,龙头:000869,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2916,-0.2316,-0.1201,-3.36,35.58,31.27,44.2,✗,✗,✓,✗,✗,-1.42,0,-0.88,-0.22,-5.93,
000722,湖南发展,龙头:000722,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.3811,0.137,0.4883,11.4,65.61,52.82,91.19,✓,✓,✓,✗,✓,3.54,2,12.65,22.43,17.67,
002845,同兴达,龙头:002845,✗MACD | ✗ZJTJ,0.2891,0.3644,-0.1505,0.15,28.62,43.03,-0.22,✗,✗,✗,✗,✗,-0.46,0,1.39,-4.14,-4.79,
600283,钱江水利,龙头:600283,✗MACD | ✗ZJTJ,-0.1157,-0.0959,-0.0396,-2.66,29.23,32.8,22.11,✗,✗,✗,✗,✗,-1.26,0,-4.22,-0.46,-3.36,
300770,新媒股份,龙头:300770,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0337,-0.9324,-0.2027,-4.95,23.21,21.71,26.19,✗,✗,✓,✗,✗,-2.46,0,-1.06,-1.63,-6.69,
600833,第一医药,龙头:600833,✗MACD | ✗ZJTJ,-0.3558,-0.2691,-0.1733,-7.37,17.42,19.24,13.79,✗,✗,✗,✗,✗,-2.73,0,-2.37,-2.55,-9.95,
002870,香山股份,龙头:002870,✗MACD | ✗ZJTJ,0.6023,0.9183,-0.6319,-1.31,33.64,41.27,18.38,✗,✗,✗,✗,✗,-2.44,0,-2.56,-7.66,-1.42,
002527,新时达,龙头:002527,✓MACD买入 | ✗ZJTJ | ✓KDJ买入,0.261,0.1474,0.2272,5.74,69.29,67.14,73.6,✓,✗,✓,✗,✗,0.14,0,4.34,7.71,6.23,
600215,派斯林,龙头:600215,✗MACD | ✗ZJTJ,-0.0866,-0.0306,-0.112,-5.28,22.73,28.73,10.74,✗,✗,✗,✗,✗,-3.68,0,-1.41,-4.7,-8.05,
603088,宁波精达,龙头:603088,✗MACD | ✗ZJTJ,-0.5918,-0.4122,-0.3592,-13.06,10.24,14.82,1.09,✗,✗,✗,✗,✗,0.1,0,-1.71,-4.88,-19.06,
301216,万凯新材,龙头:301216,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9201,-0.5476,-0.7449,-9.39,18.65,15.31,25.32,✗,✗,✓,✗,✗,1.99,0,2.98,-1.12,-11.11,
300133,华策影视,龙头:300133,✗MACD | ✗ZJTJ,-0.1074,0.1101,-0.435,-11.22,7.12,11.43,-1.48,✗,✗,✗,✗,✗,-1.75,0,-6.64,-9.32,-14.25,
300577,开润股份,龙头:300577,✗MACD | ✗ZJTJ,-0.7023,-0.4247,-0.5551,-10.89,9.22,10.63,6.39,✗,✗,✗,✗,✗,-0.53,0,-1.64,-3.9,-12.76,
300769,德方纳米,龙头:300769,✗MACD | ✗ZJTJ,1.5228,3.5374,-4.0291,-7.98,10.35,12.24,6.56,✗,✗,✗,✗,✗,-1.7,0,-3.07,-6.18,-13.17,
300660,江苏雷利,龙头:300660,✗MACD | ✗ZJTJ,-1.0464,0.191,-2.4749,-15.34,13.56,29.05,-17.41,✗,✗,✗,✗,✗,-25.38,0,-24.71,-31.94,-31.15,
000723,美锦能源,龙头:000723,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0264,-0.0876,0.1223,4.96,82.37,74.56,97.99,✗,✓,✓,✗,✗,0.91,0,2.08,7.02,9.68,
002877,智能自控,龙头:002877,✗MACD | ✗ZJTJ,-0.2625,-0.1543,-0.2164,-9.1,13.73,18.2,4.78,✗,✗,✗,✗,✗,-0.99,0,0.76,-2.68,-13.64,
300778,新城市,龙头:300778,✗MACD | ✗ZJTJ,-0.3064,-0.0369,-0.5391,-11.71,11.33,17.33,-0.66,✗,✗,✗,✗,✗,0.17,0,-4.47,-10.88,-15.94,
603103,横店影视,龙头:603103,✗MACD | ✗ZJTJ | ✓KDJ买入,0.033,-0.2614,0.5888,5.59,56.96,55.41,60.08,✗,✗,✓,✗,✗,0.6,0,-4.67,-0.18,8.87,
002922,伊戈尔,龙头:002922,✗MACD | ✗ZJTJ,0.1758,0.7367,-1.1218,-5.18,28.76,44.8,-3.3,✗,✗,✗,✗,✗,-3.26,0,-8.58,-14.71,-13.4,
002363,隆基机械,龙头:002363,✗MACD | ✗ZJTJ,-0.3197,-0.2372,-0.165,-9.7,12.74,13.77,10.66,✗,✗,✗,✗,✗,-1.26,0,0.0,-2.61,-10.61,
605333,沪光股份,龙头:605333,✗MACD | ✗ZJTJ,-1.1683,-0.9799,-0.3769,-10.66,9.1,12.1,3.09,✗,✗,✗,✗,✗,-1.6,0,0.3,-4.75,-11.76,
601005,重庆钢铁,龙头:601005,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.029,-0.0269,-0.0042,-3.52,30.68,25.56,40.91,✗,✗,✓,✗,✗,-0.76,0,0.0,0.78,-2.99,
601872,招商轮船,龙头:601872,✗MACD | ✗ZJTJ,-0.625,-0.3461,-0.5578,-11.52,10.07,15.82,-1.43,✗,✗,✗,✗,✗,-2.32,0,-4.6,-7.12,-14.66,
002993,奥海科技,龙头:002993,✗MACD | ✗ZJTJ,3.2748,3.7316,-0.9135,3.33,35.14,49.81,5.79,✗,✗,✗,✗,✗,-1.6,0,-5.76,-8.13,-0.2,
