date,code,name,score_ml,total_score,max_score,market_state,signal_tier
2024-12-26,688668,,14,65,115,choppy,1
2024-12-26,688256,,14,94,115,choppy,1
2024-12-26,300308,,14,64,115,choppy,1
2024-12-26,603389,,14,63,115,choppy,1
2024-12-26,688205,,14,92,115,choppy,1
2024-12-27,688668,,14,65,115,choppy,1
2024-12-27,603389,,14,64,115,choppy,1
2024-12-27,688256,,14,94,115,choppy,1
2024-12-27,300308,,14,64,115,choppy,1
2024-12-27,001979,,14,78,115,choppy,1
2024-12-27,688205,,14,92,115,choppy,1
2024-12-30,688668,,14,65,115,choppy,1
2024-12-30,688256,,14,94,115,choppy,1
2024-12-30,300308,,14,64,115,choppy,1
2024-12-30,688205,,13,93,115,choppy,1
2024-12-30,300709,,13,89,115,choppy,0
2024-12-31,688668,,14,65,115,choppy,1
2024-12-31,688256,,14,94,115,choppy,1
2024-12-31,300308,,14,64,115,choppy,1
2024-12-31,001979,,14,79,115,choppy,1
2024-12-31,688205,,14,92,115,choppy,1
2024-12-31,300709,,13,87,115,choppy,0
2025-01-02,688668,,14,65,115,choppy,1
2025-01-02,001979,,14,79,115,choppy,1
2025-01-02,688256,,14,94,115,choppy,1
2025-01-02,300308,,14,64,115,choppy,1
2025-01-02,688205,,14,93,115,choppy,1
2025-01-03,688668,,14,65,115,choppy,1
2025-01-03,001979,,14,79,115,choppy,1
2025-01-03,688256,,14,94,115,choppy,1
2025-01-03,300308,,14,64,115,choppy,1
2025-01-03,002463,,14,62,115,choppy,1
2025-01-03,600660,,14,62,115,choppy,1
2025-01-03,002475,,14,62,115,choppy,1
2025-01-03,002594,,14,62,115,choppy,1
2025-01-06,688668,,14,65,115,choppy,1
2025-01-06,688256,,14,94,115,choppy,1
2025-01-06,300308,,14,64,115,choppy,1
2025-01-06,001979,,14,79,115,choppy,1
2025-01-06,002463,,14,63,115,choppy,1
2025-01-06,600660,,14,63,115,choppy,1
2025-01-06,002475,,14,63,115,choppy,1
2025-01-06,002594,,14,63,115,choppy,1
2025-01-07,688668,,14,65,115,choppy,1
2025-01-07,688256,,14,94,115,choppy,1
2025-01-07,300308,,14,64,115,choppy,1
2025-01-07,688205,,13,93,115,choppy,1
2025-01-08,688668,,14,65,115,choppy,1
2025-01-08,688256,,14,94,115,choppy,1
2025-01-08,300308,,14,64,115,choppy,1
2025-01-08,688205,,13,93,115,choppy,1
2025-01-08,002463,,14,62,115,choppy,1
2025-01-08,600660,,14,62,115,choppy,1
2025-01-08,002475,,14,62,115,choppy,1
2025-01-08,002594,,14,62,115,choppy,1
2025-01-09,688668,,14,65,115,choppy,1
2025-01-09,688256,,14,94,115,choppy,1
2025-01-09,300308,,14,64,115,choppy,1
2025-01-09,688205,,14,93,115,choppy,1
2025-01-09,002463,,14,62,115,choppy,1
2025-01-09,600660,,14,62,115,choppy,1
2025-01-09,002475,,14,62,115,choppy,1
2025-01-09,002594,,14,62,115,choppy,1
2025-01-10,688256,,14,95,115,choppy,1
2025-01-10,300308,,14,65,115,choppy,1
2025-01-10,688668,,14,64,115,choppy,1
2025-01-10,002463,,14,64,115,choppy,1
2025-01-10,600660,,14,64,115,choppy,1
2025-01-10,002475,,14,64,115,choppy,1
2025-01-10,002594,,14,64,115,choppy,1
2025-01-10,000725,,14,62,115,choppy,1
2025-01-13,688256,,14,95,115,choppy,1
2025-01-13,300308,,14,65,115,choppy,1
2025-01-13,688668,,14,64,115,choppy,1
2025-01-13,002463,,14,64,115,choppy,1
2025-01-13,600660,,14,64,115,choppy,1
2025-01-13,002475,,14,64,115,choppy,1
2025-01-13,002594,,14,64,115,choppy,1
2025-01-13,000725,,14,62,115,choppy,1
2025-01-14,688256,,14,95,115,choppy,1
2025-01-14,300308,,14,65,115,choppy,1
2025-01-14,688668,,14,64,115,choppy,1
2025-01-14,000725,,14,63,115,choppy,1
2025-01-14,002475,,14,63,115,choppy,1
2025-01-15,688256,,14,95,115,choppy,1
2025-01-15,300308,,14,65,115,choppy,1
2025-01-15,688668,,14,63,115,choppy,1
2025-01-15,300709,,13,87,115,choppy,0
2025-01-16,688668,,14,65,115,choppy,1
2025-01-16,002463,,14,62,115,choppy,1
2025-01-16,600660,,14,62,115,choppy,1
2025-01-16,002475,,14,62,115,choppy,1
2025-01-16,002594,,14,62,115,choppy,1
2025-01-16,300709,,13,87,115,choppy,0
2025-01-17,002463,,14,64,115,choppy,1
2025-01-17,600660,,14,64,115,choppy,1
2025-01-17,002475,,14,64,115,choppy,1
2025-01-17,002594,,14,64,115,choppy,1
2025-01-17,688668,,14,64,115,choppy,1
2025-01-17,300709,,13,92,115,choppy,0
2025-01-17,688256,,14,92,115,choppy,1
2025-01-17,300308,,14,62,115,choppy,1
2025-01-20,002463,,14,65,115,choppy,1
2025-01-20,600660,,14,65,115,choppy,1
2025-01-20,002475,,14,65,115,choppy,1
2025-01-20,002594,,14,65,115,choppy,1
2025-01-20,688668,,14,64,115,choppy,1
2025-01-20,300709,,13,89,115,choppy,0
2025-01-21,688668,,14,64,115,choppy,1
2025-01-21,300709,,13,93,115,choppy,0
2025-01-21,002806,,14,63,115,choppy,1
2025-01-22,688256,,14,94,115,choppy,1
2025-01-22,300308,,14,64,115,choppy,1
2025-01-22,300709,,13,92,115,choppy,0
2025-01-22,002806,,14,62,115,choppy,1
2025-01-23,300709,,13,93,115,choppy,0
2025-01-23,002806,,14,64,115,choppy,1
2025-01-24,300709,,13,93,115,choppy,0
2025-01-24,002806,,14,64,115,choppy,1
2025-01-24,300131,,14,77,115,choppy,1
2025-01-24,600577,,14,65,115,choppy,1
2025-01-27,300131,,14,78,115,choppy,1
2025-01-27,600577,,14,66,115,choppy,1
2025-01-27,300709,,13,93,115,choppy,0
2025-01-27,002463,,14,63,115,choppy,1
2025-01-27,600660,,14,63,115,choppy,1
2025-01-27,002475,,14,63,115,choppy,1
2025-01-27,002594,,14,63,115,choppy,1
2025-02-05,300352,,14,65,115,choppy,1
2025-02-05,300131,,14,78,115,choppy,1
2025-02-05,600577,,14,66,115,choppy,1
2025-02-05,300709,,13,92,115,choppy,0
2025-02-05,300609,,14,86,115,choppy,1
2025-02-06,300352,,14,65,115,choppy,1
2025-02-06,300709,,13,93,115,choppy,0
2025-02-06,300131,,14,77,115,choppy,1
2025-02-06,600577,,14,65,115,choppy,1
2025-02-06,300609,,14,86,115,choppy,1
2025-02-07,300352,,14,65,115,choppy,1
2025-02-07,603189,,14,83,115,choppy,1
2025-02-07,300131,,14,76,115,choppy,1
2025-02-07,600577,,14,64,115,choppy,1
2025-02-07,300709,,13,89,115,choppy,0
2025-02-10,300352,,14,66,115,choppy,1
2025-02-10,603189,,14,83,115,choppy,1
2025-02-10,000062,,14,92,115,choppy,1
2025-02-11,300352,,14,66,115,choppy,1
2025-02-11,603189,,14,83,115,choppy,1
2025-02-11,000062,,14,92,115,choppy,1
2025-02-12,300352,,14,66,115,choppy,1
2025-02-12,603189,,14,83,115,choppy,1
2025-02-12,000062,,14,92,115,choppy,1
2025-02-13,300352,,14,66,115,choppy,1
2025-02-13,603189,,14,84,115,choppy,1
2025-02-13,000062,,14,93,115,choppy,1
2025-02-14,300352,,14,66,115,strong,1
2025-02-14,603189,,14,84,115,strong,1
2025-02-14,000062,,14,94,115,strong,1
2025-02-17,300352,,14,66,115,choppy,1
2025-02-17,603189,,14,84,115,choppy,1
2025-02-18,300352,,14,66,115,choppy,1
2025-02-18,603189,,14,84,115,choppy,1
2025-02-19,300352,,14,66,115,choppy,1
2025-02-19,603189,,14,84,115,choppy,1
2025-02-19,300730,,13,86,115,choppy,1
2025-02-19,300212,,14,87,115,choppy,1
2025-02-19,000062,,14,92,115,choppy,1
2025-02-20,300352,,14,66,115,choppy,1
2025-02-20,603189,,14,84,115,choppy,1
2025-02-20,000062,,14,93,115,choppy,1
2025-02-20,300212,,14,86,115,choppy,1
2025-02-21,300352,,14,66,115,choppy,1
2025-02-21,603189,,14,84,115,choppy,1
2025-02-21,000062,,14,93,115,choppy,1
2025-02-24,300352,,14,66,115,strong,1
2025-02-24,000062,,14,94,115,strong,1
2025-02-24,603189,,14,83,115,strong,1
2025-02-25,300352,,14,66,115,choppy,1
2025-02-25,000062,,14,94,115,choppy,1
2025-02-25,603189,,14,83,115,choppy,1
2025-02-26,300352,,14,66,115,choppy,1
2025-02-26,000062,,14,94,115,choppy,1
2025-02-26,603189,,14,83,115,choppy,1
2025-02-27,300352,,14,66,115,choppy,1
2025-02-27,000062,,14,94,115,choppy,1
2025-02-27,603189,,14,83,115,choppy,1
2025-02-27,300212,,14,86,115,choppy,1
2025-02-28,300352,,14,66,115,choppy,1
2025-02-28,000062,,14,94,115,choppy,1
2025-02-28,300134,,14,70,115,choppy,1
2025-02-28,300148,,14,56,115,choppy,1
2025-03-03,300352,,14,65,115,choppy,1
2025-03-03,000062,,14,93,115,choppy,1
2025-03-03,300134,,14,70,115,choppy,1
2025-03-03,300148,,14,56,115,choppy,1
2025-03-04,300352,,14,65,115,choppy,1
2025-03-04,603189,,14,82,115,choppy,1
2025-03-04,300709,,13,89,115,choppy,0
2025-03-05,300709,,13,93,115,choppy,0
2025-03-06,300352,,14,64,115,choppy,1
2025-03-06,300709,,13,91,115,choppy,0
2025-03-07,300709,,13,94,115,choppy,0
2025-03-10,300709,,13,94,115,choppy,0
2025-03-10,002547,,14,81,115,choppy,1
2025-03-11,300709,,13,93,115,choppy,0
2025-03-11,002547,,14,79,115,choppy,1
2025-03-12,300709,,13,93,115,choppy,0
2025-03-12,002547,,14,80,115,choppy,1
2025-03-13,300709,,13,93,115,weak_reduced,0
2025-03-13,002547,,14,80,115,weak_reduced,1
2025-03-14,300709,,13,93,115,weak_reduced,0
2025-03-14,002547,,14,79,115,weak_reduced,1
2025-03-17,300709,,13,93,115,weak_reduced,0
2025-03-17,600105,,14,61,115,weak_reduced,1
2025-03-17,002547,,14,79,115,weak_reduced,1
2025-03-18,300709,,13,93,115,choppy,0
2025-03-19,300709,,13,93,115,choppy,0
2025-03-20,300709,,13,93,115,choppy,0
2025-03-20,600105,,14,61,115,choppy,1
2025-03-21,300709,,13,90,115,weak_reduced,0
2025-03-25,603389,,14,62,115,weak_reduced,1
2025-03-27,603389,,14,62,115,weak_reduced,1
2025-04-01,600062,,14,77,115,weak_reduced,1
2025-04-02,600062,,14,78,115,weak_reduced,1
2025-04-03,600062,,14,79,115,weak_reduced,1
2025-04-07,002004,,14,58,115,weak_reduced,1
2025-04-07,002588,,14,58,115,weak_reduced,1
2025-04-07,601298,,14,76,115,weak_reduced,1
2025-04-08,002004,,14,59,115,weak_reduced,1
2025-04-08,002588,,14,58,115,weak_reduced,1
2025-04-08,000902,,14,72,115,weak_reduced,1
2025-04-09,002588,,14,59,115,weak_reduced,1
2025-04-09,002004,,14,58,115,weak_reduced,1
2025-04-09,000902,,14,73,115,weak_reduced,1
2025-04-09,601298,,14,76,115,weak_reduced,1
2025-04-10,002588,,14,59,115,weak_reduced,1
2025-04-10,002004,,14,58,115,weak_reduced,1
2025-04-10,601298,,14,78,115,weak_reduced,1
2025-04-10,000902,,14,71,115,weak_reduced,1
2025-04-11,002588,,14,59,115,weak_reduced,1
2025-04-11,601298,,14,78,115,weak_reduced,1
2025-04-11,002004,,14,58,115,weak_reduced,1
2025-04-11,000902,,14,71,115,weak_reduced,1
2025-04-14,002588,,14,59,115,weak_reduced,1
2025-04-14,601298,,14,78,115,weak_reduced,1
2025-04-14,002004,,14,58,115,weak_reduced,1
2025-04-14,000902,,14,72,115,weak_reduced,1
2025-04-15,601298,,14,79,115,weak_reduced,1
2025-04-15,002588,,14,58,115,weak_reduced,1
2025-04-15,002004,,14,56,115,weak_reduced,1
2025-04-16,601298,,14,79,115,weak_reduced,1
2025-04-16,002588,,14,58,115,weak_reduced,1
2025-04-16,000902,,14,73,115,weak_reduced,1
2025-04-16,002004,,14,56,115,weak_reduced,1
2025-04-17,601298,,14,79,115,weak_reduced,1
2025-04-17,002588,,14,58,115,weak_reduced,1
2025-04-17,000902,,14,73,115,weak_reduced,1
2025-04-17,002004,,14,56,115,weak_reduced,1
2025-04-18,002588,,14,59,115,weak_reduced,1
2025-04-18,601298,,14,78,115,weak_reduced,1
2025-04-18,000902,,14,73,115,weak_reduced,1
2025-04-18,002004,,14,57,115,weak_reduced,1
2025-04-21,002588,,14,59,115,weak_reduced,1
2025-04-21,000902,,14,73,115,weak_reduced,1
2025-04-21,601298,,14,77,115,weak_reduced,1
2025-04-21,002004,,14,56,115,weak_reduced,1
2025-04-22,002588,,14,59,115,weak_reduced,1
2025-04-22,601298,,14,78,115,weak_reduced,1
2025-04-22,000902,,14,73,115,weak_reduced,1
2025-04-22,002004,,14,57,115,weak_reduced,1
2025-04-23,601298,,14,79,115,weak_reduced,1
2025-04-23,002588,,14,58,115,weak_reduced,1
2025-04-23,000902,,14,73,115,weak_reduced,1
2025-04-23,002004,,14,57,115,weak_reduced,1
2025-04-24,601298,,14,79,115,weak_reduced,1
2025-04-24,000902,,14,73,115,weak_reduced,1
2025-04-24,002588,,14,58,115,weak_reduced,1
2025-04-24,002004,,14,56,115,weak_reduced,1
2025-04-25,000902,,14,74,115,weak_reduced,1
2025-04-25,601298,,14,78,115,weak_reduced,1
2025-04-25,002588,,14,58,115,weak_reduced,1
2025-04-25,002004,,14,57,115,weak_reduced,1
2025-04-28,603086,,10,91,115,strong,0
2025-04-28,000902,,14,95,115,strong,1
2025-04-28,301058,,14,89,115,strong,1
2025-04-28,600180,,14,84,115,strong,0
2025-04-28,600704,,13,70,115,strong,0
2025-04-28,600866,,13,78,115,strong,0
2025-04-28,002588,,14,58,115,strong,1
2025-04-28,000713,,14,87,115,strong,0
2025-04-28,000599,,14,83,115,strong,0
2025-04-28,600017,,13,65,115,strong,0
2025-04-28,601880,,13,82,115,strong,0
2025-04-28,601083,,14,79,115,strong,1
2025-04-28,601677,,14,64,115,strong,1
2025-04-28,001219,,14,94,115,strong,0
2025-04-28,603967,,14,79,115,strong,0
2025-04-28,002041,,14,87,115,strong,0
2025-04-28,603319,,14,77,115,strong,0
2025-04-28,002768,,14,81,115,strong,0
2025-04-28,600176,,14,62,115,strong,1
2025-04-28,601609,,14,77,115,strong,1
2025-04-28,603359,,13,94,115,strong,0
2025-04-28,000972,,14,69,115,strong,0
2025-04-28,600222,,14,67,115,strong,0
2025-04-28,300197,,14,70,115,strong,0
2025-04-28,002114,,14,86,115,strong,0
2025-04-28,002419,,14,79,115,strong,0
2025-04-28,000716,,14,90,115,strong,0
2025-04-28,600279,,9,85,115,strong,0
2025-04-28,002314,,14,84,115,strong,0
2025-04-28,603565,,14,75,115,strong,0
2025-04-28,603813,,14,79,115,strong,0
2025-04-28,002183,,14,91,115,strong,0
2025-04-28,002719,,13,73,115,strong,0
2025-04-28,300119,,14,77,115,strong,0
2025-04-28,600267,,14,73,115,strong,0
2025-04-28,600226,,14,75,115,strong,0
2025-04-29,000902,,14,95,115,strong,1
2025-04-29,601952,,14,66,115,strong,0
2025-04-29,301058,,14,65,115,strong,1
2025-04-29,600180,,14,65,115,strong,1
2025-04-29,002588,,14,58,115,strong,1
2025-04-29,000713,,14,94,115,strong,1
2025-04-29,301029,,14,64,115,strong,1
2025-04-29,600176,,14,64,115,strong,1
2025-04-29,601609,,14,64,115,strong,1
2025-04-29,000599,,14,93,115,strong,1
2025-04-29,601083,,14,63,115,strong,1
2025-04-29,601677,,14,63,115,strong,1
2025-04-29,001219,,14,93,115,strong,1
2025-04-29,603967,,14,93,115,strong,1
2025-04-29,002041,,14,62,115,strong,1
2025-04-29,600084,,14,68,115,strong,0
2025-04-30,000902,,14,95,115,strong,1
2025-04-30,601952,,14,69,115,strong,1
2025-04-30,301058,,14,65,115,strong,1
2025-04-30,600180,,14,83,115,strong,1
2025-04-30,600704,,14,85,115,strong,1
2025-04-30,301029,,14,64,115,strong,1
2025-04-30,600176,,14,64,115,strong,1
2025-04-30,601609,,14,64,115,strong,1
2025-04-30,600866,,14,94,115,strong,1
2025-04-30,000998,,14,64,115,strong,1
2025-04-30,002588,,14,58,115,strong,1
2025-04-30,000713,,14,94,115,strong,1
2025-04-30,000599,,14,93,115,strong,1
2025-04-30,601677,,14,63,115,strong,1
2025-04-30,001219,,14,93,115,strong,1
2025-04-30,603967,,14,93,115,strong,1
2025-04-30,002041,,14,92,115,strong,1
2025-04-30,600597,,14,76,115,strong,0
2025-05-06,000902,,14,95,115,strong,1
2025-05-06,601952,,14,71,115,strong,1
2025-05-06,301058,,14,95,115,strong,1
2025-05-06,600180,,14,87,115,strong,1
2025-05-06,000998,,14,64,115,strong,1
2025-05-06,002588,,14,58,115,strong,1
2025-05-06,000713,,14,94,115,strong,1
2025-05-06,603319,,14,94,115,strong,1
2025-05-06,301029,,14,94,115,strong,1
2025-05-06,600176,,14,94,115,strong,1
2025-05-06,300538,,14,64,115,strong,1
2025-05-06,601609,,14,94,115,strong,1
2025-05-06,601677,,14,63,115,strong,1
2025-05-06,001219,,14,93,115,strong,1
2025-05-06,300972,,14,92,115,strong,1
2025-05-06,002719,,14,92,115,strong,1
2025-05-06,603718,,14,61,115,strong,0
2025-05-07,600176,,14,95,115,strong,1
2025-05-07,603231,,14,64,115,strong,1
2025-05-07,000902,,14,94,115,strong,1
2025-05-07,601952,,14,74,115,strong,1
2025-05-07,600180,,14,88,115,strong,1
2025-05-07,600596,,14,64,115,strong,1
2025-05-07,000998,,14,64,115,strong,1
2025-05-07,002588,,14,58,115,strong,1
2025-05-07,002648,,14,62,115,strong,1
2025-05-07,601678,,14,91,115,strong,1
2025-05-07,000301,,14,92,115,strong,1
2025-05-08,600176,,14,95,115,strong,1
2025-05-08,300538,,14,65,115,strong,1
2025-05-08,603728,,14,94,115,strong,1
2025-05-08,300709,,14,94,115,strong,1
2025-05-08,300956,,14,93,115,strong,1
2025-05-08,301236,,14,92,115,strong,1
2025-05-08,688609,,14,92,115,strong,1
2025-05-09,603319,,14,95,115,strong,1
2025-05-09,301591,,14,95,115,strong,1
2025-05-09,600176,,14,95,115,strong,1
2025-05-09,601609,,14,95,115,strong,1
2025-05-09,603728,,14,94,115,strong,1
2025-05-09,000601,,14,94,115,strong,1
2025-05-09,300956,,14,93,115,strong,1
2025-05-09,300438,,14,92,115,strong,1
2025-05-12,301591,,14,95,115,strong,1
2025-05-12,300709,,14,94,115,strong,1
2025-05-12,000601,,14,94,115,strong,1
2025-05-12,300956,,14,93,115,strong,1
2025-05-12,002735,,14,92,115,strong,1
2025-05-12,300438,,14,92,115,strong,1
2025-05-13,603319,,14,89,115,strong,1
2025-05-13,301029,,14,95,115,strong,1
2025-05-13,301591,,14,95,115,strong,1
2025-05-13,601609,,14,89,115,strong,1
2025-05-13,301107,,14,88,115,strong,1
2025-05-13,603728,,14,88,115,strong,1
2025-05-13,000601,,14,88,115,strong,1
2025-05-13,600105,,14,60,115,strong,1
2025-05-13,301133,,14,62,115,strong,1
2025-05-14,603319,,14,88,115,strong,1
2025-05-14,301029,,14,94,115,strong,1
2025-05-14,301591,,14,88,115,strong,1
2025-05-14,601609,,14,88,115,strong,1
2025-05-14,301107,,14,88,115,strong,1
2025-05-14,603728,,14,88,115,strong,1
2025-05-14,000601,,14,88,115,strong,1
2025-05-14,600500,,14,74,115,strong,1
2025-05-14,300068,,14,86,115,strong,1
2025-05-15,603319,,14,88,115,strong,1
2025-05-15,301029,,14,88,115,strong,1
2025-05-15,301591,,14,88,115,strong,1
2025-05-15,603728,,14,88,115,strong,1
2025-05-15,002896,,14,88,115,strong,1
2025-05-15,300709,,14,88,115,strong,1
2025-05-15,000601,,14,73,115,strong,1
2025-05-15,002648,,14,87,115,strong,1
2025-05-15,600500,,14,75,115,strong,1
2025-05-15,300221,,14,86,115,strong,1
2025-05-15,002669,,14,86,115,strong,1
2025-05-15,301133,,14,56,115,strong,1
2025-05-16,603319,,14,88,115,strong,1
2025-05-16,301029,,14,88,115,strong,1
2025-05-16,603728,,14,88,115,strong,1
2025-05-16,002896,,14,88,115,strong,1
2025-05-16,605020,,13,86,115,strong,1
2025-05-16,600500,,14,77,115,strong,1
2025-05-16,600105,,14,60,115,strong,1
2025-05-16,301133,,14,80,115,strong,1
2025-05-19,603319,,14,82,115,strong,1
2025-05-19,301591,,14,88,115,strong,1
2025-05-19,301107,,14,88,115,strong,1
2025-05-19,603728,,14,58,115,strong,1
2025-05-19,002896,,14,58,115,strong,1
2025-05-19,300709,,14,88,115,strong,1
2025-05-19,600105,,14,60,115,strong,1
2025-05-19,301133,,14,92,115,strong,1
2025-05-20,301591,,14,94,115,strong,1
2025-05-20,603728,,14,58,115,strong,1
2025-05-20,002896,,14,58,115,strong,1
2025-05-20,300709,,14,88,115,strong,1
2025-05-20,002189,,14,69,115,strong,1
2025-05-21,600698,,14,94,115,choppy,1
2025-05-21,002189,,14,85,115,choppy,1
2025-05-21,603319,,14,68,115,choppy,1
2025-05-21,301591,,14,88,115,choppy,1
2025-05-21,301107,,14,69,115,choppy,1
2025-05-21,002896,,14,56,115,choppy,1
2025-05-22,000625,,14,64,115,choppy,1
2025-05-22,002189,,14,76,115,choppy,1
2025-05-22,301591,,14,72,115,choppy,1
2025-05-22,002896,,14,57,115,choppy,1
2025-05-22,300068,,14,56,115,choppy,1
2025-05-23,000625,,14,64,115,choppy,1
2025-05-23,002189,,14,75,115,choppy,1
2025-05-23,603319,,14,57,115,choppy,1
2025-05-23,603728,,14,56,115,choppy,1
2025-05-23,002896,,14,56,115,choppy,1
2025-05-23,688017,,14,56,115,choppy,1
2025-05-23,300709,,14,56,115,choppy,1
2025-05-26,688600,,7,58,115,choppy,0
2025-05-26,603319,,14,64,115,choppy,1
2025-05-26,601609,,14,68,115,choppy,1
2025-05-26,002723,,14,57,115,choppy,1
2025-05-26,301196,,14,57,115,choppy,1
2025-05-26,300735,,14,67,115,choppy,1
2025-05-26,603955,,14,87,115,choppy,1
2025-05-26,000625,,14,56,115,choppy,1
2025-05-26,600178,,14,69,115,choppy,1
2025-05-27,603389,,14,64,115,choppy,1
2025-05-27,002717,,12,60,115,choppy,0
2025-05-27,002258,,7,62,115,choppy,0
2025-05-28,688600,,7,64,115,choppy,0
2025-05-28,603389,,14,64,115,choppy,1
2025-05-28,002749,,14,57,115,choppy,1
2025-05-28,003042,,9,75,115,choppy,0
2025-05-28,600141,,13,62,115,choppy,1
2025-05-28,600596,,14,59,115,choppy,1
2025-05-29,301107,,14,67,115,choppy,1
2025-05-29,300419,,14,76,115,choppy,1
2025-05-30,600237,,14,59,115,choppy,1
2025-05-30,000504,,14,62,115,choppy,1
2025-05-30,600568,,14,67,115,choppy,1
2025-05-30,002364,,14,56,115,choppy,1
2025-05-30,300710,,14,56,115,choppy,1
2025-06-03,600237,,14,59,115,choppy,1
2025-06-03,000504,,14,60,115,choppy,1
2025-06-03,600568,,14,69,115,choppy,1
2025-06-03,000599,,14,63,115,choppy,1
2025-06-03,603967,,14,63,115,choppy,1
2025-06-03,600420,,14,62,115,choppy,1
2025-06-03,600566,,14,86,115,choppy,1
2025-06-03,002004,,10,55,115,choppy,0
2025-06-04,600420,,14,65,115,choppy,1
2025-06-04,600566,,14,89,115,choppy,1
2025-06-04,600682,,10,60,115,choppy,0
2025-06-04,301111,,14,94,115,choppy,1
2025-06-04,000078,,14,73,115,choppy,1
2025-06-04,000908,,14,64,115,choppy,1
2025-06-04,600222,,14,67,115,choppy,0
2025-06-04,300430,,14,64,115,choppy,1
2025-06-04,000677,,14,58,115,choppy,1
2025-06-04,000504,,14,64,115,choppy,1
2025-06-04,600568,,14,68,115,choppy,1
2025-06-04,000989,,10,70,115,choppy,0
2025-06-05,600420,,14,65,115,choppy,1
2025-06-05,600566,,14,89,115,choppy,1
2025-06-05,301111,,14,94,115,choppy,1
2025-06-05,000078,,14,65,115,choppy,1
2025-06-05,000908,,14,64,115,choppy,1
2025-06-05,600222,,14,69,115,choppy,1
2025-06-05,300218,,14,64,115,choppy,1
2025-06-05,603558,,14,70,115,choppy,1
2025-06-05,002415,,14,66,115,choppy,0
2025-06-05,300419,,14,57,115,choppy,1
2025-06-05,300430,,14,63,115,choppy,1
2025-06-05,688622,,14,63,115,choppy,1
2025-06-05,002332,,14,56,115,choppy,1
2025-06-05,002102,,14,60,115,choppy,1
2025-06-05,600572,,14,59,115,choppy,1
2025-06-05,000756,,14,57,115,choppy,1
2025-06-06,600420,,14,65,115,strong,1
2025-06-06,600566,,14,89,115,strong,1
2025-06-06,000599,,13,68,115,strong,0
2025-06-06,301111,,14,92,115,strong,1
2025-06-06,000078,,14,63,115,strong,1
2025-06-06,000908,,14,64,115,strong,1
2025-06-06,600222,,14,68,115,strong,1
2025-06-06,300419,,13,62,115,strong,0
2025-06-06,300430,,14,63,115,strong,1
2025-06-06,000677,,14,57,115,strong,1
2025-06-06,688622,,14,63,115,strong,1
2025-06-06,300218,,14,65,115,strong,1
2025-06-06,300005,,14,92,115,strong,1
2025-06-06,603558,,14,61,115,strong,1
2025-06-06,002415,,14,67,115,strong,1
2025-06-06,300980,,14,62,115,strong,1
2025-06-09,300218,,14,76,115,strong,1
2025-06-09,603558,,14,72,115,strong,1
2025-06-09,002415,,14,70,115,strong,1
2025-06-09,300980,,14,65,115,strong,1
2025-06-09,600420,,14,64,115,strong,1
2025-06-09,600566,,14,88,115,strong,1
2025-06-09,301111,,14,90,115,strong,1
2025-06-09,000078,,14,61,115,strong,1
2025-06-09,000908,,14,64,115,strong,1
2025-06-09,600222,,14,69,115,strong,1
2025-06-09,301092,,14,63,115,strong,1
2025-06-09,688602,,14,64,115,strong,0
2025-06-09,000504,,14,92,115,strong,1
2025-06-09,600568,,14,70,115,strong,1
2025-06-09,000756,,12,61,115,strong,0
2025-06-10,600420,,14,65,115,strong,1
2025-06-10,600566,,14,89,115,strong,1
2025-06-10,301111,,14,87,115,strong,1
2025-06-10,000078,,14,60,115,strong,1
2025-06-10,000908,,14,64,115,strong,0
2025-06-10,600222,,14,69,115,strong,1
2025-06-10,688690,,11,63,115,strong,0
2025-06-10,301092,,14,64,115,strong,1
2025-06-10,688602,,14,58,115,strong,1
2025-06-10,600017,,14,63,115,strong,1
2025-06-10,601298,,14,72,115,strong,1
2025-06-10,603967,,14,63,115,strong,1
2025-06-10,300005,,14,92,115,strong,1
2025-06-10,603558,,14,64,115,strong,1
2025-06-10,300980,,14,62,115,strong,1
2025-06-10,301201,,13,60,115,strong,0
2025-06-11,600420,,14,65,115,strong,1
2025-06-11,600566,,14,89,115,strong,1
2025-06-11,300218,,14,76,115,strong,1
2025-06-11,603558,,14,65,115,strong,1
2025-06-11,300980,,14,58,115,strong,1
2025-06-11,301111,,14,74,115,strong,1
2025-06-11,000078,,14,60,115,strong,1
2025-06-11,000908,,14,71,115,strong,1
2025-06-11,600222,,14,67,115,strong,1
2025-06-11,002332,,14,63,115,strong,1
2025-06-11,002102,,14,57,115,strong,1
2025-06-11,000516,,14,63,115,strong,1
2025-06-11,000989,,14,80,115,strong,1
2025-06-11,603139,,13,92,115,strong,0
2025-06-11,000756,,14,70,115,strong,1
2025-06-11,300006,,14,61,115,strong,0
2025-06-11,688606,,9,56,115,strong,0
2025-06-12,600420,,14,65,115,strong,1
2025-06-12,600566,,14,89,115,strong,1
2025-06-12,600682,,10,60,115,strong,0
2025-06-12,301111,,14,68,115,strong,1
2025-06-12,000078,,14,59,115,strong,1
2025-06-12,000908,,14,63,115,strong,1
2025-06-12,600222,,14,71,115,strong,1
2025-06-12,002332,,14,64,115,strong,1
2025-06-12,000989,,14,76,115,strong,1
2025-06-12,000756,,14,75,115,strong,1
2025-06-12,301092,,14,63,115,strong,1
2025-06-12,688602,,14,57,115,strong,1
2025-06-12,300005,,14,92,115,strong,1
2025-06-13,301111,,14,59,115,choppy,1
