code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
300378,鼎捷数智,龙头:300378,✗MACD | ✗ZJTJ,-1.0283,-0.7127,-0.6312,-6.69,31.2,31.92,29.76,✗,✗,✗,✗,✗,-5.14,0,-10.82,-1.64,-10.33,
688073,毕得医药,龙头:688073,✗MACD | ✗ZJTJ,-2.4124,-1.7689,-1.2871,-10.87,11.32,18.1,-2.22,✗,✗,✗,✗,✗,-1.43,0,-3.46,-9.47,-12.19,
000997,新 大 陆,龙头:000997,✗MACD | ✗ZJTJ,-0.2407,0.2096,-0.9006,-10.14,10.44,22.02,-12.71,✗,✗,✗,✗,✗,1.4,0,-2.51,-7.08,-10.38,
000719,中原传媒,龙头:000719,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1497,-0.1003,-0.0987,-2.65,46.93,37.39,66.01,✗,✗,✓,✗,✗,-3.1,0,-1.65,1.55,-4.31,
300231,银信科技,龙头:300231,✗MACD | ✗ZJTJ,-0.4938,-0.321,-0.3457,-13.35,6.56,11.25,-2.82,✗,✗,✗,✗,✗,-2.3,0,-4.89,-8.59,-15.5,
600633,浙数文化,龙头:600633,✗MACD | ✗ZJTJ,-0.3088,-0.1931,-0.2313,-6.82,9.33,10.89,6.22,✗,✗,✗,✗,✗,-4.18,0,-6.33,-5.87,-7.87,
002515,金字火腿,龙头:002515,✗MACD | ✗ZJTJ | ✓KDJ买入,0.031,0.0779,-0.0939,-1.24,57.22,38.97,93.74,✗,✗,✓,✗,✗,-0.57,0,11.08,8.46,1.17,
000812,陕西金叶,龙头:000812,✗MACD | ✗ZJTJ,-0.0946,-0.0748,-0.0396,-5.51,15.77,22.34,2.63,✗,✗,✗,✗,✗,-2.44,0,-6.01,-4.26,-5.26,
688366,昊海生科,龙头:688366,✗MACD | ✗ZJTJ,-1.5012,-1.3554,-0.2916,-7.44,22.68,25.58,16.88,✗,✗,✗,✗,✗,-3.45,0,-7.44,-3.65,-7.23,
000034,神州数码,龙头:000034,✗MACD | ✗ZJTJ,-0.4794,0.0461,-1.051,-9.77,10.69,16.49,-0.91,✗,✗,✗,✗,✗,-2.66,0,-6.36,-5.22,-11.1,
300864,南大环境,龙头:300864,✗MACD | ✗ZJTJ,0.2285,0.4204,-0.3838,-2.0,25.24,28.98,17.76,✗,✗,✗,✗,✗,-3.67,0,-4.77,-3.8,-3.16,
300130,新国都,龙头:300130,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.3372,0.1913,0.2919,4.25,70.96,66.08,80.73,✓,✓,✓,✗,✓,2.25,2,4.03,2.71,6.01,
002178,延华智能,龙头:002178,✗MACD | ✗ZJTJ,-0.0988,-0.0613,-0.075,-5.49,16.89,31.38,-12.08,✗,✗,✗,✗,✗,-1.81,0,-7.03,-11.58,-5.41,
002048,宁波华翔,龙头:002048,✗MACD | ✗ZJTJ,-0.632,-0.1373,-0.9894,-10.46,13.14,19.49,0.44,✗,✗,✗,✗,✗,2.51,0,-1.02,-6.95,-10.85,
688363,华熙生物,龙头:688363,✗MACD | ✗ZJTJ,-1.7397,-1.441,-0.5976,-9.29,11.22,15.15,3.37,✗,✗,✗,✗,✗,-2.18,0,-6.74,-2.78,-12.45,
600884,杉杉股份,龙头:600884,✗MACD | ✗ZJTJ,-0.3442,-0.1454,-0.3975,-8.19,17.28,23.87,4.09,✗,✗,✗,✗,✗,-2.23,0,-4.57,-10.95,-6.09,
002131,利欧股份,龙头:002131,✗MACD | ✗ZJTJ,-0.3867,-0.3391,-0.0953,-11.44,11.82,13.62,8.22,✗,✗,✗,✗,✗,-1.72,0,-6.39,-5.78,-13.48,
300814,中富电路,龙头:300814,✓MACD买入 | ✓ZJTJ控盘,12.3806,12.0072,0.7467,12.92,51.11,59.97,33.4,✓,✓,✗,✗,✓,3.09,1,7.05,1.84,21.53,
002349,精华制药,龙头:002349,✗MACD | ✗ZJTJ,-0.1266,-0.1055,-0.0421,-3.72,23.05,32.08,5.0,✗,✗,✗,✗,✗,-1.18,0,-5.37,-3.6,-4.02,
000923,河钢资源,龙头:000923,✗MACD | ✗ZJTJ,-0.7001,-0.6978,-0.0044,-6.11,21.58,25.38,13.97,✗,✗,✗,✗,✗,-5.15,0,-4.54,-5.81,-2.55,
300776,帝尔激光,龙头:300776,✗MACD | ✓ZJTJ控盘,12.9348,14.1405,-2.4112,8.63,37.97,42.09,29.75,✗,✓,✗,✗,✗,8.95,0,12.53,-1.08,11.54,
300043,星辉娱乐,龙头:300043,✗MACD | ✗ZJTJ,-0.2888,-0.2444,-0.0888,-10.9,12.03,12.55,10.99,✗,✗,✗,✗,✗,-2.16,0,-7.54,-4.82,-9.74,
301509,金凯生科,龙头:301509,✗MACD | ✗ZJTJ,-2.3672,-2.2976,-0.1393,-11.4,10.35,10.86,9.31,✗,✗,✗,✗,✗,-1.85,0,-4.99,-4.27,-10.82,
002038,双鹭药业,龙头:002038,✗MACD | ✗ZJTJ,-0.3048,-0.2841,-0.0413,-8.13,15.05,16.91,11.33,✗,✗,✗,✗,✗,-1.93,0,-5.56,-3.61,-7.74,
600351,亚宝药业,龙头:600351,✗MACD | ✗ZJTJ,-0.1131,-0.0888,-0.0487,-3.72,29.37,33.14,21.81,✗,✗,✗,✗,✗,-1.59,0,-4.49,-1.91,-3.44,
300793,佳禾智能,龙头:300793,✗MACD | ✗ZJTJ,-0.2794,-0.1145,-0.3299,-7.61,13.0,22.73,-6.44,✗,✗,✗,✗,✗,-2.76,0,-5.58,-8.95,-9.9,
300690,双一科技,龙头:300690,✗MACD | ✗ZJTJ,-1.3905,-1.2308,-0.3193,-9.59,10.11,13.02,4.28,✗,✗,✗,✗,✗,-1.7,0,-5.49,-7.76,-8.31,
603606,东方电缆,龙头:603606,✗MACD | ✗ZJTJ,-2.2405,-1.6128,-1.2554,-11.8,10.26,11.83,7.12,✗,✗,✗,✗,✗,-2.42,0,-6.22,-5.64,-12.95,
300376,易事特,龙头:300376,✗MACD | ✗ZJTJ,-0.2986,-0.2592,-0.0788,-10.29,11.27,13.74,6.34,✗,✗,✗,✗,✗,-1.19,0,-2.54,-7.93,-7.59,
300718,长盛轴承,龙头:300718,✗MACD | ✗ZJTJ,0.1184,1.0628,-1.8887,-4.93,18.68,24.12,7.8,✗,✗,✗,✗,✗,1.18,0,2.54,-4.48,-5.75,
603799,华友钴业,龙头:603799,✗MACD | ✗ZJTJ,-2.6401,-2.0615,-1.1572,-10.2,13.73,16.8,7.6,✗,✗,✗,✗,✗,-3.61,0,-4.08,-8.23,-9.14,
002384,东山精密,龙头:002384,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,12.2279,14.2405,-4.0253,5.23,64.49,56.75,79.96,✗,✓,✓,✗,✗,6.17,0,24.02,8.58,14.9,
002176,江特电机,龙头:002176,✗MACD | ✗ZJTJ,-0.4426,-0.1248,-0.6356,-13.89,7.56,8.55,5.57,✗,✗,✗,✗,✗,-2.58,0,-5.27,-8.43,-13.83,
002531,天顺风能,龙头:002531,✗MACD | ✗ZJTJ,-0.3138,-0.1047,-0.4183,-11.22,12.54,20.77,-3.93,✗,✗,✗,✗,✗,-4.86,0,-5.75,-13.05,-11.04,
603357,设计总院,龙头:603357,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.236,-0.2425,0.013,-4.08,35.82,33.4,40.67,✗,✗,✓,✗,✗,-1.01,0,-3.92,0.29,-2.56,
300842,帝科股份,龙头:300842,✗MACD | ✗ZJTJ,-1.7987,-0.0057,-3.5859,-10.85,20.38,27.58,5.98,✗,✗,✗,✗,✗,0.71,0,0.61,-13.33,-8.16,
300587,天铁科技,龙头:300587,✗MACD | ✗ZJTJ,-0.2842,-0.1761,-0.2161,-14.54,8.73,9.88,6.44,✗,✗,✗,✗,✗,-3.04,0,-5.53,-11.81,-15.55,
300925,法本信息,龙头:300925,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4242,-0.4014,-0.0456,-3.4,44.08,34.82,62.62,✗,✗,✓,✗,✗,-2.34,0,2.58,3.08,-2.73,
300788,中信出版,龙头:300788,✗MACD | ✗ZJTJ,-1.9388,-1.595,-0.6876,-13.23,8.29,10.0,4.87,✗,✗,✗,✗,✗,-2.69,0,-8.48,-7.19,-11.6,
300633,开立医疗,龙头:300633,✗MACD | ✗ZJTJ,-1.374,-1.1985,-0.3511,-11.76,6.39,7.54,4.1,✗,✗,✗,✗,✗,-2.96,0,-6.08,-7.78,-14.21,
688041,海光信息,龙头:688041,✗MACD | ✗ZJTJ,0.7214,7.9254,-14.408,-8.64,18.07,24.03,6.13,✗,✗,✗,✗,✗,-0.05,0,3.79,-9.09,-6.91,
000661,长春高新,龙头:000661,✗MACD | ✗ZJTJ,-4.2026,-3.0657,-2.2739,-13.12,5.18,6.96,1.62,✗,✗,✗,✗,✗,-2.23,0,-6.9,-6.71,-15.34,
002045,国光电器,龙头:002045,✗MACD | ✗ZJTJ,-0.6544,-0.5329,-0.2431,-13.32,8.06,10.7,2.78,✗,✗,✗,✗,✗,-2.17,0,-4.55,-5.15,-16.16,
605300,佳禾食品,龙头:605300,✗MACD | ✗ZJTJ,-0.2395,-0.1536,-0.1718,-6.68,21.38,32.0,0.16,✗,✗,✗,✗,✗,-5.63,0,-10.24,-11.76,-8.93,
600183,生益科技,龙头:600183,✓MACD买入 | ✓ZJTJ控盘,17.3898,14.9562,4.8672,28.35,86.2,86.7,85.21,✓,✓,✗,✗,✓,1.47,1,5.55,5.54,45.8,
605117,德业股份,龙头:605117,✗MACD | ✗ZJTJ,3.0895,4.3154,-2.4519,-0.69,33.39,43.03,14.11,✗,✗,✗,✗,✗,-2.64,0,-1.51,-7.82,-5.79,
300724,捷佳伟创,龙头:300724,✗MACD | ✗ZJTJ,-5.8967,-5.1085,-1.5764,-13.65,12.71,15.45,7.21,✗,✗,✗,✗,✗,2.1,0,-2.85,-11.61,-11.95,
003040,楚天龙,龙头:003040,✗MACD | ✗ZJTJ,-0.6833,-0.6128,-0.1411,-8.94,10.3,13.01,4.86,✗,✗,✗,✗,✗,-1.48,0,-4.01,-4.59,-7.51,
601636,旗滨集团,龙头:601636,✗MACD | ✗ZJTJ,0.0567,0.1158,-0.1182,-2.74,33.07,42.16,14.9,✗,✗,✗,✗,✗,5.98,0,-2.96,-5.61,-3.95,
000001,平安银行,龙头:000001,✗MACD | ✗ZJTJ | ✓KDJ买入,0.0,0.0,0.0,-0.05,63.58,59.21,72.32,✗,✗,✓,✗,✗,-1.55,0,-1.55,1.5,1.12,
601601,中国太保,龙头:601601,✗MACD | ✗ZJTJ,-1.4763,-1.3454,-0.2619,-7.6,10.82,12.75,6.96,✗,✗,✗,✗,✗,-0.96,0,-3.12,-3.12,-6.0,
300751,迈为股份,龙头:300751,✗MACD | ✗ZJTJ,-4.9337,2.321,-14.5094,-14.35,14.83,23.52,-2.57,✗,✗,✗,✗,✗,4.09,0,-6.42,-12.88,-17.88,
300172,中电环保,龙头:300172,✗MACD | ✗ZJTJ,-0.1542,-0.1288,-0.0509,-6.27,14.67,17.16,9.68,✗,✗,✗,✗,✗,-2.51,0,-5.48,-3.72,-5.48,
600505,西昌电力,龙头:600505,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.0492,-0.0934,0.2852,5.38,70.56,59.79,92.09,✗,✓,✓,✗,✗,-0.98,0,8.23,8.73,13.78,
002641,公元股份,龙头:002641,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0029,-0.0076,0.0095,0.48,43.45,40.58,49.18,✗,✗,✓,✗,✗,-1.66,0,-2.81,2.22,0.97,
002611,东方精工,龙头:002611,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1123,0.0659,-0.3563,-4.62,28.46,25.83,33.72,✗,✗,✓,✗,✗,-2.28,0,4.58,-0.79,-5.83,
605111,新洁能,龙头:605111,✓MACD买入 | ✓ZJTJ控盘,5.876,5.6733,0.4053,14.04,56.89,69.16,32.37,✓,✓,✗,✗,✓,-1.36,1,2.79,-8.23,20.16,
600522,中天科技,龙头:600522,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,2.1639,2.3243,-0.3208,6.58,64.62,49.47,94.92,✗,✓,✓,✗,✗,2.4,0,16.93,13.67,9.93,
300919,中伟新材,龙头:300919,✗MACD | ✗ZJTJ,-1.7731,-0.9383,-1.6696,-10.03,8.86,11.83,2.93,✗,✗,✗,✗,✗,-2.82,0,-4.91,-9.48,-9.47,
601611,中国核建,龙头:601611,✗MACD | ✗ZJTJ,-0.616,-0.5437,-0.1445,-9.26,15.5,19.21,8.09,✗,✗,✗,✗,✗,-2.42,0,-4.33,-10.13,-8.89,
600138,中青旅,龙头:600138,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3445,-0.3212,-0.0466,-6.79,20.39,20.2,20.76,✗,✗,✓,✗,✗,-3.46,0,-5.4,-1.95,-8.27,
000676,智度股份,龙头:000676,✗MACD | ✗ZJTJ,-0.4656,-0.3954,-0.1403,-13.91,12.27,13.65,9.52,✗,✗,✗,✗,✗,-1.56,0,-6.26,-2.4,-16.32,
603230,内蒙新华,龙头:603230,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3308,-0.3312,0.0009,-4.52,27.08,26.96,27.3,✗,✗,✓,✗,✗,-1.92,0,-4.34,-0.41,-3.87,
002056,横店东磁,龙头:002056,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.0236,1.2539,1.5395,25.9,86.24,82.68,93.35,✓,✓,✓,✗,✓,6.98,2,20.92,9.08,49.11,
603338,浙江鼎力,龙头:603338,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.6225,-0.058,-1.129,-5.57,15.05,14.53,16.09,✗,✗,✓,✗,✗,2.21,0,2.25,-0.61,-5.42,
300244,迪安诊断,龙头:300244,✗MACD | ✗ZJTJ,-0.5684,-0.4263,-0.2842,-7.25,11.57,15.0,4.71,✗,✗,✗,✗,✗,-1.4,0,-6.93,-4.89,-6.77,
002335,科华数据,龙头:002335,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0495,-0.4787,-1.1416,-8.23,31.33,23.99,46.0,✗,✗,✓,✗,✗,-1.33,0,4.61,-3.55,-6.23,
300413,芒果超媒,龙头:300413,✗MACD | ✗ZJTJ,-0.9054,-0.8029,-0.205,-9.1,11.6,14.16,6.47,✗,✗,✗,✗,✗,-2.77,0,-7.71,-4.95,-10.31,
002518,科士达,龙头:002518,✗MACD | ✗ZJTJ,0.4961,1.6971,-2.402,-7.9,11.93,19.34,-2.89,✗,✗,✗,✗,✗,-0.1,0,-1.39,-7.94,-14.99,
300852,四会富仕,龙头:300852,✗MACD | ✗ZJTJ,1.1868,1.6759,-0.9781,-0.86,38.17,48.33,17.86,✗,✗,✗,✗,✗,3.41,0,0.82,-7.62,7.47,
002889,东方嘉盛,龙头:002889,✗MACD | ✗ZJTJ,-0.4891,-0.3383,-0.3016,-10.13,9.15,13.32,0.82,✗,✗,✗,✗,✗,-1.99,0,-5.58,-4.23,-14.62,
600593,大连圣亚,龙头:600593,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.7192,0.289,0.8604,7.39,74.62,70.31,83.22,✓,✓,✓,✗,✓,-0.31,3,1.72,6.64,10.51,🌟
603219,XD富佳股,龙头:603219,✗MACD | ✗ZJTJ,-0.1649,0.0444,-0.4186,-6.15,29.37,30.09,27.93,✗,✗,✗,✗,✗,-2.69,0,1.88,-2.34,-9.7,
688232,新点软件,龙头:688232,✗MACD | ✗ZJTJ,-0.7231,-0.4881,-0.4699,-9.19,9.61,13.29,2.23,✗,✗,✗,✗,✗,-2.4,0,-7.58,-5.85,-11.55,
300075,数字政通,龙头:300075,✗MACD | ✗ZJTJ,-0.2393,-0.0775,-0.3235,-7.34,9.28,13.9,0.05,✗,✗,✗,✗,✗,-2.56,0,-5.94,-6.23,-8.14,
002658,雪迪龙,龙头:002658,✗MACD | ✗ZJTJ,-0.3229,-0.1654,-0.315,-12.31,10.99,11.63,9.71,✗,✗,✗,✗,✗,1.3,0,-0.26,-5.01,-14.41,
300628,亿联网络,龙头:300628,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.8309,0.6814,0.2991,5.07,68.13,56.99,90.41,✓,✓,✓,✗,✓,-1.3,3,1.63,6.07,7.4,🌟
002213,大为股份,龙头:002213,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.364,0.2218,-1.1717,-6.31,46.06,26.64,84.89,✗,✗,✓,✗,✗,10.01,0,16.73,6.87,0.68,
002262,恩华药业,龙头:002262,✗MACD | ✗ZJTJ,-0.4036,-0.3814,-0.0445,-3.25,38.46,45.51,24.35,✗,✗,✗,✗,✗,-2.46,0,-5.95,-3.43,-4.43,
300127,银河磁体,龙头:300127,✗MACD | ✗ZJTJ,-0.8551,-0.4169,-0.8763,-9.72,15.6,17.25,12.31,✗,✗,✗,✗,✗,-0.4,0,-1.98,-9.81,-9.37,
001389,广合科技,龙头:001389,✗MACD | ✗ZJTJ,6.6208,9.3485,-5.4553,-0.65,36.62,45.39,19.08,✗,✗,✗,✗,✗,2.85,0,0.17,-1.45,2.07,
600096,云天化,龙头:600096,✗MACD | ✗ZJTJ,-0.7357,-0.6627,-0.1461,-4.08,21.1,23.71,15.88,✗,✗,✗,✗,✗,-2.58,0,-2.55,-2.39,-4.31,
002371,北方华创,龙头:002371,✗MACD | ✗ZJTJ,26.6307,35.1331,-17.0048,0.06,28.62,36.75,12.38,✗,✗,✗,✗,✗,1.98,0,6.29,-4.86,-5.43,
300568,星源材质,龙头:300568,✗MACD | ✗ZJTJ,-0.0557,0.2155,-0.5424,-6.91,20.39,27.61,5.97,✗,✗,✗,✗,✗,-0.83,0,-8.51,-7.7,-12.23,
600079,ST人福,龙头:600079,✗MACD | ✗ZJTJ,-0.2998,-0.2789,-0.0417,-2.7,18.93,22.5,11.77,✗,✗,✗,✗,✗,-0.4,0,-2.42,-0.23,-3.29,
002959,小熊电器,龙头:002959,✗MACD | ✗ZJTJ,-0.9778,-0.9207,-0.1143,-4.35,14.89,26.18,-7.69,✗,✗,✗,✗,✗,-3.32,0,-5.13,-4.22,-6.61,
002895,川恒股份,龙头:002895,✗MACD | ✗ZJTJ,-0.2722,-0.4499,0.3556,0.6,51.78,59.69,35.98,✗,✗,✗,✗,✗,-7.36,0,-9.65,-5.9,-0.31,
002159,三特索道,龙头:002159,✗MACD | ✗ZJTJ,-0.6442,-0.5837,-0.1211,-7.64,10.51,15.47,0.61,✗,✗,✗,✗,✗,-2.0,0,-6.76,-5.33,-10.97,
603300,海南华铁,龙头:603300,✗MACD | ✗ZJTJ,-0.3818,-0.2923,-0.179,-14.49,4.39,5.39,2.38,✗,✗,✗,✗,✗,-1.14,0,-6.95,-7.61,-14.71,
600869,远东股份,龙头:600869,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.044,1.6949,0.6982,20.22,82.58,74.52,98.72,✓,✓,✓,✗,✓,-1.49,3,15.32,20.95,26.19,🌟
300092,科新机电,龙头:300092,✗MACD | ✗ZJTJ,-0.7366,-0.5064,-0.4604,-12.46,9.03,11.11,4.88,✗,✗,✗,✗,✗,-1.62,0,-5.18,-7.03,-11.99,
688517,金冠电气,龙头:688517,✗MACD | ✗ZJTJ,-0.2053,0.2711,-0.9528,-9.7,17.08,23.79,3.65,✗,✗,✗,✗,✗,-4.14,0,-10.41,-14.85,-11.99,
300775,三角防务,龙头:300775,✗MACD | ✗ZJTJ,-2.5163,-2.3389,-0.3548,-15.23,6.88,6.95,6.74,✗,✗,✗,✗,✗,-0.71,0,-3.99,-7.27,-13.43,
002815,崇达技术,龙头:002815,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.5224,0.4193,0.2063,7.08,76.16,70.89,86.69,✓,✓,✓,✗,✓,4.83,2,7.42,4.46,19.53,
300856,科思股份,龙头:300856,✗MACD | ✗ZJTJ,-0.3423,-0.101,-0.4824,-10.68,8.79,13.68,-0.98,✗,✗,✗,✗,✗,-5.23,0,-12.99,-9.52,-16.01,
301393,昊帆生物,龙头:301393,✗MACD | ✗ZJTJ,-0.7413,0.2882,-2.0592,-8.67,11.32,17.82,-1.67,✗,✗,✗,✗,✗,-0.02,0,-3.76,-5.12,-15.09,
002588,史丹利,龙头:002588,✗MACD | ✗ZJTJ,-0.4341,-0.385,-0.0982,-7.96,14.53,16.44,10.7,✗,✗,✗,✗,✗,-2.65,0,-4.96,-3.08,-6.47,
603327,福蓉科技,龙头:603327,✗MACD | ✗ZJTJ,-0.0053,0.0553,-0.1213,-2.14,36.88,41.7,27.24,✗,✗,✗,✗,✗,-1.53,0,-5.17,-2.1,-1.25,
002050,三花智控,龙头:002050,✗MACD | ✗ZJTJ,-0.432,0.5087,-1.8814,-8.82,16.6,22.99,3.82,✗,✗,✗,✗,✗,4.28,0,5.47,-3.29,-11.02,
688385,复旦微电,龙头:688385,✗MACD | ✗ZJTJ,-3.4367,-2.0564,-2.7606,-15.43,8.61,14.39,-2.96,✗,✗,✗,✗,✗,-0.74,0,-3.63,-15.52,-12.57,
603658,安图生物,龙头:603658,✗MACD | ✗ZJTJ,-0.3939,-0.292,-0.2037,-3.06,23.28,29.6,10.63,✗,✗,✗,✗,✗,-1.39,0,-4.82,-2.27,-3.96,
300458,全志科技,龙头:300458,✗MACD | ✗ZJTJ,-0.1224,0.5732,-1.3911,-8.27,14.61,24.51,-5.18,✗,✗,✗,✗,✗,-0.87,0,-2.37,-12.37,-7.85,
688658,悦康药业,龙头:688658,✗MACD | ✗ZJTJ,-0.7482,-0.4283,-0.6398,-12.15,17.78,18.49,16.37,✗,✗,✗,✗,✗,-3.95,0,-7.23,-9.39,-12.37,
002607,中公教育,龙头:002607,✗MACD | ✗ZJTJ,-0.0858,-0.056,-0.0597,-9.85,12.22,17.12,2.43,✗,✗,✗,✗,✗,-1.79,0,-9.88,-10.98,-9.5,
002248,华东数控,龙头:002248,✗MACD | ✗ZJTJ,-0.7815,-0.5045,-0.554,-18.33,4.69,6.98,0.12,✗,✗,✗,✗,✗,-0.51,0,-3.91,-9.15,-19.23,
600566,济川药业,龙头:600566,✗MACD | ✗ZJTJ,0.151,0.3143,-0.3265,-1.55,37.7,38.38,36.34,✗,✗,✗,✗,✗,-0.29,0,-0.79,0.7,-3.81,
600587,新华医疗,龙头:600587,✗MACD | ✗ZJTJ,-0.2249,-0.2184,-0.0131,-2.74,34.28,45.93,10.97,✗,✗,✗,✗,✗,-2.14,0,-6.03,-3.62,-4.13,
603005,晶方科技,龙头:603005,✓MACD买入 | ✓ZJTJ控盘,2.848,2.6686,0.3588,11.49,55.52,57.89,50.77,✓,✓,✗,✗,✓,9.99,1,18.16,-2.24,23.56,
300771,智莱科技,龙头:300771,✗MACD | ✗ZJTJ,-0.5536,-0.4156,-0.2762,-10.01,12.18,13.45,9.66,✗,✗,✗,✗,✗,-0.85,0,-2.83,-3.55,-9.88,
300533,冰川网络,龙头:300533,✗MACD | ✗ZJTJ,-0.9177,-0.6975,-0.4404,-12.22,8.41,12.7,-0.18,✗,✗,✗,✗,✗,-2.27,0,-6.68,-4.56,-16.58,
603789,ST星农,龙头:603789,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0027,0.0179,-0.0411,-1.18,54.11,39.71,82.9,✗,✗,✓,✗,✗,0.17,0,0.87,3.39,-1.36,
000921,海信家电,龙头:000921,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.7362,0.5459,0.3805,7.52,81.23,73.72,96.25,✓,✓,✓,✗,✓,0.0,3,5.44,10.26,9.67,🌟
000951,中国重汽,龙头:000951,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.1676,-0.358,0.3808,2.96,69.73,58.49,92.2,✗,✓,✓,✗,✗,-1.27,0,3.74,8.81,8.08,
603766,隆鑫通用,龙头:603766,✗MACD | ✗ZJTJ,-0.4034,-0.305,-0.1969,-6.78,17.14,19.92,11.56,✗,✗,✗,✗,✗,-4.33,0,-2.63,-5.98,-6.19,
600609,金杯汽车,龙头:600609,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1345,-0.1125,-0.0438,-7.16,18.73,16.89,22.4,✗,✗,✓,✗,✗,-0.57,0,-5.15,-3.31,-7.16,
300192,科德教育,龙头:300192,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.7864,-0.5687,-0.4355,-10.49,15.9,12.8,22.1,✗,✗,✓,✗,✗,1.16,0,-1.95,-5.63,-7.0,
300528,幸福蓝海,龙头:300528,✗MACD | ✗ZJTJ,0.0939,0.1611,-0.1345,-1.71,26.99,42.53,-4.07,✗,✗,✗,✗,✗,-0.25,0,-8.65,-6.36,-3.6,
603908,牧高笛,龙头:603908,✗MACD | ✗ZJTJ,-0.8196,-0.5355,-0.5682,-10.19,12.46,17.33,2.74,✗,✗,✗,✗,✗,-3.27,0,-9.7,-7.13,-11.58,
002865,钧达股份,龙头:002865,✗MACD | ✗ZJTJ,-2.8711,0.264,-6.2702,-18.65,8.39,11.58,2.02,✗,✗,✗,✗,✗,-0.81,0,-2.13,-12.63,-24.77,
603040,新坐标,龙头:603040,✗MACD | ✗ZJTJ,0.9699,1.1375,-0.3353,0.42,31.97,34.16,27.57,✗,✗,✗,✗,✗,2.41,0,11.47,0.08,-1.88,
000550,江铃汽车,龙头:000550,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.44,-0.4144,-0.0513,-3.44,48.46,32.71,79.97,✗,✗,✓,✗,✗,-1.32,0,2.99,4.74,-2.66,
000810,创维数字,龙头:000810,✗MACD | ✗ZJTJ,-0.2561,-0.0787,-0.3549,-8.59,7.81,12.69,-1.94,✗,✗,✗,✗,✗,-2.66,0,-5.91,-7.1,-12.5,
002555,三七互娱,龙头:002555,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5181,-0.5071,-0.0219,-3.71,33.74,31.79,37.64,✗,✗,✓,✗,✗,-2.46,0,-3.75,-0.99,-4.52,
002489,浙江永强,龙头:002489,✗MACD | ✗ZJTJ,0.0649,0.0961,-0.0623,-1.16,28.06,36.26,11.65,✗,✗,✗,✗,✗,-2.89,0,-6.33,-3.65,-6.8,
000400,许继电气,龙头:000400,✗MACD | ✗ZJTJ,-0.2919,-0.1695,-0.2447,-3.93,27.2,38.58,4.44,✗,✗,✗,✗,✗,-6.95,0,-11.43,-9.7,-7.02,
002946,新乳业,龙头:002946,✗MACD | ✗ZJTJ,-0.1871,-0.1749,-0.0244,-1.79,46.79,56.36,27.64,✗,✗,✗,✗,✗,-3.25,0,-9.16,-3.58,-1.4,
002837,英维克,龙头:002837,✗MACD | ✗ZJTJ,-2.2854,-1.0949,-2.3809,-10.48,21.4,21.48,21.23,✗,✗,✗,✗,✗,1.32,0,4.78,-7.56,-10.33,
300687,赛意信息,龙头:300687,✗MACD | ✗ZJTJ,0.1606,1.2456,-2.17,-14.0,10.01,17.88,-5.73,✗,✗,✗,✗,✗,0.0,0,-2.45,-7.99,-18.98,
002805,丰元股份,龙头:002805,✗MACD | ✗ZJTJ,0.0012,0.5105,-1.0186,-8.5,12.32,13.96,9.04,✗,✗,✗,✗,✗,-2.29,0,-4.44,-4.7,-10.53,
600336,澳柯玛,龙头:600336,✗MACD | ✗ZJTJ,0.0743,0.1561,-0.1635,-2.96,16.15,23.74,0.97,✗,✗,✗,✗,✗,0.65,0,-3.0,-1.89,-3.6,
002466,天齐锂业,龙头:002466,✗MACD | ✗ZJTJ,-1.9433,-0.68,-2.5267,-10.84,10.89,12.39,7.89,✗,✗,✗,✗,✗,-2.49,0,-4.36,-7.66,-9.61,
